UTC time,coal,nat_gas,solar,wind
2023-08-11 00:00:00,1374.0,626.0,98.0,23.0
2023-08-11 01:00:00,1378.0,628.0,88.0,8.0
2023-08-11 02:00:00,1376.0,628.0,36.0,1.0
2023-08-11 03:00:00,1377.0,626.0,0.0,48.0
2023-08-11 04:00:00,1367.0,624.0,0.0,63.0
2023-08-11 05:00:00,1347.0,622.0,0.0,168.0
2023-08-11 06:00:00,1343.0,635.0,0.0,325.0
2023-08-11 07:00:00,1320.0,636.0,0.0,372.0
2023-08-11 08:00:00,1306.0,636.0,0.0,421.0
2023-08-11 09:00:00,1289.0,635.0,0.0,403.0
2023-08-11 10:00:00,1284.0,636.0,0.0,401.0
2023-08-11 11:00:00,1294.0,635.0,0.0,343.0
2023-08-11 12:00:00,1293.0,621.0,0.0,230.0
2023-08-11 13:00:00,1294.0,634.0,0.0,127.0
2023-08-11 14:00:00,1272.0,635.0,21.0,127.0
2023-08-11 15:00:00,1283.0,635.0,85.0,352.0
2023-08-11 16:00:00,1279.0,637.0,104.0,175.0
2023-08-11 17:00:00,1317.0,637.0,104.0,71.0
2023-08-11 18:00:00,1323.0,635.0,105.0,37.0
2023-08-11 19:00:00,1332.0,636.0,103.0,45.0
2023-08-11 20:00:00,1334.0,627.0,102.0,41.0
2023-08-11 21:00:00,1334.0,626.0,99.0,42.0
2023-08-11 22:00:00,1365.0,625.0,99.0,51.0
2023-08-11 23:00:00,1373.0,627.0,96.0,84.0
