Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
36912,2023-03-19 00:00:00,2024-07-17 00:00:00,3.1,509.68,642.0,720.0,116.0,2.0
36913,2023-03-19 01:00:00,2024-07-17 00:00:00,3.1,529.14,646.0,721.0,65.0,0.0
36914,2023-03-19 02:00:00,2024-07-17 00:00:00,3.1,552.76,643.0,717.0,4.0,0.0
36915,2023-03-19 03:00:00,2024-07-17 00:00:00,3.1,554.12,643.0,719.0,0.0,0.0
36916,2023-03-19 04:00:00,2024-07-17 00:00:00,3.1,551.36,645.0,742.0,0.0,0.0
36917,2023-03-19 05:00:00,2024-07-17 00:00:00,3.1,549.48,643.0,745.0,0.0,3.0
36918,2023-03-19 06:00:00,2024-07-17 00:00:00,3.1,541.15,646.0,747.0,0.0,25.0
36919,2023-03-19 07:00:00,2024-07-17 00:00:00,3.1,531.66,646.0,748.0,0.0,50.0
36920,2023-03-19 08:00:00,2024-07-17 00:00:00,3.1,504.74,647.0,750.0,0.0,127.0
36921,2023-03-19 09:00:00,2024-07-17 00:00:00,3.1,487.13,646.0,748.0,0.0,182.0
36922,2023-03-19 10:00:00,2024-07-17 00:00:00,3.1,449.55,644.0,750.0,0.0,312.0
36923,2023-03-19 11:00:00,2024-07-17 00:00:00,3.1,442.19,646.0,749.0,0.0,342.0
36924,2023-03-19 12:00:00,2024-07-17 00:00:00,3.1,427.19,646.0,749.0,0.0,403.0
36925,2023-03-19 13:00:00,2024-07-17 00:00:00,3.1,421.49,647.0,750.0,0.0,428.0
36926,2023-03-19 14:00:00,2024-07-17 00:00:00,3.1,412.85,647.0,752.0,0.0,466.0
36927,2023-03-19 15:00:00,2024-07-17 00:00:00,3.1,422.82,647.0,752.0,7.0,415.0
36928,2023-03-19 16:00:00,2024-07-17 00:00:00,3.1,421.69,647.0,751.0,19.0,408.0
36929,2023-03-19 17:00:00,2024-07-17 00:00:00,3.1,424.41,645.0,749.0,35.0,379.0
36930,2023-03-19 18:00:00,2024-07-17 00:00:00,3.1,416.7,645.0,744.0,57.0,391.0
36931,2023-03-19 19:00:00,2024-07-17 00:00:00,3.1,402.5,644.0,743.0,72.0,440.0
36932,2023-03-19 20:00:00,2024-07-17 00:00:00,3.1,402.99,647.0,723.0,73.0,441.0
36933,2023-03-19 21:00:00,2024-07-17 00:00:00,3.1,398.18,645.0,722.0,67.0,468.0
36934,2023-03-19 22:00:00,2024-07-17 00:00:00,3.1,401.28,647.0,723.0,51.0,471.0
36935,2023-03-19 23:00:00,2024-07-17 00:00:00,3.1,396.65,627.0,720.0,43.0,483.0
