UTC time,coal,nat_gas,solar,wind
2023-09-14 00:00:00,631.0,1339.0,96.0,191.0
2023-09-14 01:00:00,633.0,1354.0,52.0,341.0
2023-09-14 02:00:00,632.0,1356.0,3.0,352.0
2023-09-14 03:00:00,629.0,1346.0,0.0,229.0
2023-09-14 04:00:00,630.0,1350.0,0.0,189.0
2023-09-14 05:00:00,631.0,1354.0,0.0,200.0
2023-09-14 06:00:00,631.0,1312.0,0.0,268.0
2023-09-14 07:00:00,632.0,1299.0,0.0,155.0
2023-09-14 08:00:00,632.0,1341.0,0.0,182.0
2023-09-14 09:00:00,631.0,1343.0,0.0,29.0
2023-09-14 10:00:00,630.0,1337.0,0.0,45.0
2023-09-14 11:00:00,632.0,1333.0,0.0,44.0
2023-09-14 12:00:00,633.0,1337.0,0.0,25.0
2023-09-14 13:00:00,632.0,1334.0,0.0,0.0
2023-09-14 14:00:00,631.0,1198.0,11.0,0.0
2023-09-14 15:00:00,629.0,1211.0,76.0,0.0
2023-09-14 16:00:00,628.0,1155.0,125.0,0.0
2023-09-14 17:00:00,630.0,1167.0,127.0,0.0
2023-09-14 18:00:00,630.0,1169.0,123.0,0.0
2023-09-14 19:00:00,631.0,1176.0,124.0,0.0
2023-09-14 20:00:00,631.0,1196.0,122.0,0.0
2023-09-14 21:00:00,625.0,1243.0,123.0,0.0
2023-09-14 22:00:00,622.0,1310.0,124.0,0.0
2023-09-14 23:00:00,621.0,1334.0,124.0,0.0
