UTC time,coal,nat_gas,solar,wind
2023-09-09 00:00:00,633.0,1325.0,91.0,149.0
2023-09-09 01:00:00,634.0,1320.0,29.0,214.0
2023-09-09 02:00:00,633.0,1324.0,7.0,285.0
2023-09-09 03:00:00,634.0,1324.0,0.0,423.0
2023-09-09 04:00:00,634.0,1316.0,0.0,467.0
2023-09-09 05:00:00,634.0,1315.0,0.0,462.0
2023-09-09 06:00:00,632.0,1298.0,0.0,480.0
2023-09-09 07:00:00,631.0,1272.0,0.0,412.0
2023-09-09 08:00:00,633.0,1292.0,0.0,270.0
2023-09-09 09:00:00,633.0,1273.0,0.0,145.0
2023-09-09 10:00:00,631.0,1268.0,0.0,86.0
2023-09-09 11:00:00,633.0,1258.0,0.0,42.0
2023-09-09 12:00:00,633.0,1263.0,0.0,24.0
2023-09-09 13:00:00,631.0,1261.0,0.0,9.0
2023-09-09 14:00:00,632.0,1123.0,5.0,6.0
2023-09-09 15:00:00,629.0,1141.0,74.0,0.0
2023-09-09 16:00:00,629.0,1180.0,115.0,0.0
2023-09-09 17:00:00,630.0,1197.0,122.0,0.0
2023-09-09 18:00:00,631.0,1204.0,118.0,0.0
2023-09-09 19:00:00,621.0,1228.0,114.0,0.0
2023-09-09 20:00:00,391.0,1311.0,115.0,9.0
2023-09-09 21:00:00,368.0,1322.0,112.0,29.0
2023-09-09 22:00:00,597.0,1353.0,111.0,48.0
2023-09-09 23:00:00,632.0,1351.0,112.0,99.0
