UTC time,coal,nat_gas,solar,wind
2023-10-31 00:00:00,365.0,921.0,63.0,24.0
2023-10-31 01:00:00,356.0,983.0,1.0,59.0
2023-10-31 02:00:00,357.0,1065.0,0.0,88.0
2023-10-31 03:00:00,562.0,1044.0,0.0,61.0
2023-10-31 04:00:00,637.0,1042.0,0.0,47.0
2023-10-31 05:00:00,635.0,1046.0,0.0,63.0
2023-10-31 06:00:00,635.0,1038.0,0.0,75.0
2023-10-31 07:00:00,635.0,1036.0,0.0,65.0
2023-10-31 08:00:00,635.0,1019.0,0.0,79.0
2023-10-31 09:00:00,637.0,1023.0,0.0,97.0
2023-10-31 10:00:00,635.0,1042.0,0.0,148.0
2023-10-31 11:00:00,634.0,1041.0,0.0,193.0
2023-10-31 12:00:00,636.0,1026.0,0.0,277.0
2023-10-31 13:00:00,637.0,1041.0,0.0,361.0
2023-10-31 14:00:00,635.0,1048.0,0.0,375.0
2023-10-31 15:00:00,635.0,1028.0,34.0,321.0
2023-10-31 16:00:00,635.0,993.0,101.0,159.0
2023-10-31 17:00:00,636.0,1033.0,120.0,82.0
2023-10-31 18:00:00,629.0,953.0,119.0,52.0
2023-10-31 19:00:00,628.0,1003.0,113.0,12.0
2023-10-31 20:00:00,635.0,990.0,112.0,5.0
2023-10-31 21:00:00,636.0,999.0,116.0,4.0
2023-10-31 22:00:00,636.0,1046.0,121.0,14.0
2023-10-31 23:00:00,637.0,1050.0,119.0,38.0
