UTC time,coal,nat_gas,solar,wind
2023-04-18 00:00:00,629.0,1374.0,134.0,451.0
2023-04-18 01:00:00,628.0,1375.0,85.0,399.0
2023-04-18 02:00:00,628.0,1374.0,14.0,300.0
2023-04-18 03:00:00,627.0,1376.0,0.0,457.0
2023-04-18 04:00:00,625.0,1371.0,0.0,494.0
2023-04-18 05:00:00,626.0,1376.0,0.0,495.0
2023-04-18 06:00:00,635.0,1371.0,0.0,495.0
2023-04-18 07:00:00,635.0,1360.0,0.0,495.0
2023-04-18 08:00:00,637.0,1356.0,0.0,494.0
2023-04-18 09:00:00,637.0,1374.0,0.0,483.0
2023-04-18 10:00:00,638.0,1368.0,0.0,415.0
2023-04-18 11:00:00,637.0,1374.0,0.0,423.0
2023-04-18 12:00:00,638.0,1370.0,0.0,342.0
2023-04-18 13:00:00,638.0,1369.0,0.0,340.0
2023-04-18 14:00:00,637.0,1366.0,21.0,346.0
2023-04-18 15:00:00,637.0,1368.0,80.0,258.0
2023-04-18 16:00:00,637.0,1297.0,142.0,388.0
2023-04-18 17:00:00,639.0,1279.0,144.0,485.0
2023-04-18 18:00:00,637.0,1287.0,144.0,446.0
2023-04-18 19:00:00,637.0,1291.0,139.0,443.0
2023-04-18 20:00:00,628.0,1288.0,139.0,442.0
2023-04-18 21:00:00,625.0,1329.0,137.0,444.0
2023-04-18 22:00:00,628.0,1339.0,135.0,443.0
2023-04-18 23:00:00,629.0,1340.0,134.0,451.0
