Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
42168,2023-10-24 00:00:00,2024-07-17 00:00:00,3.1,436.14,482.0,966.0,68.0,495.0
42169,2023-10-24 01:00:00,2024-07-17 00:00:00,3.1,438.49,438.0,941.0,9.0,496.0
42170,2023-10-24 02:00:00,2024-07-17 00:00:00,3.1,466.26,435.0,940.0,0.0,387.0
42171,2023-10-24 03:00:00,2024-07-17 00:00:00,3.1,509.1,455.0,939.0,0.0,248.0
42172,2023-10-24 04:00:00,2024-07-17 00:00:00,3.1,515.43,489.0,937.0,0.0,248.0
42173,2023-10-24 05:00:00,2024-07-17 00:00:00,3.1,524.67,547.0,985.0,0.0,248.0
42174,2023-10-24 06:00:00,2024-07-17 00:00:00,3.1,513.92,490.0,1056.0,0.0,248.0
42175,2023-10-24 07:00:00,2024-07-17 00:00:00,3.1,502.77,394.0,1046.0,0.0,227.0
42176,2023-10-24 08:00:00,2024-07-17 00:00:00,3.1,546.84,466.0,1146.0,0.0,116.0
42177,2023-10-24 09:00:00,2024-07-17 00:00:00,3.1,562.64,479.0,1158.0,0.0,71.0
42178,2023-10-24 10:00:00,2024-07-17 00:00:00,3.1,564.8,479.0,1153.0,0.0,65.0
42179,2023-10-24 11:00:00,2024-07-17 00:00:00,3.1,576.41,479.0,1154.0,0.0,30.0
42180,2023-10-24 12:00:00,2024-07-17 00:00:00,3.1,591.03,507.0,1149.0,0.0,0.0
42181,2023-10-24 13:00:00,2024-07-17 00:00:00,3.1,591.02,509.0,1148.0,0.0,1.0
42182,2023-10-24 14:00:00,2024-07-17 00:00:00,3.1,602.22,617.0,1092.0,0.0,20.0
42183,2023-10-24 15:00:00,2024-07-17 00:00:00,3.1,589.42,625.0,1112.0,34.0,26.0
42184,2023-10-24 16:00:00,2024-07-17 00:00:00,3.1,554.33,625.0,1072.0,101.0,84.0
42185,2023-10-24 17:00:00,2024-07-17 00:00:00,3.1,537.09,626.0,1076.0,119.0,129.0
42186,2023-10-24 18:00:00,2024-07-17 00:00:00,3.1,530.59,625.0,1086.0,118.0,153.0
42187,2023-10-24 19:00:00,2024-07-17 00:00:00,3.1,539.27,625.0,1098.0,113.0,124.0
42188,2023-10-24 20:00:00,2024-07-17 00:00:00,3.1,542.14,627.0,1112.0,112.0,114.0
42189,2023-10-24 21:00:00,2024-07-17 00:00:00,3.1,546.91,626.0,1150.0,112.0,92.0
42190,2023-10-24 22:00:00,2024-07-17 00:00:00,3.1,552.1,628.0,1151.0,114.0,72.0
42191,2023-10-24 23:00:00,2024-07-17 00:00:00,3.1,543.89,628.0,1142.0,111.0,106.0
