UTC time,coal,nat_gas,solar,wind
2023-02-06 00:00:00,621.0,1019.0,85.0,311.0
2023-02-06 01:00:00,636.0,1205.0,18.0,320.0
2023-02-06 02:00:00,646.0,1183.0,0.0,328.0
2023-02-06 03:00:00,647.0,1282.0,0.0,328.0
2023-02-06 04:00:00,637.0,1286.0,0.0,328.0
2023-02-06 05:00:00,636.0,1222.0,0.0,328.0
2023-02-06 06:00:00,634.0,1213.0,0.0,323.0
2023-02-06 07:00:00,557.0,1233.0,0.0,327.0
2023-02-06 08:00:00,551.0,1265.0,0.0,325.0
2023-02-06 09:00:00,511.0,1238.0,0.0,329.0
2023-02-06 10:00:00,520.0,1235.0,0.0,328.0
2023-02-06 11:00:00,519.0,1240.0,0.0,328.0
2023-02-06 12:00:00,488.0,1240.0,0.0,326.0
2023-02-06 13:00:00,501.0,1218.0,0.0,329.0
2023-02-06 14:00:00,640.0,1315.0,0.0,328.0
2023-02-06 15:00:00,646.0,1377.0,5.0,326.0
2023-02-06 16:00:00,647.0,1389.0,60.0,293.0
2023-02-06 17:00:00,646.0,1187.0,113.0,278.0
2023-02-06 18:00:00,644.0,1039.0,118.0,270.0
2023-02-06 19:00:00,604.0,1020.0,117.0,268.0
2023-02-06 20:00:00,646.0,1004.0,116.0,249.0
2023-02-06 21:00:00,647.0,943.0,118.0,223.0
2023-02-06 22:00:00,646.0,871.0,123.0,149.0
2023-02-06 23:00:00,646.0,882.0,126.0,98.0
