UTC time,coal,nat_gas,solar,wind
2023-01-20 00:00:00,636.0,529.0,37.0,43.0
2023-01-20 01:00:00,638.0,651.0,13.0,10.0
2023-01-20 02:00:00,637.0,711.0,0.0,101.0
2023-01-20 03:00:00,637.0,723.0,0.0,235.0
2023-01-20 04:00:00,641.0,731.0,0.0,267.0
2023-01-20 05:00:00,642.0,691.0,0.0,235.0
2023-01-20 06:00:00,641.0,641.0,0.0,246.0
2023-01-20 07:00:00,645.0,567.0,0.0,161.0
2023-01-20 08:00:00,645.0,566.0,0.0,105.0
2023-01-20 09:00:00,647.0,573.0,0.0,87.0
2023-01-20 10:00:00,646.0,572.0,0.0,140.0
2023-01-20 11:00:00,646.0,571.0,0.0,181.0
2023-01-20 12:00:00,648.0,609.0,0.0,184.0
2023-01-20 13:00:00,650.0,648.0,0.0,271.0
2023-01-20 14:00:00,650.0,774.0,0.0,296.0
2023-01-20 15:00:00,650.0,782.0,0.0,352.0
2023-01-20 16:00:00,650.0,776.0,51.0,272.0
2023-01-20 17:00:00,650.0,644.0,108.0,230.0
2023-01-20 18:00:00,649.0,576.0,110.0,149.0
2023-01-20 19:00:00,649.0,519.0,105.0,139.0
2023-01-20 20:00:00,651.0,512.0,102.0,208.0
2023-01-20 21:00:00,651.0,516.0,98.0,343.0
2023-01-20 22:00:00,650.0,513.0,98.0,354.0
2023-01-20 23:00:00,649.0,515.0,97.0,354.0
