UTC time,coal,nat_gas,solar,wind
2023-03-16 00:00:00,647.0,515.0,93.0,495.0
2023-03-16 01:00:00,648.0,514.0,14.0,495.0
2023-03-16 02:00:00,647.0,521.0,0.0,495.0
2023-03-16 03:00:00,646.0,519.0,0.0,475.0
2023-03-16 04:00:00,645.0,520.0,0.0,491.0
2023-03-16 05:00:00,646.0,521.0,0.0,495.0
2023-03-16 06:00:00,646.0,520.0,0.0,495.0
2023-03-16 07:00:00,646.0,516.0,0.0,495.0
2023-03-16 08:00:00,644.0,526.0,0.0,495.0
2023-03-16 09:00:00,644.0,526.0,0.0,495.0
2023-03-16 10:00:00,645.0,528.0,0.0,495.0
2023-03-16 11:00:00,646.0,527.0,0.0,495.0
2023-03-16 12:00:00,646.0,526.0,0.0,494.0
2023-03-16 13:00:00,646.0,527.0,0.0,493.0
2023-03-16 14:00:00,647.0,527.0,0.0,494.0
2023-03-16 15:00:00,645.0,527.0,22.0,477.0
2023-03-16 16:00:00,646.0,529.0,88.0,409.0
2023-03-16 17:00:00,647.0,562.0,122.0,293.0
2023-03-16 18:00:00,572.0,672.0,121.0,456.0
2023-03-16 19:00:00,642.0,687.0,120.0,494.0
2023-03-16 20:00:00,646.0,685.0,97.0,495.0
2023-03-16 21:00:00,580.0,686.0,122.0,490.0
2023-03-16 22:00:00,559.0,688.0,75.0,495.0
2023-03-16 23:00:00,566.0,685.0,111.0,495.0
