Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
37296,2023-04-04 00:00:00,2024-07-17 00:00:00,3.1,459.76,645.0,1211.0,114.0,494.0
37297,2023-04-04 01:00:00,2024-07-17 00:00:00,3.1,466.81,646.0,1091.0,66.0,495.0
37298,2023-04-04 02:00:00,2024-07-17 00:00:00,3.1,477.74,645.0,1227.0,11.0,495.0
37299,2023-04-04 03:00:00,2024-07-17 00:00:00,3.1,480.01,644.0,1321.0,0.0,495.0
37300,2023-04-04 04:00:00,2024-07-17 00:00:00,3.1,479.96,643.0,1344.0,0.0,495.0
37301,2023-04-04 05:00:00,2024-07-17 00:00:00,3.1,479.96,643.0,1344.0,0.0,495.0
37302,2023-04-04 06:00:00,2024-07-17 00:00:00,3.1,479.88,642.0,1358.0,0.0,495.0
37303,2023-04-04 07:00:00,2024-07-17 00:00:00,3.1,480.6,646.0,1354.0,0.0,494.0
37304,2023-04-04 08:00:00,2024-07-17 00:00:00,3.1,480.13,646.0,1282.0,0.0,495.0
37305,2023-04-04 09:00:00,2024-07-17 00:00:00,3.1,480.38,648.0,1276.0,0.0,495.0
37306,2023-04-04 10:00:00,2024-07-17 00:00:00,3.1,480.15,645.0,1274.0,0.0,494.0
37307,2023-04-04 11:00:00,2024-07-17 00:00:00,3.1,480.11,646.0,1277.0,0.0,495.0
37308,2023-04-04 12:00:00,2024-07-17 00:00:00,3.1,480.28,647.0,1285.0,0.0,495.0
37309,2023-04-04 13:00:00,2024-07-17 00:00:00,3.1,480.39,646.0,1299.0,0.0,494.0
37310,2023-04-04 14:00:00,2024-07-17 00:00:00,3.1,478.64,647.0,1240.0,8.0,495.0
37311,2023-04-04 15:00:00,2024-07-17 00:00:00,3.1,465.24,646.0,1183.0,80.0,495.0
37312,2023-04-04 16:00:00,2024-07-17 00:00:00,3.1,460.42,646.0,1179.0,139.0,466.0
37313,2023-04-04 17:00:00,2024-07-17 00:00:00,3.1,491.04,647.0,1190.0,144.0,307.0
37314,2023-04-04 18:00:00,2024-07-17 00:00:00,3.1,493.2,647.0,1184.0,147.0,294.0
37315,2023-04-04 19:00:00,2024-07-17 00:00:00,3.1,494.88,647.0,1181.0,145.0,288.0
37316,2023-04-04 20:00:00,2024-07-17 00:00:00,3.1,495.42,648.0,1183.0,143.0,288.0
37317,2023-04-04 21:00:00,2024-07-17 00:00:00,3.1,498.46,648.0,1183.0,145.0,272.0
37318,2023-04-04 22:00:00,2024-07-17 00:00:00,3.1,517.67,646.0,1177.0,146.0,185.0
37319,2023-04-04 23:00:00,2024-07-17 00:00:00,3.1,526.75,646.0,1178.0,146.0,147.0
