UTC time,coal,nat_gas,solar,wind
2023-06-25 00:00:00,326.0,1339.0,116.0,134.0
2023-06-25 01:00:00,331.0,1358.0,107.0,36.0
2023-06-25 02:00:00,331.0,1346.0,55.0,67.0
2023-06-25 03:00:00,331.0,1348.0,6.0,122.0
2023-06-25 04:00:00,330.0,1342.0,0.0,101.0
2023-06-25 05:00:00,331.0,1346.0,0.0,54.0
2023-06-25 06:00:00,330.0,1350.0,0.0,23.0
2023-06-25 07:00:00,329.0,1336.0,0.0,23.0
2023-06-25 08:00:00,301.0,1230.0,0.0,118.0
2023-06-25 09:00:00,275.0,1213.0,0.0,112.0
2023-06-25 10:00:00,259.0,1200.0,0.0,75.0
2023-06-25 11:00:00,259.0,1188.0,0.0,63.0
2023-06-25 12:00:00,259.0,1189.0,0.0,242.0
2023-06-25 13:00:00,259.0,1144.0,3.0,393.0
2023-06-25 14:00:00,257.0,1131.0,47.0,364.0
2023-06-25 15:00:00,258.0,958.0,105.0,351.0
2023-06-25 16:00:00,262.0,918.0,121.0,356.0
2023-06-25 17:00:00,328.0,913.0,123.0,344.0
2023-06-25 18:00:00,332.0,948.0,121.0,229.0
2023-06-25 19:00:00,331.0,981.0,119.0,132.0
2023-06-25 20:00:00,331.0,1033.0,117.0,55.0
2023-06-25 21:00:00,331.0,1098.0,116.0,23.0
2023-06-25 22:00:00,332.0,1124.0,112.0,9.0
2023-06-25 23:00:00,330.0,1152.0,111.0,3.0
