UTC time,coal,nat_gas,solar,wind
2023-09-04 00:00:00,259.0,1086.0,111.0,82.0
2023-09-04 01:00:00,260.0,1084.0,74.0,103.0
2023-09-04 02:00:00,259.0,1088.0,13.0,246.0
2023-09-04 03:00:00,259.0,1075.0,0.0,454.0
2023-09-04 04:00:00,259.0,1080.0,0.0,497.0
2023-09-04 05:00:00,259.0,1079.0,0.0,496.0
2023-09-04 06:00:00,258.0,1074.0,0.0,497.0
2023-09-04 07:00:00,259.0,1054.0,0.0,496.0
2023-09-04 08:00:00,258.0,1013.0,0.0,493.0
2023-09-04 09:00:00,259.0,978.0,0.0,495.0
2023-09-04 10:00:00,260.0,970.0,0.0,495.0
2023-09-04 11:00:00,259.0,962.0,0.0,486.0
2023-09-04 12:00:00,259.0,944.0,0.0,479.0
2023-09-04 13:00:00,258.0,990.0,0.0,454.0
2023-09-04 14:00:00,258.0,992.0,12.0,389.0
2023-09-04 15:00:00,259.0,999.0,74.0,357.0
2023-09-04 16:00:00,257.0,964.0,114.0,355.0
2023-09-04 17:00:00,258.0,990.0,120.0,188.0
2023-09-04 18:00:00,260.0,991.0,121.0,161.0
2023-09-04 19:00:00,260.0,967.0,118.0,288.0
2023-09-04 20:00:00,263.0,1012.0,117.0,331.0
2023-09-04 21:00:00,340.0,1096.0,116.0,317.0
2023-09-04 22:00:00,262.0,1110.0,116.0,330.0
2023-09-04 23:00:00,258.0,1091.0,115.0,412.0
