UTC time,coal,nat_gas,solar,wind
2023-10-06 00:00:00,627.0,1358.0,91.0,35.0
2023-10-06 01:00:00,626.0,1361.0,27.0,70.0
2023-10-06 02:00:00,627.0,1366.0,0.0,60.0
2023-10-06 03:00:00,628.0,1361.0,0.0,98.0
2023-10-06 04:00:00,626.0,1360.0,0.0,248.0
2023-10-06 05:00:00,627.0,1360.0,0.0,297.0
2023-10-06 06:00:00,629.0,1339.0,0.0,284.0
2023-10-06 07:00:00,627.0,1339.0,0.0,322.0
2023-10-06 08:00:00,628.0,1342.0,0.0,302.0
2023-10-06 09:00:00,628.0,1344.0,0.0,289.0
2023-10-06 10:00:00,628.0,1336.0,0.0,270.0
2023-10-06 11:00:00,626.0,1336.0,0.0,246.0
2023-10-06 12:00:00,627.0,1328.0,0.0,222.0
2023-10-06 13:00:00,628.0,1331.0,0.0,278.0
2023-10-06 14:00:00,627.0,1226.0,2.0,233.0
2023-10-06 15:00:00,625.0,1092.0,54.0,126.0
2023-10-06 16:00:00,626.0,1087.0,115.0,131.0
2023-10-06 17:00:00,627.0,1064.0,126.0,172.0
2023-10-06 18:00:00,625.0,1088.0,124.0,117.0
2023-10-06 19:00:00,627.0,1105.0,121.0,50.0
2023-10-06 20:00:00,626.0,1131.0,121.0,6.0
2023-10-06 21:00:00,619.0,1189.0,121.0,243.0
2023-10-06 22:00:00,618.0,1209.0,121.0,437.0
2023-10-06 23:00:00,617.0,1347.0,118.0,459.0
