UTC time,coal,nat_gas,solar,wind
2023-01-01 00:00:00,916.0,303.0,11.0,493.0
2023-01-01 01:00:00,1019.0,352.0,0.0,495.0
2023-01-01 02:00:00,1045.0,399.0,0.0,493.0
2023-01-01 03:00:00,1059.0,399.0,0.0,494.0
2023-01-01 04:00:00,1077.0,401.0,0.0,424.0
2023-01-01 05:00:00,1097.0,471.0,0.0,348.0
2023-01-01 06:00:00,1072.0,474.0,0.0,349.0
2023-01-01 07:00:00,1124.0,524.0,0.0,449.0
2023-01-01 08:00:00,1118.0,574.0,0.0,494.0
2023-01-01 09:00:00,1111.0,623.0,0.0,494.0
2023-01-01 10:00:00,1121.0,644.0,0.0,494.0
2023-01-01 11:00:00,1081.0,645.0,0.0,494.0
2023-01-01 12:00:00,1087.0,645.0,0.0,494.0
2023-01-01 13:00:00,1084.0,644.0,0.0,494.0
2023-01-01 14:00:00,1096.0,635.0,0.0,485.0
2023-01-01 15:00:00,1117.0,650.0,0.0,447.0
2023-01-01 16:00:00,1117.0,649.0,0.0,494.0
2023-01-01 17:00:00,1160.0,649.0,6.0,493.0
2023-01-01 18:00:00,1169.0,647.0,14.0,472.0
2023-01-01 19:00:00,1098.0,648.0,51.0,252.0
2023-01-01 20:00:00,1087.0,648.0,49.0,116.0
2023-01-01 21:00:00,1088.0,648.0,27.0,35.0
2023-01-01 22:00:00,1083.0,648.0,1.0,0.0
2023-01-01 23:00:00,1079.0,648.0,30.0,9.0
