Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
42648,2023-11-13 00:00:00,2024-07-17 00:00:00,3.1,348.61,0.0,1532.0,48.0,46.0
42649,2023-11-13 01:00:00,2024-07-17 00:00:00,3.1,359.89,0.0,1567.0,3.0,41.0
42650,2023-11-13 02:00:00,2024-07-17 00:00:00,3.1,364.4,0.0,1563.0,0.0,24.0
42651,2023-11-13 03:00:00,2024-07-17 00:00:00,3.1,359.43,0.0,1564.0,0.0,46.0
42652,2023-11-13 04:00:00,2024-07-17 00:00:00,3.1,340.11,0.0,1559.0,0.0,137.0
42653,2023-11-13 05:00:00,2024-07-17 00:00:00,3.1,343.63,0.0,1551.0,0.0,119.0
42654,2023-11-13 06:00:00,2024-07-17 00:00:00,3.1,344.49,0.0,1526.0,0.0,113.0
42655,2023-11-13 07:00:00,2024-07-17 00:00:00,3.1,360.63,0.0,1540.0,0.0,40.0
42656,2023-11-13 08:00:00,2024-07-17 00:00:00,3.1,364.85,0.0,1558.0,0.0,22.0
42657,2023-11-13 09:00:00,2024-07-17 00:00:00,3.1,361.08,0.0,1578.0,0.0,39.0
42658,2023-11-13 10:00:00,2024-07-17 00:00:00,3.1,353.95,0.0,1566.0,0.0,71.0
42659,2023-11-13 11:00:00,2024-07-17 00:00:00,3.1,357.36,0.0,1583.0,0.0,56.0
42660,2023-11-13 12:00:00,2024-07-17 00:00:00,3.1,363.14,0.0,1588.0,0.0,30.0
42661,2023-11-13 13:00:00,2024-07-17 00:00:00,3.1,362.66,0.0,1582.0,0.0,32.0
42662,2023-11-13 14:00:00,2024-07-17 00:00:00,3.1,363.99,0.0,1575.0,0.0,26.0
42663,2023-11-13 15:00:00,2024-07-17 00:00:00,3.1,363.79,0.0,1581.0,19.0,8.0
42664,2023-11-13 16:00:00,2024-07-17 00:00:00,3.1,350.85,0.0,1576.0,86.0,0.0
42665,2023-11-13 17:00:00,2024-07-17 00:00:00,3.1,344.66,0.0,1564.0,115.0,0.0
42666,2023-11-13 18:00:00,2024-07-17 00:00:00,3.1,345.48,0.0,1564.0,111.0,0.0
42667,2023-11-13 19:00:00,2024-07-17 00:00:00,3.1,344.85,0.0,1563.0,107.0,7.0
42668,2023-11-13 20:00:00,2024-07-17 00:00:00,3.1,341.91,0.0,1570.0,105.0,24.0
42669,2023-11-13 21:00:00,2024-07-17 00:00:00,3.1,343.43,0.0,1564.0,98.0,23.0
42670,2023-11-13 22:00:00,2024-07-17 00:00:00,3.1,342.01,0.0,1576.0,108.0,21.0
42671,2023-11-13 23:00:00,2024-07-17 00:00:00,3.1,340.82,0.0,1577.0,89.0,46.0
