UTC time,coal,nat_gas,solar,wind
2023-03-30 00:00:00,631.0,212.0,120.0,425.0
2023-03-30 01:00:00,631.0,212.0,65.0,386.0
2023-03-30 02:00:00,630.0,232.0,6.0,312.0
2023-03-30 03:00:00,631.0,322.0,0.0,401.0
2023-03-30 04:00:00,629.0,469.0,0.0,495.0
2023-03-30 05:00:00,630.0,768.0,0.0,495.0
2023-03-30 06:00:00,634.0,797.0,0.0,495.0
2023-03-30 07:00:00,638.0,794.0,0.0,493.0
2023-03-30 08:00:00,633.0,719.0,0.0,484.0
2023-03-30 09:00:00,633.0,719.0,0.0,423.0
2023-03-30 10:00:00,635.0,714.0,0.0,444.0
2023-03-30 11:00:00,638.0,725.0,0.0,396.0
2023-03-30 12:00:00,643.0,767.0,0.0,247.0
2023-03-30 13:00:00,645.0,785.0,0.0,198.0
2023-03-30 14:00:00,640.0,781.0,1.0,204.0
2023-03-30 15:00:00,643.0,777.0,44.0,214.0
2023-03-30 16:00:00,642.0,603.0,82.0,237.0
2023-03-30 17:00:00,643.0,426.0,144.0,275.0
2023-03-30 18:00:00,645.0,368.0,137.0,371.0
2023-03-30 19:00:00,645.0,362.0,138.0,482.0
2023-03-30 20:00:00,643.0,364.0,126.0,492.0
2023-03-30 21:00:00,644.0,360.0,109.0,484.0
2023-03-30 22:00:00,645.0,374.0,92.0,404.0
2023-03-30 23:00:00,643.0,509.0,93.0,346.0
