Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
40104,2023-07-30 00:00:00,2024-07-17 00:00:00,3.1,434.61,627.0,1355.0,96.0,172.0
40105,2023-07-30 01:00:00,2024-07-17 00:00:00,3.1,418.55,626.0,1351.0,86.0,268.0
40106,2023-07-30 02:00:00,2024-07-17 00:00:00,3.1,414.46,626.0,1351.0,29.0,348.0
40107,2023-07-30 03:00:00,2024-07-17 00:00:00,3.1,417.3,624.0,1354.0,1.0,358.0
40108,2023-07-30 04:00:00,2024-07-17 00:00:00,3.1,439.79,624.0,1357.0,0.0,239.0
40109,2023-07-30 05:00:00,2024-07-17 00:00:00,3.1,477.4,625.0,1360.0,0.0,64.0
40110,2023-07-30 06:00:00,2024-07-17 00:00:00,3.1,490.76,626.0,1351.0,0.0,11.0
40111,2023-07-30 07:00:00,2024-07-17 00:00:00,3.1,491.64,633.0,1352.0,0.0,11.0
40112,2023-07-30 08:00:00,2024-07-17 00:00:00,3.1,478.69,614.0,1347.0,0.0,55.0
40113,2023-07-30 09:00:00,2024-07-17 00:00:00,3.1,469.95,621.0,1332.0,0.0,100.0
40114,2023-07-30 10:00:00,2024-07-17 00:00:00,3.1,462.3,613.0,1331.0,0.0,129.0
40115,2023-07-30 11:00:00,2024-07-17 00:00:00,3.1,464.43,622.0,1337.0,0.0,124.0
40116,2023-07-30 12:00:00,2024-07-17 00:00:00,3.1,457.33,620.0,1337.0,0.0,155.0
40117,2023-07-30 13:00:00,2024-07-17 00:00:00,3.1,427.87,530.0,1334.0,0.0,231.0
40118,2023-07-30 14:00:00,2024-07-17 00:00:00,3.1,441.67,582.0,1291.0,18.0,192.0
40119,2023-07-30 15:00:00,2024-07-17 00:00:00,3.1,459.88,585.0,1319.0,24.0,100.0
40120,2023-07-30 16:00:00,2024-07-17 00:00:00,3.1,461.66,602.0,1355.0,78.0,42.0
40121,2023-07-30 17:00:00,2024-07-17 00:00:00,3.1,470.88,633.0,1296.0,89.0,22.0
40122,2023-07-30 18:00:00,2024-07-17 00:00:00,3.1,474.58,635.0,1302.0,77.0,18.0
40123,2023-07-30 19:00:00,2024-07-17 00:00:00,3.1,472.62,636.0,1302.0,42.0,62.0
40124,2023-07-30 20:00:00,2024-07-17 00:00:00,3.1,454.1,635.0,1327.0,72.0,110.0
40125,2023-07-30 21:00:00,2024-07-17 00:00:00,3.1,448.64,636.0,1360.0,90.0,113.0
40126,2023-07-30 22:00:00,2024-07-17 00:00:00,3.1,442.54,636.0,1374.0,89.0,142.0
40127,2023-07-30 23:00:00,2024-07-17 00:00:00,3.1,440.23,636.0,1379.0,76.0,166.0
