Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
37128,2023-03-28 00:00:00,2024-07-17 00:00:00,3.1,370.88,574.0,522.0,138.0,463.0
37129,2023-03-28 01:00:00,2024-07-17 00:00:00,3.1,392.21,620.0,713.0,76.0,465.0
37130,2023-03-28 02:00:00,2024-07-17 00:00:00,3.1,410.75,646.0,789.0,7.0,464.0
37131,2023-03-28 03:00:00,2024-07-17 00:00:00,3.1,420.33,647.0,792.0,0.0,428.0
37132,2023-03-28 04:00:00,2024-07-17 00:00:00,3.1,413.11,646.0,790.0,0.0,460.0
37133,2023-03-28 05:00:00,2024-07-17 00:00:00,3.1,413.65,645.0,806.0,0.0,455.0
37134,2023-03-28 06:00:00,2024-07-17 00:00:00,3.1,388.48,514.0,790.0,0.0,454.0
37135,2023-03-28 07:00:00,2024-07-17 00:00:00,3.1,416.41,623.0,790.0,0.0,426.0
37136,2023-03-28 08:00:00,2024-07-17 00:00:00,3.1,412.26,646.0,633.0,0.0,480.0
37137,2023-03-28 09:00:00,2024-07-17 00:00:00,3.1,414.66,645.0,661.0,0.0,466.0
37138,2023-03-28 10:00:00,2024-07-17 00:00:00,3.1,419.95,646.0,749.0,0.0,434.0
37139,2023-03-28 11:00:00,2024-07-17 00:00:00,3.1,425.69,646.0,767.0,0.0,407.0
37140,2023-03-28 12:00:00,2024-07-17 00:00:00,3.1,471.34,646.0,761.0,0.0,232.0
37141,2023-03-28 13:00:00,2024-07-17 00:00:00,3.1,507.66,646.0,797.0,0.0,105.0
37142,2023-03-28 14:00:00,2024-07-17 00:00:00,3.1,524.36,648.0,799.0,6.0,50.0
37143,2023-03-28 15:00:00,2024-07-17 00:00:00,3.1,514.31,647.0,795.0,69.0,17.0
37144,2023-03-28 16:00:00,2024-07-17 00:00:00,3.1,509.71,646.0,621.0,132.0,15.0
37145,2023-03-28 17:00:00,2024-07-17 00:00:00,3.1,515.82,647.0,574.0,136.0,8.0
37146,2023-03-28 18:00:00,2024-07-17 00:00:00,3.1,541.84,648.0,397.0,134.0,1.0
37147,2023-03-28 19:00:00,2024-07-17 00:00:00,3.1,540.74,646.0,383.0,141.0,0.0
37148,2023-03-28 20:00:00,2024-07-17 00:00:00,3.1,539.93,647.0,374.0,141.0,5.0
37149,2023-03-28 21:00:00,2024-07-17 00:00:00,3.1,529.8,649.0,368.0,140.0,31.0
37150,2023-03-28 22:00:00,2024-07-17 00:00:00,3.1,506.8,647.0,364.0,139.0,86.0
37151,2023-03-28 23:00:00,2024-07-17 00:00:00,3.1,470.2,648.0,471.0,139.0,160.0
