Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
40200,2023-08-03 00:00:00,2024-07-17 00:00:00,3.1,438.79,626.0,1373.0,96.0,147.0
40201,2023-08-03 01:00:00,2024-07-17 00:00:00,3.1,428.77,624.0,1372.0,87.0,207.0
40202,2023-08-03 02:00:00,2024-07-17 00:00:00,3.1,433.15,624.0,1371.0,33.0,238.0
40203,2023-08-03 03:00:00,2024-07-17 00:00:00,3.1,419.42,625.0,1371.0,0.0,346.0
40204,2023-08-03 04:00:00,2024-07-17 00:00:00,3.1,411.27,625.0,1375.0,0.0,392.0
40205,2023-08-03 05:00:00,2024-07-17 00:00:00,3.1,403.51,626.0,1349.0,0.0,441.0
40206,2023-08-03 06:00:00,2024-07-17 00:00:00,3.1,395.6,624.0,1341.0,0.0,488.0
40207,2023-08-03 07:00:00,2024-07-17 00:00:00,3.1,399.63,625.0,1330.0,0.0,465.0
40208,2023-08-03 08:00:00,2024-07-17 00:00:00,3.1,401.0,627.0,1337.0,0.0,458.0
40209,2023-08-03 09:00:00,2024-07-17 00:00:00,3.1,399.7,625.0,1324.0,0.0,465.0
40210,2023-08-03 10:00:00,2024-07-17 00:00:00,3.1,402.32,625.0,1315.0,0.0,450.0
40211,2023-08-03 11:00:00,2024-07-17 00:00:00,3.1,401.59,625.0,1307.0,0.0,455.0
40212,2023-08-03 12:00:00,2024-07-17 00:00:00,3.1,397.68,628.0,1310.0,0.0,481.0
40213,2023-08-03 13:00:00,2024-07-17 00:00:00,3.1,420.86,626.0,1311.0,0.0,346.0
40214,2023-08-03 14:00:00,2024-07-17 00:00:00,3.1,433.25,626.0,1316.0,27.0,253.0
40215,2023-08-03 15:00:00,2024-07-17 00:00:00,3.1,439.16,627.0,1315.0,59.0,192.0
40216,2023-08-03 16:00:00,2024-07-17 00:00:00,3.1,445.93,626.0,1356.0,96.0,114.0
40217,2023-08-03 17:00:00,2024-07-17 00:00:00,3.1,462.27,628.0,1360.0,103.0,30.0
40218,2023-08-03 18:00:00,2024-07-17 00:00:00,3.1,467.74,626.0,1355.0,101.0,7.0
40219,2023-08-03 19:00:00,2024-07-17 00:00:00,3.1,465.36,627.0,1342.0,98.0,24.0
40220,2023-08-03 20:00:00,2024-07-17 00:00:00,3.1,464.89,625.0,1346.0,97.0,25.0
40221,2023-08-03 21:00:00,2024-07-17 00:00:00,3.1,463.47,624.0,1330.0,96.0,35.0
40222,2023-08-03 22:00:00,2024-07-17 00:00:00,3.1,462.48,627.0,1367.0,94.0,36.0
40223,2023-08-03 23:00:00,2024-07-17 00:00:00,3.1,460.53,627.0,1372.0,93.0,45.0
