Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
36216,2023-03-06 00:00:00,2024-07-17 00:00:00,3.1,445.94,14647.0,2741.0,0.0,103.0,2304.0
36217,2023-03-06 01:00:00,2024-07-17 00:00:00,3.1,445.95,14341.0,2735.0,0.0,45.0,2256.0
36218,2023-03-06 02:00:00,2024-07-17 00:00:00,3.1,441.71,13324.0,2733.0,0.0,0.0,2056.0
36219,2023-03-06 03:00:00,2024-07-17 00:00:00,3.1,434.33,12140.0,2730.0,0.0,0.0,1796.0
36220,2023-03-06 04:00:00,2024-07-17 00:00:00,3.1,425.24,10836.0,2726.0,0.0,0.0,1546.0
36221,2023-03-06 05:00:00,2024-07-17 00:00:00,3.1,418.43,9427.0,2727.0,0.0,0.0,1540.0
36222,2023-03-06 06:00:00,2024-07-17 00:00:00,3.1,409.67,8201.0,2729.0,0.0,0.0,1469.0
36223,2023-03-06 07:00:00,2024-07-17 00:00:00,3.1,400.4,7249.0,2743.0,0.0,0.0,1388.0
36224,2023-03-06 08:00:00,2024-07-17 00:00:00,3.1,394.99,6683.0,2737.0,0.0,0.0,1355.0
36225,2023-03-06 09:00:00,2024-07-17 00:00:00,3.1,392.49,6353.0,2737.0,0.0,0.0,1372.0
36226,2023-03-06 10:00:00,2024-07-17 00:00:00,3.1,392.86,6306.0,2739.0,0.0,0.0,1402.0
36227,2023-03-06 11:00:00,2024-07-17 00:00:00,3.1,398.88,6765.0,2739.0,0.0,0.0,1472.0
36228,2023-03-06 12:00:00,2024-07-17 00:00:00,3.1,407.92,7922.0,2740.0,0.0,0.0,1488.0
36229,2023-03-06 13:00:00,2024-07-17 00:00:00,3.1,401.44,8502.0,2740.0,0.0,355.0,1476.0
36230,2023-03-06 14:00:00,2024-07-17 00:00:00,3.1,375.14,8706.0,2740.0,0.0,1482.0,1491.0
36231,2023-03-06 15:00:00,2024-07-17 00:00:00,3.1,355.62,9086.0,2738.0,0.0,2588.0,1521.0
36232,2023-03-06 16:00:00,2024-07-17 00:00:00,3.1,348.45,9802.0,2739.0,0.0,3324.0,1544.0
36233,2023-03-06 17:00:00,2024-07-17 00:00:00,3.1,353.67,10864.0,2740.0,0.0,3619.0,1652.0
36234,2023-03-06 18:00:00,2024-07-17 00:00:00,3.1,369.67,12349.0,2734.0,0.0,3394.0,1798.0
36235,2023-03-06 19:00:00,2024-07-17 00:00:00,3.1,381.43,13259.0,2734.0,0.0,3177.0,2007.0
36236,2023-03-06 20:00:00,2024-07-17 00:00:00,3.1,387.1,13933.0,2732.0,0.0,3083.0,2064.0
36237,2023-03-06 21:00:00,2024-07-17 00:00:00,3.1,394.42,14434.0,2728.0,0.0,2799.0,2100.0
36238,2023-03-06 22:00:00,2024-07-17 00:00:00,3.1,410.32,14694.0,2731.0,0.0,2073.0,2328.0
36239,2023-03-06 23:00:00,2024-07-17 00:00:00,3.1,442.05,15007.0,2724.0,0.0,742.0,2894.0
