Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
41184,2023-09-29 00:00:00,2024-07-17 00:00:00,3.1,450.36,14159.0,3640.0,0.0,2.0,4147.0
41185,2023-09-29 01:00:00,2024-07-17 00:00:00,3.1,446.08,13402.0,3610.0,0.0,0.0,3853.0
41186,2023-09-29 02:00:00,2024-07-17 00:00:00,3.1,441.59,12634.0,3558.0,0.0,0.0,3548.0
41187,2023-09-29 03:00:00,2024-07-17 00:00:00,3.1,439.35,11293.0,3505.0,0.0,0.0,3552.0
41188,2023-09-29 04:00:00,2024-07-17 00:00:00,3.1,434.43,9928.0,3454.0,0.0,0.0,3417.0
41189,2023-09-29 05:00:00,2024-07-17 00:00:00,3.1,430.2,8768.0,3400.0,0.0,0.0,3327.0
41190,2023-09-29 06:00:00,2024-07-17 00:00:00,3.1,425.39,8117.0,3348.0,0.0,0.0,3130.0
41191,2023-09-29 07:00:00,2024-07-17 00:00:00,3.1,424.12,7633.0,3294.0,0.0,0.0,3098.0
41192,2023-09-29 08:00:00,2024-07-17 00:00:00,3.1,424.06,7270.0,3242.0,0.0,0.0,3104.0
41193,2023-09-29 09:00:00,2024-07-17 00:00:00,3.1,425.85,7223.0,3191.0,0.0,0.0,3127.0
41194,2023-09-29 10:00:00,2024-07-17 00:00:00,3.1,429.96,7806.0,3143.0,0.0,0.0,3129.0
41195,2023-09-29 11:00:00,2024-07-17 00:00:00,3.1,436.83,8633.0,3119.0,0.0,0.0,3291.0
41196,2023-09-29 12:00:00,2024-07-17 00:00:00,3.1,442.44,9086.0,3117.0,0.0,29.0,3576.0
41197,2023-09-29 13:00:00,2024-07-17 00:00:00,3.1,430.04,9456.0,3117.0,0.0,597.0,3578.0
41198,2023-09-29 14:00:00,2024-07-17 00:00:00,3.1,407.58,9940.0,3123.0,0.0,1734.0,3573.0
41199,2023-09-29 15:00:00,2024-07-17 00:00:00,3.1,391.45,10631.0,3124.0,0.0,2635.0,3405.0
41200,2023-09-29 16:00:00,2024-07-17 00:00:00,3.1,388.5,11686.0,3123.0,0.0,3036.0,3315.0
41201,2023-09-29 17:00:00,2024-07-17 00:00:00,3.1,391.21,12278.0,3126.0,0.0,3272.0,3579.0
41202,2023-09-29 18:00:00,2024-07-17 00:00:00,3.1,395.6,12724.0,3127.0,0.0,3344.0,3846.0
41203,2023-09-29 19:00:00,2024-07-17 00:00:00,3.1,402.98,13412.0,3121.0,0.0,3020.0,3819.0
41204,2023-09-29 20:00:00,2024-07-17 00:00:00,3.1,408.7,13745.0,3121.0,0.0,2523.0,3564.0
41205,2023-09-29 21:00:00,2024-07-17 00:00:00,3.1,419.21,13943.0,3116.0,0.0,1903.0,3540.0
41206,2023-09-29 22:00:00,2024-07-17 00:00:00,3.1,432.68,14171.0,3114.0,0.0,1140.0,3515.0
41207,2023-09-29 23:00:00,2024-07-17 00:00:00,3.1,451.38,14196.0,3099.0,0.0,224.0,3638.0
