UTC time,nat_gas,nuclear,oil,solar,other
2023-12-15 00:00:00,9727.0,2771.0,0.0,0.0,3060.0
2023-12-15 01:00:00,9508.0,2771.0,0.0,0.0,3061.0
2023-12-15 02:00:00,9133.0,2771.0,0.0,0.0,3038.0
2023-12-15 03:00:00,8406.0,2769.0,0.0,0.0,3001.0
2023-12-15 04:00:00,7625.0,2770.0,0.0,0.0,2941.0
2023-12-15 05:00:00,6264.0,2771.0,0.0,0.0,2820.0
2023-12-15 06:00:00,5323.0,2771.0,0.0,0.0,2665.0
2023-12-15 07:00:00,4740.0,2771.0,0.0,0.0,2535.0
2023-12-15 08:00:00,4589.0,2771.0,0.0,0.0,2294.0
2023-12-15 09:00:00,4576.0,2771.0,0.0,0.0,2177.0
2023-12-15 10:00:00,4613.0,2771.0,0.0,0.0,2368.0
2023-12-15 11:00:00,4960.0,2770.0,0.0,0.0,2786.0
2023-12-15 12:00:00,6200.0,2771.0,0.0,0.0,3015.0
2023-12-15 13:00:00,7086.0,2772.0,0.0,36.0,3075.0
2023-12-15 14:00:00,7070.0,2772.0,0.0,579.0,3008.0
2023-12-15 15:00:00,7124.0,2771.0,0.0,1298.0,2975.0
2023-12-15 16:00:00,7033.0,2771.0,0.0,1822.0,2833.0
2023-12-15 17:00:00,7261.0,2771.0,0.0,1908.0,2585.0
2023-12-15 18:00:00,7071.0,2772.0,0.0,2036.0,2571.0
2023-12-15 19:00:00,7232.0,2772.0,0.0,1835.0,2562.0
2023-12-15 20:00:00,7548.0,2772.0,0.0,1433.0,2557.0
2023-12-15 21:00:00,8049.0,2772.0,0.0,820.0,2557.0
2023-12-15 22:00:00,8361.0,2772.0,0.0,313.0,2890.0
2023-12-15 23:00:00,8888.0,2772.0,0.0,22.0,3010.0
