UTC time,nat_gas,nuclear,oil,solar,other
2023-03-15 00:00:00,12102.0,2749.0,0.0,112.0,1713.0
2023-03-15 01:00:00,11986.0,2750.0,0.0,1.0,1764.0
2023-03-15 02:00:00,11191.0,2745.0,0.0,0.0,1695.0
2023-03-15 03:00:00,10064.0,2744.0,0.0,0.0,1558.0
2023-03-15 04:00:00,8382.0,2743.0,0.0,0.0,1530.0
2023-03-15 05:00:00,6865.0,2745.0,0.0,0.0,1499.0
2023-03-15 06:00:00,5982.0,2745.0,0.0,0.0,1491.0
2023-03-15 07:00:00,5520.0,2748.0,0.0,0.0,1473.0
2023-03-15 08:00:00,5417.0,2748.0,0.0,0.0,1436.0
2023-03-15 09:00:00,5447.0,2750.0,0.0,0.0,1446.0
2023-03-15 10:00:00,5975.0,2749.0,0.0,0.0,1487.0
2023-03-15 11:00:00,7039.0,2752.0,0.0,0.0,1555.0
2023-03-15 12:00:00,8115.0,2761.0,0.0,2.0,1564.0
2023-03-15 13:00:00,8507.0,2752.0,0.0,248.0,1574.0
2023-03-15 14:00:00,8593.0,2753.0,0.0,966.0,1561.0
2023-03-15 15:00:00,8206.0,2753.0,0.0,1798.0,1559.0
2023-03-15 16:00:00,8190.0,2753.0,0.0,2277.0,1556.0
2023-03-15 17:00:00,8055.0,2752.0,0.0,2492.0,1557.0
2023-03-15 18:00:00,7818.0,2752.0,0.0,2600.0,1479.0
2023-03-15 19:00:00,7114.0,2753.0,0.0,3132.0,1371.0
2023-03-15 20:00:00,6395.0,2753.0,0.0,3667.0,1290.0
2023-03-15 21:00:00,6229.0,2753.0,0.0,3755.0,1244.0
2023-03-15 22:00:00,7005.0,2754.0,0.0,2810.0,1414.0
2023-03-15 23:00:00,8473.0,2753.0,0.0,1306.0,1584.0
