UTC time,nat_gas,nuclear,oil,solar,other
2023-06-01 00:00:00,12233.0,3723.0,0.0,176.0,2740.0
2023-06-01 01:00:00,12021.0,3720.0,0.0,4.0,2752.0
2023-06-01 02:00:00,11266.0,3725.0,0.0,0.0,2753.0
2023-06-01 03:00:00,10151.0,3725.0,0.0,0.0,2626.0
2023-06-01 04:00:00,9135.0,3727.0,0.0,0.0,2134.0
2023-06-01 05:00:00,8019.0,3723.0,0.0,0.0,2033.0
2023-06-01 06:00:00,7027.0,3722.0,0.0,0.0,2024.0
2023-06-01 07:00:00,6373.0,3728.0,0.0,0.0,2029.0
2023-06-01 08:00:00,6045.0,3725.0,0.0,0.0,2016.0
2023-06-01 09:00:00,5988.0,3726.0,0.0,0.0,2013.0
2023-06-01 10:00:00,6455.0,3733.0,0.0,0.0,2023.0
2023-06-01 11:00:00,7334.0,3729.0,0.0,0.0,2012.0
2023-06-01 12:00:00,8507.0,3730.0,0.0,246.0,1809.0
2023-06-01 13:00:00,8924.0,3727.0,0.0,950.0,2054.0
2023-06-01 14:00:00,9326.0,3731.0,0.0,1817.0,2234.0
2023-06-01 15:00:00,10142.0,3731.0,0.0,2562.0,2247.0
2023-06-01 16:00:00,10792.0,3727.0,0.0,3071.0,2262.0
2023-06-01 17:00:00,11811.0,3725.0,0.0,3175.0,2438.0
2023-06-01 18:00:00,12455.0,3722.0,0.0,3282.0,2549.0
2023-06-01 19:00:00,12509.0,3722.0,0.0,2944.0,2722.0
2023-06-01 20:00:00,12337.0,3720.0,0.0,2568.0,2890.0
2023-06-01 21:00:00,12589.0,3715.0,0.0,1968.0,2995.0
2023-06-01 22:00:00,12635.0,3716.0,0.0,1941.0,3032.0
2023-06-01 23:00:00,13091.0,3715.0,0.0,1098.0,3051.0
