UTC time,nat_gas,nuclear,oil,solar,other
2023-12-04 00:00:00,12299.0,3760.0,0.0,0.0,3509.0
2023-12-04 01:00:00,11817.0,3761.0,0.0,0.0,3170.0
2023-12-04 02:00:00,11006.0,3761.0,0.0,0.0,3142.0
2023-12-04 03:00:00,10088.0,3747.0,0.0,0.0,3009.0
2023-12-04 04:00:00,8835.0,3746.0,0.0,0.0,2869.0
2023-12-04 05:00:00,7285.0,3753.0,0.0,0.0,2794.0
2023-12-04 06:00:00,6222.0,3753.0,0.0,0.0,2697.0
2023-12-04 07:00:00,5351.0,3754.0,0.0,0.0,2626.0
2023-12-04 08:00:00,4799.0,3752.0,0.0,0.0,2632.0
2023-12-04 09:00:00,4652.0,3753.0,0.0,0.0,2525.0
2023-12-04 10:00:00,4702.0,3752.0,0.0,0.0,2541.0
2023-12-04 11:00:00,5092.0,3753.0,0.0,0.0,2767.0
2023-12-04 12:00:00,6169.0,3754.0,0.0,0.0,2822.0
2023-12-04 13:00:00,6810.0,3754.0,0.0,67.0,2851.0
2023-12-04 14:00:00,7303.0,3754.0,0.0,529.0,2898.0
2023-12-04 15:00:00,7877.0,3754.0,0.0,1172.0,2860.0
2023-12-04 16:00:00,8277.0,3752.0,0.0,1828.0,2845.0
2023-12-04 17:00:00,9205.0,3751.0,0.0,2105.0,2697.0
2023-12-04 18:00:00,9563.0,3751.0,0.0,2377.0,2682.0
2023-12-04 19:00:00,9931.0,3753.0,0.0,2382.0,2681.0
2023-12-04 20:00:00,10306.0,3748.0,0.0,2081.0,2615.0
2023-12-04 21:00:00,10947.0,3747.0,0.0,1209.0,2732.0
2023-12-04 22:00:00,10984.0,3747.0,0.0,509.0,3032.0
2023-12-04 23:00:00,11619.0,3745.0,0.0,41.0,3192.0
