UTC time,nat_gas,nuclear,oil,solar,other
2023-08-12 00:00:00,16785.0,3681.0,0.0,375.0,5365.0
2023-08-12 01:00:00,16404.0,3683.0,0.0,6.0,5027.0
2023-08-12 02:00:00,15453.0,3684.0,0.0,0.0,4661.0
2023-08-12 03:00:00,13976.0,3689.0,0.0,0.0,4529.0
2023-08-12 04:00:00,12653.0,3691.0,0.0,2.0,4568.0
2023-08-12 05:00:00,11496.0,3700.0,0.0,0.0,4347.0
2023-08-12 06:00:00,10527.0,3700.0,0.0,0.0,4234.0
2023-08-12 07:00:00,9872.0,3706.0,0.0,0.0,3987.0
2023-08-12 08:00:00,9582.0,3711.0,0.0,0.0,3651.0
2023-08-12 09:00:00,9299.0,3714.0,0.0,0.0,3437.0
2023-08-12 10:00:00,9146.0,3717.0,0.0,0.0,3355.0
2023-08-12 11:00:00,9160.0,3719.0,0.0,0.0,3355.0
2023-08-12 12:00:00,9308.0,3715.0,0.0,164.0,3357.0
2023-08-12 13:00:00,9940.0,3713.0,0.0,1187.0,3621.0
2023-08-12 14:00:00,10870.0,3712.0,0.0,2508.0,3762.0
2023-08-12 15:00:00,12296.0,3709.0,0.0,3318.0,3702.0
2023-08-12 16:00:00,13235.0,3708.0,0.0,3757.0,4111.0
2023-08-12 17:00:00,14169.0,3708.0,0.0,3777.0,4295.0
2023-08-12 18:00:00,15094.0,3707.0,0.0,3912.0,4443.0
2023-08-12 19:00:00,15581.0,3705.0,0.0,3860.0,4830.0
2023-08-12 20:00:00,15851.0,3704.0,0.0,3650.0,5070.0
2023-08-12 21:00:00,16104.0,3700.0,0.0,3253.0,5269.0
2023-08-12 22:00:00,16476.0,3701.0,0.0,2159.0,5538.0
2023-08-12 23:00:00,16448.0,3699.0,0.0,1158.0,5637.0
