UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-06-10 00:00:00,1391.0,1.0,1311.0,11.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 01:00:00,1397.0,1.0,1211.0,3.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 02:00:00,1391.0,1.0,1150.0,6.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 03:00:00,1392.0,1.0,1143.0,11.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 04:00:00,1379.0,1.0,1731.0,4.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 05:00:00,1410.0,1.0,1887.0,2.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 06:00:00,1415.0,1.0,1874.0,4.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 07:00:00,1433.0,1.0,1851.0,1.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 08:00:00,1430.0,1.0,1871.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 09:00:00,1366.0,1.0,1849.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 10:00:00,1336.0,1.0,1636.0,2.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 11:00:00,1375.0,1.0,1535.0,9.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 12:00:00,1385.0,1.0,1706.0,14.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 13:00:00,1483.0,1.0,1697.0,21.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 14:00:00,1600.0,1.0,1713.0,37.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 15:00:00,1704.0,1.0,1593.0,52.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 16:00:00,1783.0,1.0,2000.0,2.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 17:00:00,1862.0,1.0,1941.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 18:00:00,1894.0,1.0,1948.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 19:00:00,1880.0,1.0,1956.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 20:00:00,1825.0,1.0,1794.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 21:00:00,1733.0,1.0,1732.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 22:00:00,1701.0,1.0,1523.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
2023-06-10 23:00:00,1592.0,1.0,1470.0,0.0,30.0,27.0,0.0,0.0,0.0,0.0
