datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,593.55025
2023-06-27T01:00:00.000000000,604.98008
2023-06-27T02:00:00.000000000,600.95249
2023-06-27T03:00:00.000000000,619.603
2023-06-27T04:00:00.000000000,592.953
2023-06-27T05:00:00.000000000,594.69075
2023-06-27T06:00:00.000000000,619.68188
2023-06-27T07:00:00.000000000,628.8883
2023-06-27T08:00:00.000000000,624.06607
2023-06-27T09:00:00.000000000,617.38087
2023-06-27T10:00:00.000000000,572.67184
2023-06-27T11:00:00.000000000,578.6919
2023-06-27T12:00:00.000000000,577.57289
2023-06-27T13:00:00.000000000,576.74537
2023-06-27T14:00:00.000000000,577.58885
2023-06-27T15:00:00.000000000,576.10904
2023-06-27T16:00:00.000000000,584.57508
2023-06-27T17:00:00.000000000,579.16525
2023-06-27T18:00:00.000000000,600.42459
2023-06-27T19:00:00.000000000,553.57474
2023-06-27T20:00:00.000000000,574.31596
2023-06-27T21:00:00.000000000,581.27391
2023-06-27T22:00:00.000000000,601.36612
2023-06-27T23:00:00.000000000,602.94326
2023-06-28T00:00:00.000000000,544.00268
2023-06-28T01:00:00.000000000,555.49828
2023-06-28T02:00:00.000000000,553.1943
2023-06-28T03:00:00.000000000,570.39619
2023-06-28T04:00:00.000000000,546.74033
2023-06-28T05:00:00.000000000,549.65188
2023-06-28T06:00:00.000000000,575.68388
2023-06-28T07:00:00.000000000,584.24845
2023-06-28T08:00:00.000000000,580.49427
2023-06-28T09:00:00.000000000,573.6746
2023-06-28T10:00:00.000000000,533.6625
2023-06-28T11:00:00.000000000,538.06229
2023-06-28T12:00:00.000000000,538.40664
2023-06-28T13:00:00.000000000,537.76625
2023-06-28T14:00:00.000000000,540.15463
2023-06-28T15:00:00.000000000,538.88647
2023-06-28T16:00:00.000000000,545.75086
2023-06-28T17:00:00.000000000,541.98782
2023-06-28T18:00:00.000000000,564.10818
2023-06-28T19:00:00.000000000,516.88826
2023-06-28T20:00:00.000000000,537.04066
2023-06-28T21:00:00.000000000,541.8922
2023-06-28T22:00:00.000000000,561.80692
2023-06-28T23:00:00.000000000,563.88307
2023-06-29T00:00:00.000000000,123.05152
2023-06-29T01:00:00.000000000,135.10574
2023-06-29T02:00:00.000000000,147.44562
2023-06-29T03:00:00.000000000,152.34014
2023-06-29T04:00:00.000000000,154.1222
2023-06-29T05:00:00.000000000,167.00596
2023-06-29T06:00:00.000000000,201.88095
2023-06-29T07:00:00.000000000,204.99278
2023-06-29T08:00:00.000000000,210.31253
2023-06-29T09:00:00.000000000,202.35065
2023-06-29T10:00:00.000000000,202.24304
2023-06-29T11:00:00.000000000,192.87692
2023-06-29T12:00:00.000000000,205.65368
2023-06-29T13:00:00.000000000,206.6038
2023-06-29T14:00:00.000000000,222.11689
2023-06-29T15:00:00.000000000,222.6471
2023-06-29T16:00:00.000000000,215.90442
2023-06-29T17:00:00.000000000,226.13206
2023-06-29T18:00:00.000000000,255.56738
2023-06-29T19:00:00.000000000,205.20362
2023-06-29T20:00:00.000000000,220.35281
2023-06-29T21:00:00.000000000,207.30913
2023-06-29T22:00:00.000000000,225.71585
2023-06-29T23:00:00.000000000,232.03137
2023-06-30T00:00:00.000000000,84.87982
2023-06-30T01:00:00.000000000,99.37395
2023-06-30T02:00:00.000000000,110.45889
2023-06-30T03:00:00.000000000,114.35577
2023-06-30T04:00:00.000000000,119.05753
2023-06-30T05:00:00.000000000,132.41517
2023-06-30T06:00:00.000000000,162.48788
2023-06-30T07:00:00.000000000,166.43773
2023-06-30T08:00:00.000000000,170.24399
2023-06-30T09:00:00.000000000,163.95365
2023-06-30T10:00:00.000000000,166.44674
2023-06-30T11:00:00.000000000,156.4
2023-06-30T12:00:00.000000000,162.92449
2023-06-30T13:00:00.000000000,170.38538
2023-06-30T14:00:00.000000000,181.87153
2023-06-30T15:00:00.000000000,182.56538
2023-06-30T16:00:00.000000000,175.99554
2023-06-30T17:00:00.000000000,187.03372
2023-06-30T18:00:00.000000000,211.23905
2023-06-30T19:00:00.000000000,165.10486
2023-06-30T20:00:00.000000000,182.734
2023-06-30T21:00:00.000000000,170.77478
2023-06-30T22:00:00.000000000,185.13853
2023-06-30T23:00:00.000000000,193.41032
