Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
39576,2023-07-08 00:00:00,2024-07-17 00:00:00,3.1,266.06,882.0,10065.0,25.0,4240.0,0.0,1565.0,1057.0,590.0,1610.0
39577,2023-07-08 01:00:00,2024-07-17 00:00:00,3.1,266.45,850.0,9774.0,25.0,4153.0,0.0,1386.0,1056.0,594.0,1557.0
39578,2023-07-08 02:00:00,2024-07-17 00:00:00,3.1,265.65,847.0,9681.0,25.0,4121.0,0.0,1339.0,1069.0,595.0,1487.0
39579,2023-07-08 03:00:00,2024-07-17 00:00:00,3.1,259.06,846.0,9477.0,25.0,4059.0,6.0,1728.0,1077.0,596.0,1441.0
39580,2023-07-08 04:00:00,2024-07-17 00:00:00,3.1,252.25,847.0,9768.0,25.0,4279.0,488.0,1628.0,1075.0,597.0,1397.0
39581,2023-07-08 05:00:00,2024-07-17 00:00:00,3.1,223.8,847.0,9445.0,25.0,4918.0,2199.0,1542.0,1065.0,597.0,1339.0
39582,2023-07-08 06:00:00,2024-07-17 00:00:00,3.1,192.93,844.0,9127.0,25.0,5231.0,5189.0,1387.0,1049.0,598.0,1297.0
39583,2023-07-08 07:00:00,2024-07-17 00:00:00,3.1,171.89,849.0,8677.0,35.0,5419.0,7796.0,1143.0,1041.0,598.0,1298.0
39584,2023-07-08 08:00:00,2024-07-17 00:00:00,3.1,160.19,851.0,7976.0,25.0,4698.0,9623.0,842.0,1053.0,592.0,1211.0
39585,2023-07-08 09:00:00,2024-07-17 00:00:00,3.1,144.65,847.0,6643.0,35.0,4354.0,10680.0,792.0,1050.0,587.0,1159.0
39586,2023-07-08 10:00:00,2024-07-17 00:00:00,3.1,133.78,843.0,5845.0,25.0,3953.0,11798.0,769.0,1051.0,586.0,1164.0
39587,2023-07-08 11:00:00,2024-07-17 00:00:00,3.1,130.16,864.0,5747.0,28.0,3780.0,12076.0,891.0,1045.0,586.0,1038.0
39588,2023-07-08 12:00:00,2024-07-17 00:00:00,3.1,129.57,853.0,5789.0,25.0,3865.0,11935.0,1013.0,1048.0,587.0,1019.0
39589,2023-07-08 13:00:00,2024-07-17 00:00:00,3.1,133.98,858.0,5833.0,28.0,3989.0,11093.0,1078.0,1035.0,586.0,1045.0
39590,2023-07-08 14:00:00,2024-07-17 00:00:00,3.1,155.45,851.0,7227.0,35.0,4198.0,9528.0,1156.0,1030.0,583.0,1169.0
39591,2023-07-08 15:00:00,2024-07-17 00:00:00,3.1,185.69,855.0,9548.0,35.0,4859.0,7292.0,1111.0,1022.0,583.0,1290.0
39592,2023-07-08 16:00:00,2024-07-17 00:00:00,3.1,221.16,887.0,11619.0,35.0,5855.0,4078.0,952.0,1031.0,582.0,1555.0
39593,2023-07-08 17:00:00,2024-07-17 00:00:00,3.1,237.14,1021.0,12222.0,35.0,7861.0,1214.0,846.0,1025.0,582.0,1688.0
39594,2023-07-08 18:00:00,2024-07-17 00:00:00,3.1,248.42,1003.0,12345.0,30.0,7915.0,102.0,741.0,1042.0,584.0,1717.0
39595,2023-07-08 19:00:00,2024-07-17 00:00:00,3.1,254.95,907.0,12775.0,35.0,7490.0,0.0,633.0,1042.0,584.0,1726.0
39596,2023-07-08 20:00:00,2024-07-17 00:00:00,3.1,259.7,828.0,12534.0,30.0,6654.0,0.0,674.0,1067.0,585.0,1684.0
39597,2023-07-08 21:00:00,2024-07-17 00:00:00,3.1,269.26,832.0,12648.0,35.0,5725.0,0.0,725.0,1069.0,587.0,1620.0
39598,2023-07-08 22:00:00,2024-07-17 00:00:00,3.1,273.01,851.0,10809.0,35.0,4674.0,0.0,753.0,1070.0,586.0,1544.0
39599,2023-07-08 23:00:00,2024-07-17 00:00:00,3.1,271.93,853.0,9695.0,35.0,4300.0,0.0,697.0,1070.0,585.0,1442.0
