Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
37272,2023-04-03 00:00:00,307.79,121.0,6575.0,28.0,1075.0,1.0,4850.0,319.0,614.0,1697.0
37273,2023-04-03 01:00:00,292.78,121.0,6660.0,28.0,1097.0,1.0,5581.0,316.0,613.0,1612.0
37274,2023-04-03 02:00:00,286.8,121.0,6945.0,28.0,1095.0,1.0,6211.0,321.0,613.0,1660.0
37275,2023-04-03 03:00:00,294.82,121.0,7922.0,28.0,1199.0,1.0,6622.0,321.0,613.0,1883.0
37276,2023-04-03 04:00:00,326.98,121.0,11130.0,28.0,1527.0,8.0,6538.0,346.0,613.0,2301.0
37277,2023-04-03 05:00:00,323.89,122.0,12739.0,28.0,2837.0,406.0,6314.0,348.0,613.0,2557.0
37278,2023-04-03 06:00:00,312.94,145.0,13180.0,27.0,4365.0,443.98634754908267,6382.0,346.0,613.0,2811.0
37279,2023-04-03 07:00:00,324.54,124.0,12806.0,28.0,3051.0,383.09360230999226,6459.0,336.0,610.0,2840.0
37280,2023-04-03 08:00:00,329.29,121.0,11990.0,27.0,1921.0,347.17576818897885,6711.0,330.0,608.0,2795.0
37281,2023-04-03 09:00:00,315.96,121.0,10342.0,27.0,1609.0,403.311163422175,7032.0,328.0,609.0,2737.0
37282,2023-04-03 10:00:00,295.82,121.0,8777.0,17.0,1402.0,593.1333029162246,7597.0,325.0,607.0,2716.0
37283,2023-04-03 11:00:00,282.18,121.0,8388.0,22.0,1335.0,940.8934005297752,7939.0,311.0,610.0,2560.0
37284,2023-04-03 12:00:00,282.96,121.0,8923.0,20.0,1322.0,1453.0445713205431,7889.0,321.0,611.0,2591.0
37285,2023-04-03 13:00:00,275.51,121.0,8916.0,20.0,1356.0,2116.2559427488977,7899.0,320.0,611.0,2573.0
37286,2023-04-03 14:00:00,276.97,121.0,10167.0,17.0,1517.0,2896.309533774607,7817.0,328.0,610.0,2501.0
37287,2023-04-03 15:00:00,280.9,121.0,11733.0,17.0,1913.0,3738.400123473221,7655.0,341.0,613.0,2579.0
37288,2023-04-03 16:00:00,282.44,121.0,13587.0,27.0,2644.0,4569.862786677639,7533.0,340.0,613.0,2600.0
37289,2023-04-03 17:00:00,289.45,121.0,13970.0,22.0,4156.0,2486.972156116326,7532.0,343.0,614.0,2702.0
37290,2023-04-03 18:00:00,312.96,122.0,13947.0,27.0,3908.0,1.0,7494.0,344.0,614.0,2712.0
37291,2023-04-03 19:00:00,306.83,129.0,12739.0,18.0,3541.0,1.0,7461.0,348.0,615.0,2531.0
37292,2023-04-03 20:00:00,323.7,126.0,12037.0,17.0,1875.0,1.0,7299.0,349.0,615.0,2613.0
37293,2023-04-03 21:00:00,318.95,150.0,10609.0,17.0,1560.0,1.0,7062.0,340.0,616.0,2475.0
37294,2023-04-03 22:00:00,287.61,150.0,8454.0,17.0,1290.0,1.0,6842.0,325.0,616.0,1475.0
37295,2023-04-03 23:00:00,283.87,127.0,7928.0,17.0,1129.0,1.0,6699.0,307.0,617.0,1397.0
