Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
38448,2023-05-22 00:00:00,2024-07-17 00:00:00,3.1,305.53,798.0,4598.0,33.0,4269.0,0.0,962.0,767.0,606.0,1103.0
38449,2023-05-22 01:00:00,2024-07-17 00:00:00,3.1,307.06,799.0,4865.0,26.0,4291.0,0.0,968.0,800.0,605.0,1061.0
38450,2023-05-22 02:00:00,2024-07-17 00:00:00,3.1,315.03,800.0,5213.0,23.0,4289.0,0.0,926.0,788.0,606.0,1145.0
38451,2023-05-22 03:00:00,2024-07-17 00:00:00,3.1,324.29,795.0,6093.0,40.0,4447.0,1.0,981.0,786.0,606.0,1261.0
38452,2023-05-22 04:00:00,2024-07-17 00:00:00,3.1,323.78,818.0,8170.0,51.0,5491.0,412.0,1076.0,786.0,601.0,1495.0
38453,2023-05-22 05:00:00,2024-07-17 00:00:00,3.1,302.38,864.0,9585.0,59.0,6982.0,2091.0,1149.0,785.0,580.0,1913.0
38454,2023-05-22 06:00:00,2024-07-17 00:00:00,3.1,282.28,911.0,10174.0,76.0,7375.0,4802.0,1122.0,781.0,593.0,2162.0
38455,2023-05-22 07:00:00,2024-07-17 00:00:00,3.1,259.67,849.0,9590.0,91.0,6666.0,7979.0,1100.0,770.0,586.0,2248.0
38456,2023-05-22 08:00:00,2024-07-17 00:00:00,3.1,246.81,787.0,8207.0,91.0,5473.0,9646.0,1098.0,759.0,585.0,2375.0
38457,2023-05-22 09:00:00,2024-07-17 00:00:00,3.1,239.16,738.0,7438.0,92.0,4958.0,10490.0,1201.0,749.0,570.0,2532.0
38458,2023-05-22 10:00:00,2024-07-17 00:00:00,3.1,233.3,745.0,7341.0,93.0,4529.0,11170.0,1333.0,757.0,581.0,2364.0
38459,2023-05-22 11:00:00,2024-07-17 00:00:00,3.1,236.44,747.0,7503.0,93.0,4421.0,10470.0,1425.0,757.0,591.0,2179.0
38460,2023-05-22 12:00:00,2024-07-17 00:00:00,3.1,242.88,776.0,8017.0,84.0,4573.0,10305.0,1689.0,767.0,591.0,2405.0
38461,2023-05-22 13:00:00,2024-07-17 00:00:00,3.1,254.36,780.0,8606.0,83.0,4791.0,9211.0,1495.0,781.0,617.0,2348.0
38462,2023-05-22 14:00:00,2024-07-17 00:00:00,3.1,275.68,781.0,9482.0,82.0,5167.0,7461.0,1279.0,778.0,582.0,2465.0
38463,2023-05-22 15:00:00,2024-07-17 00:00:00,3.1,316.8,781.0,11378.0,83.0,5317.0,4738.0,890.0,794.0,579.0,2494.0
38464,2023-05-22 16:00:00,2024-07-17 00:00:00,3.1,336.6,779.0,12588.0,89.0,6375.0,2575.0,474.0,798.0,574.0,2254.0
38465,2023-05-22 17:00:00,2024-07-17 00:00:00,3.1,343.6,771.0,12680.0,83.0,7874.0,702.0,318.0,800.0,606.0,2410.0
38466,2023-05-22 18:00:00,2024-07-17 00:00:00,3.1,351.46,830.0,12706.0,94.0,8103.0,30.0,257.0,799.0,623.0,2482.0
38467,2023-05-22 19:00:00,2024-07-17 00:00:00,3.1,354.65,790.0,12505.0,89.0,7440.0,0.0,253.0,805.0,626.0,2198.0
38468,2023-05-22 20:00:00,2024-07-17 00:00:00,3.1,369.73,793.0,11847.0,94.0,5967.0,0.0,208.0,797.0,626.0,1963.0
38469,2023-05-22 21:00:00,2024-07-17 00:00:00,3.1,359.46,829.0,10354.0,93.0,5788.0,0.0,182.0,807.0,626.0,1616.0
38470,2023-05-22 22:00:00,2024-07-17 00:00:00,3.1,354.23,894.0,8803.0,83.0,5263.0,0.0,186.0,796.0,624.0,1336.0
38471,2023-05-22 23:00:00,2024-07-17 00:00:00,3.1,351.61,888.0,7814.0,91.0,4769.0,0.0,248.0,802.0,622.0,1191.0
