Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
36840,2023-04-01 00:00:00,2024-07-17 00:00:00,3.1,303.48,13384.0,3749.0,0.0,176.0,1108.0
36841,2023-04-01 01:00:00,2024-07-17 00:00:00,3.1,306.12,13151.0,3751.0,0.0,0.0,1146.0
36842,2023-04-01 02:00:00,2024-07-17 00:00:00,3.1,300.67,12253.0,3755.0,0.0,0.0,1019.0
36843,2023-04-01 03:00:00,2024-07-17 00:00:00,3.1,295.08,11169.0,3756.0,0.0,0.0,970.0
36844,2023-04-01 04:00:00,2024-07-17 00:00:00,3.1,284.95,9443.0,3758.0,0.0,0.0,923.0
36845,2023-04-01 05:00:00,2024-07-17 00:00:00,3.1,272.99,8181.0,3758.0,0.0,0.0,769.0
36846,2023-04-01 06:00:00,2024-07-17 00:00:00,3.1,265.23,7255.0,3758.0,0.0,0.0,764.0
36847,2023-04-01 07:00:00,2024-07-17 00:00:00,3.1,257.9,6489.0,3760.0,0.0,0.0,764.0
36848,2023-04-01 08:00:00,2024-07-17 00:00:00,3.1,252.88,6021.0,3763.0,0.0,0.0,765.0
36849,2023-04-01 09:00:00,2024-07-17 00:00:00,3.1,250.51,5806.0,3763.0,0.0,0.0,767.0
36850,2023-04-01 10:00:00,2024-07-17 00:00:00,3.1,252.46,5977.0,3764.0,0.0,0.0,768.0
36851,2023-04-01 11:00:00,2024-07-17 00:00:00,3.1,256.87,6355.0,3761.0,0.0,0.0,777.0
36852,2023-04-01 12:00:00,2024-07-17 00:00:00,3.1,261.18,6944.0,3760.0,0.0,51.0,764.0
36853,2023-04-01 13:00:00,2024-07-17 00:00:00,3.1,250.46,7625.0,3759.0,0.0,873.0,766.0
36854,2023-04-01 14:00:00,2024-07-17 00:00:00,3.1,232.47,8191.0,3762.0,0.0,2248.0,790.0
36855,2023-04-01 15:00:00,2024-07-17 00:00:00,3.1,228.99,9012.0,3762.0,0.0,3108.0,874.0
36856,2023-04-01 16:00:00,2024-07-17 00:00:00,3.1,235.89,9979.0,3759.0,0.0,3421.0,1048.0
36857,2023-04-01 17:00:00,2024-07-17 00:00:00,3.1,239.27,10810.0,3756.0,0.0,3584.0,1022.0
36858,2023-04-01 18:00:00,2024-07-17 00:00:00,3.1,240.82,11553.0,3756.0,0.0,3757.0,948.0
36859,2023-04-01 19:00:00,2024-07-17 00:00:00,3.1,248.16,12210.0,3752.0,0.0,3585.0,1019.0
36860,2023-04-01 20:00:00,2024-07-17 00:00:00,3.1,255.78,12808.0,3750.0,0.0,3342.0,1100.0
36861,2023-04-01 21:00:00,2024-07-17 00:00:00,3.1,265.52,13232.0,3746.0,0.0,2859.0,1200.0
36862,2023-04-01 22:00:00,2024-07-17 00:00:00,3.1,282.19,13702.0,3745.0,0.0,1957.0,1386.0
36863,2023-04-01 23:00:00,2024-07-17 00:00:00,3.1,295.21,13763.0,3745.0,0.0,1027.0,1356.0
