UTC time,nat_gas,nuclear,oil,solar,other
2023-02-03 00:00:00,12486.0,3727.0,0.0,47.0,2690.0
2023-02-03 01:00:00,12066.0,3728.0,0.0,47.0,2694.0
2023-02-03 02:00:00,11316.0,3729.0,0.0,0.0,2292.0
2023-02-03 03:00:00,10479.0,3729.0,0.0,0.0,2073.0
2023-02-03 04:00:00,9097.0,3728.0,0.0,0.0,2010.0
2023-02-03 05:00:00,7523.0,3729.0,0.0,0.0,1925.0
2023-02-03 06:00:00,6585.0,3727.0,0.0,0.0,1944.0
2023-02-03 07:00:00,5828.0,3731.0,0.0,74.0,1934.0
2023-02-03 08:00:00,5237.0,3731.0,0.0,0.0,1919.0
2023-02-03 09:00:00,5215.0,3734.0,0.0,0.0,1646.0
2023-02-03 10:00:00,5043.0,3733.0,0.0,0.0,1921.0
2023-02-03 11:00:00,5653.0,3734.0,0.0,0.0,1952.0
2023-02-03 12:00:00,6823.0,3733.0,0.0,0.0,2059.0
2023-02-03 13:00:00,7631.0,3735.0,0.0,64.0,2074.0
2023-02-03 14:00:00,8222.0,3735.0,0.0,536.0,2079.0
2023-02-03 15:00:00,8678.0,3734.0,0.0,1327.0,2069.0
2023-02-03 16:00:00,8675.0,3733.0,0.0,2270.0,2028.0
2023-02-03 17:00:00,9033.0,3731.0,0.0,2697.0,2063.0
2023-02-03 18:00:00,9382.0,3730.0,0.0,2763.0,2194.0
2023-02-03 19:00:00,9563.0,3731.0,0.0,2799.0,2504.0
2023-02-03 20:00:00,10187.0,3728.0,0.0,2409.0,2522.0
2023-02-03 21:00:00,10649.0,3728.0,0.0,1996.0,2503.0
2023-02-03 22:00:00,10747.0,3725.0,0.0,1557.0,2537.0
2023-02-03 23:00:00,11162.0,3725.0,0.0,437.0,2642.0
