UTC time,nat_gas,nuclear,oil,solar,other
2023-11-11 00:00:00,15180.0,2866.0,0.0,0.0,3182.0
2023-11-11 01:00:00,14248.0,2865.0,0.0,0.0,2959.0
2023-11-11 02:00:00,13373.0,2865.0,0.0,0.0,2880.0
2023-11-11 03:00:00,12581.0,2864.0,0.0,0.0,2696.0
2023-11-11 04:00:00,11321.0,2865.0,0.0,0.0,2631.0
2023-11-11 05:00:00,10267.0,2866.0,0.0,0.0,2648.0
2023-11-11 06:00:00,9171.0,2868.0,0.0,0.0,2596.0
2023-11-11 07:00:00,8537.0,2867.0,0.0,0.0,2451.0
2023-11-11 08:00:00,7856.0,2867.0,0.0,0.0,2418.0
2023-11-11 09:00:00,7457.0,2868.0,0.0,0.0,2320.0
2023-11-11 10:00:00,7407.0,2867.0,0.0,0.0,2133.0
2023-11-11 11:00:00,7443.0,2867.0,0.0,0.0,2143.0
2023-11-11 12:00:00,7741.0,2867.0,0.0,0.0,2238.0
2023-11-11 13:00:00,8414.0,2866.0,0.0,378.0,2301.0
2023-11-11 14:00:00,9564.0,2865.0,0.0,1516.0,2293.0
2023-11-11 15:00:00,10707.0,2864.0,0.0,2265.0,2330.0
2023-11-11 16:00:00,11929.0,2864.0,0.0,2514.0,2335.0
2023-11-11 17:00:00,12746.0,2862.0,0.0,2905.0,2454.0
2023-11-11 18:00:00,13888.0,2859.0,0.0,2530.0,2580.0
2023-11-11 19:00:00,14813.0,2859.0,0.0,2226.0,3000.0
2023-11-11 20:00:00,15187.0,2858.0,0.0,1668.0,3377.0
2023-11-11 21:00:00,15570.0,2857.0,0.0,1325.0,3368.0
2023-11-11 22:00:00,15460.0,2857.0,0.0,596.0,3294.0
2023-11-11 23:00:00,15138.0,2859.0,0.0,39.0,3281.0
