UTC time,nat_gas,nuclear,oil,solar,other
2023-03-31 00:00:00,12877.0,3736.0,0.0,239.0,1205.0
2023-03-31 01:00:00,12628.0,3733.0,0.0,0.0,1243.0
2023-03-31 02:00:00,11751.0,3736.0,0.0,0.0,1241.0
2023-03-31 03:00:00,10610.0,3740.0,0.0,0.0,1183.0
2023-03-31 04:00:00,8905.0,3738.0,0.0,0.0,911.0
2023-03-31 05:00:00,7533.0,3742.0,0.0,0.0,919.0
2023-03-31 06:00:00,6721.0,3744.0,0.0,0.0,905.0
2023-03-31 07:00:00,6159.0,3745.0,0.0,0.0,901.0
2023-03-31 08:00:00,5838.0,3748.0,0.0,0.0,884.0
2023-03-31 09:00:00,5787.0,3747.0,0.0,0.0,888.0
2023-03-31 10:00:00,6236.0,3750.0,0.0,0.0,871.0
2023-03-31 11:00:00,7326.0,3751.0,0.0,0.0,888.0
2023-03-31 12:00:00,8152.0,3755.0,0.0,56.0,872.0
2023-03-31 13:00:00,8201.0,3754.0,0.0,997.0,882.0
2023-03-31 14:00:00,8080.0,3753.0,0.0,2526.0,823.0
2023-03-31 15:00:00,8349.0,3755.0,0.0,3423.0,640.0
2023-03-31 16:00:00,8970.0,3755.0,0.0,3840.0,763.0
2023-03-31 17:00:00,9640.0,3750.0,0.0,3927.0,784.0
2023-03-31 18:00:00,10345.0,3752.0,0.0,3978.0,828.0
2023-03-31 19:00:00,11013.0,3749.0,0.0,3884.0,1091.0
2023-03-31 20:00:00,11546.0,3748.0,0.0,3828.0,1115.0
2023-03-31 21:00:00,12371.0,3746.0,0.0,3290.0,1150.0
2023-03-31 22:00:00,13083.0,3748.0,0.0,2382.0,1189.0
2023-03-31 23:00:00,13392.0,3748.0,0.0,1168.0,1211.0
