Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
37992,2023-05-19 00:00:00,2024-07-17 00:00:00,3.1,427.76,13378.0,3716.0,0.0,311.0,3054.0
37993,2023-05-19 01:00:00,2024-07-17 00:00:00,3.1,432.04,13232.0,3717.0,0.0,2.0,2967.0
37994,2023-05-19 02:00:00,2024-07-17 00:00:00,3.1,427.09,12608.0,3724.0,0.0,0.0,2758.0
37995,2023-05-19 03:00:00,2024-07-17 00:00:00,3.1,421.08,11231.0,3725.0,0.0,0.0,2688.0
37996,2023-05-19 04:00:00,2024-07-17 00:00:00,3.1,411.5,9589.0,3725.0,0.0,0.0,2549.0
37997,2023-05-19 05:00:00,2024-07-17 00:00:00,3.1,401.69,7930.0,3726.0,0.0,0.0,2520.0
37998,2023-05-19 06:00:00,2024-07-17 00:00:00,3.1,395.6,7112.0,3723.0,0.0,0.0,2486.0
37999,2023-05-19 07:00:00,2024-07-17 00:00:00,3.1,389.67,6374.0,3726.0,0.0,0.0,2474.0
38000,2023-05-19 08:00:00,2024-07-17 00:00:00,3.1,384.37,6003.0,3726.0,0.0,0.0,2387.0
38001,2023-05-19 09:00:00,2024-07-17 00:00:00,3.1,382.84,5904.0,3727.0,0.0,0.0,2363.0
38002,2023-05-19 10:00:00,2024-07-17 00:00:00,3.1,387.92,6224.0,3730.0,0.0,0.0,2457.0
38003,2023-05-19 11:00:00,2024-07-17 00:00:00,3.1,395.13,7079.0,3728.0,0.0,0.0,2482.0
38004,2023-05-19 12:00:00,2024-07-17 00:00:00,3.1,393.91,7630.0,3724.0,0.0,269.0,2558.0
38005,2023-05-19 13:00:00,2024-07-17 00:00:00,3.1,380.29,8422.0,3724.0,0.0,1157.0,2613.0
38006,2023-05-19 14:00:00,2024-07-17 00:00:00,3.1,367.75,9144.0,3728.0,0.0,2133.0,2699.0
38007,2023-05-19 15:00:00,2024-07-17 00:00:00,3.1,360.33,9996.0,3722.0,0.0,2960.0,2749.0
38008,2023-05-19 16:00:00,2024-07-17 00:00:00,3.1,358.44,11012.0,3722.0,0.0,3466.0,2714.0
38009,2023-05-19 17:00:00,2024-07-17 00:00:00,3.1,366.0,12055.0,3724.0,0.0,3530.0,2864.0
38010,2023-05-19 18:00:00,2024-07-17 00:00:00,3.1,372.09,12694.0,3722.0,0.0,3580.0,3094.0
38011,2023-05-19 19:00:00,2024-07-17 00:00:00,3.1,379.14,13078.0,3720.0,0.0,3218.0,3089.0
38012,2023-05-19 20:00:00,2024-07-17 00:00:00,3.1,374.98,13001.0,3717.0,0.0,3395.0,2997.0
38013,2023-05-19 21:00:00,2024-07-17 00:00:00,3.1,386.93,13632.0,3713.0,0.0,2901.0,3127.0
38014,2023-05-19 22:00:00,2024-07-17 00:00:00,3.1,400.31,14095.0,3712.0,0.0,2219.0,3222.0
38015,2023-05-19 23:00:00,2024-07-17 00:00:00,3.1,409.49,14189.0,3710.0,0.0,1572.0,3116.0
