UTC time,nat_gas,nuclear,oil,solar,other
2023-04-01 00:00:00,13384.0,3749.0,0.0,176.0,1108.0
2023-04-01 01:00:00,13151.0,3751.0,0.0,0.0,1146.0
2023-04-01 02:00:00,12253.0,3755.0,0.0,0.0,1019.0
2023-04-01 03:00:00,11169.0,3756.0,0.0,0.0,970.0
2023-04-01 04:00:00,9443.0,3758.0,0.0,0.0,923.0
2023-04-01 05:00:00,8181.0,3758.0,0.0,0.0,769.0
2023-04-01 06:00:00,7255.0,3758.0,0.0,0.0,764.0
2023-04-01 07:00:00,6489.0,3760.0,0.0,0.0,764.0
2023-04-01 08:00:00,6021.0,3763.0,0.0,0.0,765.0
2023-04-01 09:00:00,5806.0,3763.0,0.0,0.0,767.0
2023-04-01 10:00:00,5977.0,3764.0,0.0,0.0,768.0
2023-04-01 11:00:00,6355.0,3761.0,0.0,0.0,777.0
2023-04-01 12:00:00,6944.0,3760.0,0.0,51.0,764.0
2023-04-01 13:00:00,7625.0,3759.0,0.0,873.0,766.0
2023-04-01 14:00:00,8191.0,3762.0,0.0,2248.0,790.0
2023-04-01 15:00:00,9012.0,3762.0,0.0,3108.0,874.0
2023-04-01 16:00:00,9979.0,3759.0,0.0,3421.0,1048.0
2023-04-01 17:00:00,10810.0,3756.0,0.0,3584.0,1022.0
2023-04-01 18:00:00,11553.0,3756.0,0.0,3757.0,948.0
2023-04-01 19:00:00,12210.0,3752.0,0.0,3585.0,1019.0
2023-04-01 20:00:00,12808.0,3750.0,0.0,3342.0,1100.0
2023-04-01 21:00:00,13232.0,3746.0,0.0,2859.0,1200.0
2023-04-01 22:00:00,13702.0,3745.0,0.0,1957.0,1386.0
2023-04-01 23:00:00,13763.0,3745.0,0.0,1027.0,1356.0
