Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
36168,2023-03-04 00:00:00,2024-07-17 00:00:00,3.1,439.5,14555.0,2748.0,0.0,79.0,1808.0
36169,2023-03-04 01:00:00,2024-07-17 00:00:00,3.1,438.15,14045.0,2748.0,0.0,55.0,1774.0
36170,2023-03-04 02:00:00,2024-07-17 00:00:00,3.1,434.25,13028.0,2749.0,0.0,0.0,1635.0
36171,2023-03-04 03:00:00,2024-07-17 00:00:00,3.1,431.25,12318.0,2746.0,0.0,0.0,1591.0
36172,2023-03-04 04:00:00,2024-07-17 00:00:00,3.1,426.34,11245.0,2745.0,0.0,0.0,1540.0
36173,2023-03-04 05:00:00,2024-07-17 00:00:00,3.1,419.32,9928.0,2746.0,0.0,0.0,1485.0
36174,2023-03-04 06:00:00,2024-07-17 00:00:00,3.1,411.94,8983.0,2750.0,0.0,0.0,1384.0
36175,2023-03-04 07:00:00,2024-07-17 00:00:00,3.1,404.47,8079.0,2747.0,0.0,0.0,1310.0
36176,2023-03-04 08:00:00,2024-07-17 00:00:00,3.1,399.67,7468.0,2748.0,0.0,0.0,1301.0
36177,2023-03-04 09:00:00,2024-07-17 00:00:00,3.1,396.47,7117.0,2749.0,0.0,0.0,1289.0
36178,2023-03-04 10:00:00,2024-07-17 00:00:00,3.1,394.51,6899.0,2750.0,0.0,0.0,1287.0
36179,2023-03-04 11:00:00,2024-07-17 00:00:00,3.1,396.56,7052.0,2751.0,0.0,0.0,1315.0
36180,2023-03-04 12:00:00,2024-07-17 00:00:00,3.1,398.4,7317.0,2754.0,0.0,0.0,1306.0
36181,2023-03-04 13:00:00,2024-07-17 00:00:00,3.1,396.89,7937.0,2752.0,0.0,258.0,1356.0
36182,2023-03-04 14:00:00,2024-07-17 00:00:00,3.1,373.72,8675.0,2752.0,0.0,1432.0,1402.0
36183,2023-03-04 15:00:00,2024-07-17 00:00:00,3.1,355.3,9297.0,2753.0,0.0,2601.0,1450.0
36184,2023-03-04 16:00:00,2024-07-17 00:00:00,3.1,354.45,10051.0,2753.0,0.0,3127.0,1586.0
36185,2023-03-04 17:00:00,2024-07-17 00:00:00,3.1,357.83,10800.0,2753.0,0.0,3436.0,1752.0
36186,2023-03-04 18:00:00,2024-07-17 00:00:00,3.1,368.67,11793.0,2750.0,0.0,3358.0,1922.0
36187,2023-03-04 19:00:00,2024-07-17 00:00:00,3.1,374.07,12332.0,2749.0,0.0,3302.0,2001.0
36188,2023-03-04 20:00:00,2024-07-17 00:00:00,3.1,377.5,12694.0,2748.0,0.0,3253.0,2040.0
36189,2023-03-04 21:00:00,2024-07-17 00:00:00,3.1,387.97,13374.0,2746.0,0.0,2837.0,2054.0
36190,2023-03-04 22:00:00,2024-07-17 00:00:00,3.1,401.21,14084.0,2744.0,0.0,2241.0,2061.0
36191,2023-03-04 23:00:00,2024-07-17 00:00:00,3.1,427.62,14612.0,2744.0,0.0,950.0,2175.0
