UTC time,nat_gas,nuclear,oil,solar,other
2023-07-12 00:00:00,17389.0,3685.0,0.0,540.0,3422.0
2023-07-12 01:00:00,17214.0,3684.0,0.0,31.0,3297.0
2023-07-12 02:00:00,16444.0,3686.0,0.0,0.0,2899.0
2023-07-12 03:00:00,15134.0,3686.0,0.0,0.0,2694.0
2023-07-12 04:00:00,13771.0,3686.0,0.0,0.0,2733.0
2023-07-12 05:00:00,12393.0,3688.0,0.0,0.0,2631.0
2023-07-12 06:00:00,11412.0,3689.0,0.0,0.0,2339.0
2023-07-12 07:00:00,10896.0,3692.0,0.0,0.0,2049.0
2023-07-12 08:00:00,10272.0,3695.0,0.0,0.0,2034.0
2023-07-12 09:00:00,9981.0,3700.0,0.0,0.0,2041.0
2023-07-12 10:00:00,10100.0,3700.0,0.0,0.0,2052.0
2023-07-12 11:00:00,10433.0,3700.0,0.0,0.0,2040.0
2023-07-12 12:00:00,10375.0,3701.0,0.0,281.0,2116.0
2023-07-12 13:00:00,11117.0,3701.0,0.0,1200.0,2194.0
2023-07-12 14:00:00,11879.0,3698.0,0.0,2362.0,2203.0
2023-07-12 15:00:00,13170.0,3692.0,0.0,2968.0,2199.0
2023-07-12 16:00:00,14519.0,3688.0,0.0,3293.0,2355.0
2023-07-12 17:00:00,15417.0,3684.0,0.0,3455.0,2785.0
2023-07-12 18:00:00,16284.0,3680.0,0.0,3386.0,2918.0
2023-07-12 19:00:00,16655.0,3673.0,0.0,3446.0,2968.0
2023-07-12 20:00:00,16944.0,3670.0,0.0,3220.0,3171.0
2023-07-12 21:00:00,17235.0,3666.0,0.0,2658.0,3433.0
2023-07-12 22:00:00,17627.0,3663.0,0.0,1835.0,3446.0
2023-07-12 23:00:00,17547.0,3662.0,0.0,1021.0,3659.0
