Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
43008,2023-12-14 00:00:00,2024-07-17 00:00:00,3.1,337.32,10698.0,2767.0,0.0,0.0,2456.0
43009,2023-12-14 01:00:00,2024-07-17 00:00:00,3.1,337.59,10645.0,2768.0,0.0,0.0,2483.0
43010,2023-12-14 02:00:00,2024-07-17 00:00:00,3.1,336.08,9937.0,2766.0,0.0,0.0,2480.0
43011,2023-12-14 03:00:00,2024-07-17 00:00:00,3.1,333.88,9228.0,2766.0,0.0,0.0,2448.0
43012,2023-12-14 04:00:00,2024-07-17 00:00:00,3.1,329.75,8367.0,2767.0,0.0,0.0,2347.0
43013,2023-12-14 05:00:00,2024-07-17 00:00:00,3.1,325.82,7233.0,2769.0,0.0,0.0,2338.0
43014,2023-12-14 06:00:00,2024-07-17 00:00:00,3.1,312.46,6819.0,2768.0,0.0,0.0,1800.0
43015,2023-12-14 07:00:00,2024-07-17 00:00:00,3.1,315.16,5853.0,2768.0,0.0,0.0,2122.0
43016,2023-12-14 08:00:00,2024-07-17 00:00:00,3.1,315.7,5341.0,2769.0,0.0,0.0,2253.0
43017,2023-12-14 09:00:00,2024-07-17 00:00:00,3.1,314.43,5263.0,2769.0,0.0,0.0,2219.0
43018,2023-12-14 10:00:00,2024-07-17 00:00:00,3.1,316.08,5349.0,2768.0,0.0,0.0,2265.0
43019,2023-12-14 11:00:00,2024-07-17 00:00:00,3.1,322.19,5819.0,2768.0,0.0,0.0,2427.0
43020,2023-12-14 12:00:00,2024-07-17 00:00:00,3.1,327.67,6942.0,2768.0,0.0,0.0,2479.0
43021,2023-12-14 13:00:00,2024-07-17 00:00:00,3.1,329.58,7894.0,2769.0,0.0,60.0,2499.0
43022,2023-12-14 14:00:00,2024-07-17 00:00:00,3.1,320.86,8219.0,2769.0,0.0,465.0,2494.0
43023,2023-12-14 15:00:00,2024-07-17 00:00:00,3.1,307.14,8455.0,2768.0,0.0,1011.0,2349.0
43024,2023-12-14 16:00:00,2024-07-17 00:00:00,3.1,287.91,8333.0,2769.0,0.0,1721.0,2120.0
43025,2023-12-14 17:00:00,2024-07-17 00:00:00,3.1,282.32,8117.0,2770.0,0.0,1930.0,2102.0
43026,2023-12-14 18:00:00,2024-07-17 00:00:00,3.1,281.0,7929.0,2770.0,0.0,1932.0,2094.0
43027,2023-12-14 19:00:00,2024-07-17 00:00:00,3.1,291.31,8008.0,2769.0,0.0,1639.0,2305.0
43028,2023-12-14 20:00:00,2024-07-17 00:00:00,3.1,297.75,8086.0,2770.0,0.0,1408.0,2380.0
43029,2023-12-14 21:00:00,2024-07-17 00:00:00,3.1,311.54,8323.0,2770.0,0.0,961.0,2565.0
43030,2023-12-14 22:00:00,2024-07-17 00:00:00,3.1,331.69,8702.0,2770.0,0.0,383.0,2928.0
43031,2023-12-14 23:00:00,2024-07-17 00:00:00,3.1,342.62,9253.0,2771.0,0.0,20.0,3025.0
