UTC time,nat_gas,nuclear,oil,solar,other
2023-06-13 00:00:00,15912.0,3720.0,0.0,463.0,2969.0
2023-06-13 01:00:00,15459.0,3719.0,0.0,8.0,3155.0
2023-06-13 02:00:00,14312.0,3711.0,0.0,0.0,3152.0
2023-06-13 03:00:00,12841.0,3708.0,0.0,0.0,2983.0
2023-06-13 04:00:00,11206.0,3712.0,0.0,0.0,2624.0
2023-06-13 05:00:00,9826.0,3722.0,0.0,0.0,2634.0
2023-06-13 06:00:00,8710.0,3724.0,0.0,0.0,2525.0
2023-06-13 07:00:00,7953.0,3727.0,0.0,0.0,2454.0
2023-06-13 08:00:00,7456.0,3729.0,0.0,0.0,2445.0
2023-06-13 09:00:00,7312.0,3731.0,0.0,0.0,2437.0
2023-06-13 10:00:00,7515.0,3731.0,0.0,0.0,2466.0
2023-06-13 11:00:00,8055.0,3733.0,0.0,2.0,2472.0
2023-06-13 12:00:00,8635.0,3734.0,0.0,397.0,2494.0
2023-06-13 13:00:00,9462.0,3734.0,0.0,1407.0,2533.0
2023-06-13 14:00:00,10456.0,3733.0,0.0,2413.0,2579.0
2023-06-13 15:00:00,11500.0,3733.0,0.0,3298.0,2654.0
2023-06-13 16:00:00,12904.0,3733.0,0.0,3744.0,2687.0
2023-06-13 17:00:00,14140.0,3730.0,0.0,3938.0,2688.0
2023-06-13 18:00:00,15107.0,3729.0,0.0,3948.0,2735.0
2023-06-13 19:00:00,15748.0,3728.0,0.0,3643.0,2845.0
2023-06-13 20:00:00,15804.0,3726.0,0.0,3119.0,3040.0
2023-06-13 21:00:00,15938.0,3725.0,0.0,2482.0,3299.0
2023-06-13 22:00:00,16254.0,3725.0,0.0,1605.0,3344.0
2023-06-13 23:00:00,16012.0,3724.0,0.0,917.0,3312.0
