UTC time,nat_gas,nuclear,oil,solar,other
2023-12-29 00:00:00,7902.0,3776.0,0.0,0.0,3732.0
2023-12-29 01:00:00,7665.0,3778.0,0.0,0.0,3648.0
2023-12-29 02:00:00,7028.0,3779.0,0.0,0.0,3755.0
2023-12-29 03:00:00,6385.0,3779.0,0.0,0.0,3758.0
2023-12-29 04:00:00,5685.0,3780.0,0.0,0.0,3506.0
2023-12-29 05:00:00,4841.0,3781.0,0.0,0.0,3169.0
2023-12-29 06:00:00,4073.0,3781.0,0.0,0.0,3028.0
2023-12-29 07:00:00,3595.0,3782.0,0.0,0.0,2953.0
2023-12-29 08:00:00,3435.0,3784.0,0.0,0.0,2799.0
2023-12-29 09:00:00,3410.0,3783.0,0.0,0.0,2736.0
2023-12-29 10:00:00,3509.0,3783.0,0.0,0.0,2890.0
2023-12-29 11:00:00,3930.0,3784.0,0.0,0.0,3200.0
2023-12-29 12:00:00,4549.0,3783.0,0.0,0.0,3513.0
2023-12-29 13:00:00,5290.0,3784.0,0.0,97.0,3819.0
2023-12-29 14:00:00,5366.0,3785.0,0.0,1250.0,3635.0
2023-12-29 15:00:00,4976.0,3785.0,0.0,2645.0,3329.0
2023-12-29 16:00:00,4650.0,3785.0,0.0,3309.0,3153.0
2023-12-29 17:00:00,4421.0,3784.0,0.0,3635.0,2952.0
2023-12-29 18:00:00,4320.0,3775.0,0.0,3633.0,2831.0
2023-12-29 19:00:00,4305.0,3773.0,0.0,3588.0,2636.0
2023-12-29 20:00:00,4459.0,3773.0,0.0,3163.0,2717.0
2023-12-29 21:00:00,4916.0,3775.0,0.0,2455.0,2984.0
2023-12-29 22:00:00,6058.0,3783.0,0.0,1108.0,3240.0
2023-12-29 23:00:00,7266.0,3783.0,0.0,131.0,3699.0
