Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
41136,2023-09-27 00:00:00,2024-07-17 00:00:00,3.1,346.78,13598.0,3653.0,0.0,12.0,4185.0
41137,2023-09-27 01:00:00,2024-07-17 00:00:00,3.1,344.92,12878.0,3652.0,0.0,0.0,4071.0
41138,2023-09-27 02:00:00,2024-07-17 00:00:00,3.1,341.24,11994.0,3649.0,0.0,0.0,3851.0
41139,2023-09-27 03:00:00,2024-07-17 00:00:00,3.1,334.74,10510.0,3648.0,0.0,0.0,3540.0
41140,2023-09-27 04:00:00,2024-07-17 00:00:00,3.1,258.6,12700.0,1907.0,0.0,30200.0,21770.0
41141,2023-09-27 05:00:00,2024-07-17 00:00:00,3.1,324.0,7992.0,3644.0,0.0,0.0,3239.0
41142,2023-09-27 06:00:00,2024-07-17 00:00:00,3.1,321.23,7177.0,3646.0,0.0,0.0,3236.0
41143,2023-09-27 07:00:00,2024-07-17 00:00:00,3.1,319.14,6619.0,3649.0,0.0,0.0,3236.0
41144,2023-09-27 08:00:00,2024-07-17 00:00:00,3.1,318.02,6333.0,3649.0,0.0,0.0,3235.0
41145,2023-09-27 09:00:00,2024-07-17 00:00:00,3.1,317.87,6371.0,3652.0,0.0,0.0,3223.0
41146,2023-09-27 10:00:00,2024-07-17 00:00:00,3.1,319.97,7066.0,3652.0,0.0,0.0,3196.0
41147,2023-09-27 11:00:00,2024-07-17 00:00:00,3.1,327.42,7835.0,3652.0,0.0,0.0,3482.0
41148,2023-09-27 12:00:00,2024-07-17 00:00:00,3.1,332.96,8494.0,3655.0,0.0,2.0,3731.0
41149,2023-09-27 13:00:00,2024-07-17 00:00:00,3.1,331.53,8872.0,3655.0,0.0,124.0,3744.0
41150,2023-09-27 14:00:00,2024-07-17 00:00:00,3.1,321.74,9517.0,3655.0,0.0,490.0,3452.0
41151,2023-09-27 15:00:00,2024-07-17 00:00:00,3.1,309.35,10148.0,3655.0,0.0,1102.0,3223.0
41152,2023-09-27 16:00:00,2024-07-17 00:00:00,3.1,303.1,10640.0,3659.0,0.0,1596.0,3240.0
41153,2023-09-27 17:00:00,2024-07-17 00:00:00,3.1,300.99,11163.0,3653.0,0.0,1878.0,3264.0
41154,2023-09-27 18:00:00,2024-07-17 00:00:00,3.1,295.76,11523.0,3660.0,0.0,2362.0,3315.0
41155,2023-09-27 19:00:00,2024-07-17 00:00:00,3.1,298.73,12057.0,3655.0,0.0,2404.0,3441.0
41156,2023-09-27 20:00:00,2024-07-17 00:00:00,3.1,308.0,12472.0,3651.0,0.0,2049.0,3679.0
41157,2023-09-27 21:00:00,2024-07-17 00:00:00,3.1,318.77,12836.0,3650.0,0.0,1519.0,3864.0
41158,2023-09-27 22:00:00,2024-07-17 00:00:00,3.1,330.49,12980.0,3646.0,0.0,886.0,4028.0
41159,2023-09-27 23:00:00,2024-07-17 00:00:00,3.1,341.19,12967.0,3641.0,0.0,264.0,4101.0
