UTC time,nat_gas,nuclear,oil,solar,other
2023-02-17 00:00:00,11484.0,3765.0,0.0,49.0,2786.0
2023-02-17 01:00:00,11197.0,3764.0,0.0,48.0,2726.0
2023-02-17 02:00:00,10356.0,3762.0,0.0,0.0,2659.0
2023-02-17 03:00:00,9631.0,3745.0,0.0,0.0,2617.0
2023-02-17 04:00:00,8559.0,3696.0,0.0,0.0,2514.0
2023-02-17 05:00:00,7703.0,3599.0,0.0,0.0,1930.0
2023-02-17 06:00:00,6920.0,3524.0,0.0,0.0,1895.0
2023-02-17 07:00:00,6284.0,3447.0,0.0,0.0,1869.0
2023-02-17 08:00:00,5904.0,3399.0,0.0,0.0,1831.0
2023-02-17 09:00:00,5689.0,3346.0,0.0,0.0,1826.0
2023-02-17 10:00:00,5693.0,3346.0,0.0,0.0,1873.0
2023-02-17 11:00:00,6108.0,3348.0,0.0,0.0,2007.0
2023-02-17 12:00:00,6973.0,3351.0,0.0,0.0,2396.0
2023-02-17 13:00:00,7586.0,3354.0,0.0,199.0,2555.0
2023-02-17 14:00:00,7968.0,3354.0,0.0,1173.0,2643.0
2023-02-17 15:00:00,8224.0,3350.0,0.0,2179.0,2646.0
2023-02-17 16:00:00,8599.0,3358.0,0.0,2870.0,2687.0
2023-02-17 17:00:00,9086.0,3354.0,0.0,3127.0,2755.0
2023-02-17 18:00:00,9483.0,3352.0,0.0,3214.0,2759.0
2023-02-17 19:00:00,9866.0,3350.0,0.0,3065.0,2710.0
2023-02-17 20:00:00,10199.0,3350.0,0.0,2823.0,2649.0
2023-02-17 21:00:00,10727.0,3351.0,0.0,2376.0,2437.0
2023-02-17 22:00:00,11119.0,3351.0,0.0,1581.0,2636.0
2023-02-17 23:00:00,11646.0,3353.0,0.0,520.0,2746.0
