,UTC time,actual_carbon_intensity_lifecycle,forecasted_carbon_intensity_lifecycle
56,2021-07-03 08:00:00,545.72,532.88
57,2021-07-03 09:00:00,555.17,536.53
58,2021-07-03 10:00:00,563.89,542.85
59,2021-07-03 11:00:00,556.8,549.06
60,2021-07-03 12:00:00,547.72,549.48
61,2021-07-03 13:00:00,542.25,547.39
62,2021-07-03 14:00:00,522.23,545.53
63,2021-07-03 15:00:00,518.17,539.83
64,2021-07-03 16:00:00,522.18,534.04
65,2021-07-03 17:00:00,524.18,526.83
66,2021-07-03 18:00:00,518.46,517.91
67,2021-07-03 19:00:00,510.55,508.2
68,2021-07-03 20:00:00,515.61,498.46
69,2021-07-03 21:00:00,510.77,489.74
70,2021-07-03 22:00:00,508.58,485.38
71,2021-07-03 23:00:00,505.64,484.08
72,2021-07-04 00:00:00,498.5,476.05
73,2021-07-04 01:00:00,500.42,482.07
74,2021-07-04 02:00:00,507.56,491.93
75,2021-07-04 03:00:00,505.6,502.86
76,2021-07-04 04:00:00,514.07,509.37
77,2021-07-04 05:00:00,534.37,520.99
78,2021-07-04 06:00:00,546.13,534.61
79,2021-07-04 07:00:00,561.34,540.97
80,2021-07-04 08:00:00,571.03,547.46
81,2021-07-04 09:00:00,567.72,553.94
82,2021-07-04 10:00:00,553.35,556.9
83,2021-07-04 11:00:00,541.77,560.2
84,2021-07-04 12:00:00,535.53,561.59
85,2021-07-04 13:00:00,533.57,560.6
86,2021-07-04 14:00:00,544.86,559.27
87,2021-07-04 15:00:00,545.84,554.41
88,2021-07-04 16:00:00,543.62,545.06
89,2021-07-04 17:00:00,537.65,535.21
90,2021-07-04 18:00:00,524.27,524.11
91,2021-07-04 19:00:00,517.05,511.82
92,2021-07-04 20:00:00,499.26,498.57
93,2021-07-04 21:00:00,485.68,487.57
94,2021-07-04 22:00:00,474.32,480.53
95,2021-07-04 23:00:00,452.43,475.43
96,2021-07-02 00:00:00,539.61,514.46
97,2021-07-02 01:00:00,538.32,517.88
98,2021-07-02 02:00:00,539.2,522.03
99,2021-07-02 03:00:00,539.25,525.94
100,2021-07-02 04:00:00,535.45,527.75
101,2021-07-02 05:00:00,540.03,531.95
102,2021-07-02 06:00:00,543.27,536.55
103,2021-07-02 07:00:00,545.75,537.32
104,2021-07-02 08:00:00,547.46,539.31
105,2021-07-02 09:00:00,548.65,539.86
106,2021-07-02 10:00:00,553.18,542.97
107,2021-07-02 11:00:00,555.87,545.96
108,2021-07-02 12:00:00,550.51,545.56
109,2021-07-02 13:00:00,549.55,544.24
110,2021-07-02 14:00:00,547.03,542.6
111,2021-07-02 15:00:00,544.75,538.67
112,2021-07-02 16:00:00,542.0,535.04
113,2021-07-02 17:00:00,537.58,530.39
114,2021-07-02 18:00:00,536.47,524.28
115,2021-07-02 19:00:00,532.4,518.0
116,2021-07-02 20:00:00,528.3,512.51
117,2021-07-02 21:00:00,524.79,507.75
118,2021-07-02 22:00:00,522.92,505.5
119,2021-07-02 23:00:00,513.07,505.49
120,2021-07-03 00:00:00,500.86,500.8
121,2021-07-03 01:00:00,488.58,505.16
122,2021-07-03 02:00:00,483.74,510.67
123,2021-07-03 03:00:00,492.37,515.65
124,2021-07-03 04:00:00,502.72,518.29
125,2021-07-03 05:00:00,518.39,523.79
126,2021-07-03 06:00:00,532.22,530.15
127,2021-07-03 07:00:00,538.98,532.26
128,2021-07-03 08:00:00,545.72,535.35
129,2021-07-03 09:00:00,555.17,537.32
130,2021-07-03 10:00:00,563.89,542.02
131,2021-07-03 11:00:00,556.8,545.4
132,2021-07-03 12:00:00,547.72,545.47
133,2021-07-03 13:00:00,542.25,544.03
134,2021-07-03 14:00:00,522.23,542.31
135,2021-07-03 15:00:00,518.17,537.74
136,2021-07-03 16:00:00,522.18,533.39
137,2021-07-03 17:00:00,524.18,527.28
138,2021-07-03 18:00:00,518.46,519.28
139,2021-07-03 19:00:00,510.55,511.09
140,2021-07-03 20:00:00,515.61,503.74
141,2021-07-03 21:00:00,510.77,497.57
142,2021-07-03 22:00:00,508.58,493.87
143,2021-07-03 23:00:00,505.64,492.56
144,2021-07-04 00:00:00,498.5,485.98
145,2021-07-04 01:00:00,500.42,488.44
146,2021-07-04 02:00:00,507.56,492.77
147,2021-07-04 03:00:00,505.6,497.51
148,2021-07-04 04:00:00,514.07,500.1
149,2021-07-04 05:00:00,534.37,507.06
150,2021-07-04 06:00:00,546.13,516.42
151,2021-07-04 07:00:00,561.34,521.52
152,2021-07-04 08:00:00,571.03,528.73
153,2021-07-04 09:00:00,567.72,535.54
154,2021-07-04 10:00:00,553.35,544.25
155,2021-07-04 11:00:00,541.77,548.27
156,2021-07-04 12:00:00,535.53,550.63
157,2021-07-04 13:00:00,533.57,550.91
158,2021-07-04 14:00:00,544.86,549.62
159,2021-07-04 15:00:00,545.84,543.58
160,2021-07-04 16:00:00,543.62,537.69
161,2021-07-04 17:00:00,537.65,530.94
162,2021-07-04 18:00:00,524.27,522.49
163,2021-07-04 19:00:00,517.05,513.54
164,2021-07-04 20:00:00,499.26,504.54
165,2021-07-04 21:00:00,485.68,496.64
166,2021-07-04 22:00:00,474.32,490.98
167,2021-07-04 23:00:00,452.43,486.02
168,2021-07-05 00:00:00,421.0,468.69
169,2021-07-05 01:00:00,397.26,468.62
170,2021-07-05 02:00:00,404.73,469.75
171,2021-07-05 03:00:00,454.15,472.24
172,2021-07-05 04:00:00,484.2,472.18
173,2021-07-05 05:00:00,493.26,475.81
174,2021-07-05 06:00:00,506.49,481.39
175,2021-07-05 07:00:00,502.67,485.92
176,2021-07-05 08:00:00,519.07,492.7
177,2021-07-05 09:00:00,525.76,498.31
178,2021-07-05 10:00:00,540.86,504.94
179,2021-07-05 11:00:00,541.54,511.03
180,2021-07-05 12:00:00,544.18,511.72
181,2021-07-05 13:00:00,543.78,508.93
182,2021-07-05 14:00:00,544.95,505.69
183,2021-07-05 15:00:00,540.55,499.19
184,2021-07-05 16:00:00,540.07,492.93
185,2021-07-05 17:00:00,541.34,486.38
186,2021-07-05 18:00:00,541.51,478.75
187,2021-07-05 19:00:00,537.42,471.51
188,2021-07-05 20:00:00,527.55,464.34
189,2021-07-05 21:00:00,523.17,457.41
190,2021-07-05 22:00:00,500.52,451.99
191,2021-07-05 23:00:00,470.42,446.74
192,2021-07-03 00:00:00,500.86,505.92
193,2021-07-03 01:00:00,488.58,508.88
194,2021-07-03 02:00:00,483.74,512.44
195,2021-07-03 03:00:00,492.37,515.7
196,2021-07-03 04:00:00,502.72,517.36
197,2021-07-03 05:00:00,518.39,521.88
198,2021-07-03 06:00:00,532.22,527.14
199,2021-07-03 07:00:00,538.98,529.02
200,2021-07-03 08:00:00,545.72,532.42
201,2021-07-03 09:00:00,555.17,534.07
202,2021-07-03 10:00:00,563.89,538.19
203,2021-07-03 11:00:00,556.8,541.93
204,2021-07-03 12:00:00,547.72,541.99
205,2021-07-03 13:00:00,542.25,541.02
206,2021-07-03 14:00:00,522.23,539.83
207,2021-07-03 15:00:00,518.17,536.21
208,2021-07-03 16:00:00,522.18,532.75
209,2021-07-03 17:00:00,524.18,527.81
210,2021-07-03 18:00:00,518.46,520.95
211,2021-07-03 19:00:00,510.55,514.09
212,2021-07-03 20:00:00,515.61,508.22
213,2021-07-03 21:00:00,510.77,502.73
214,2021-07-03 22:00:00,508.58,499.67
215,2021-07-03 23:00:00,505.64,499.18
216,2021-07-04 00:00:00,498.5,491.43
217,2021-07-04 01:00:00,500.42,493.48
218,2021-07-04 02:00:00,507.56,497.13
219,2021-07-04 03:00:00,505.6,501.14
220,2021-07-04 04:00:00,514.07,503.26
221,2021-07-04 05:00:00,534.37,509.74
222,2021-07-04 06:00:00,546.13,518.56
223,2021-07-04 07:00:00,561.34,523.32
224,2021-07-04 08:00:00,571.03,530.32
225,2021-07-04 09:00:00,567.72,536.76
226,2021-07-04 10:00:00,553.35,545.53
227,2021-07-04 11:00:00,541.77,549.7
228,2021-07-04 12:00:00,535.53,552.12
229,2021-07-04 13:00:00,533.57,552.4
230,2021-07-04 14:00:00,544.86,550.31
231,2021-07-04 15:00:00,545.84,544.63
232,2021-07-04 16:00:00,543.62,539.01
233,2021-07-04 17:00:00,537.65,532.31
234,2021-07-04 18:00:00,524.27,524.01
235,2021-07-04 19:00:00,517.05,515.4
236,2021-07-04 20:00:00,499.26,506.88
237,2021-07-04 21:00:00,485.68,499.19
238,2021-07-04 22:00:00,474.32,493.67
239,2021-07-04 23:00:00,452.43,489.01
240,2021-07-05 00:00:00,421.0,464.71
241,2021-07-05 01:00:00,397.26,462.51
242,2021-07-05 02:00:00,404.73,460.59
243,2021-07-05 03:00:00,454.15,460.41
244,2021-07-05 04:00:00,484.2,459.38
245,2021-07-05 05:00:00,493.26,461.57
246,2021-07-05 06:00:00,506.49,465.29
247,2021-07-05 07:00:00,502.67,470.04
248,2021-07-05 08:00:00,519.07,477.91
249,2021-07-05 09:00:00,525.76,483.05
250,2021-07-05 10:00:00,540.86,488.65
251,2021-07-05 11:00:00,541.54,494.93
252,2021-07-05 12:00:00,544.18,498.42
253,2021-07-05 13:00:00,543.78,498.08
254,2021-07-05 14:00:00,544.95,497.25
255,2021-07-05 15:00:00,540.55,493.78
256,2021-07-05 16:00:00,540.07,490.4
257,2021-07-05 17:00:00,541.34,486.2
258,2021-07-05 18:00:00,541.51,480.75
259,2021-07-05 19:00:00,537.42,476.32
260,2021-07-05 20:00:00,527.55,472.25
261,2021-07-05 21:00:00,523.17,467.13
262,2021-07-05 22:00:00,500.52,463.34
263,2021-07-05 23:00:00,470.42,460.01
264,2021-07-06 00:00:00,427.76,442.96
265,2021-07-06 01:00:00,412.79,444.8
266,2021-07-06 02:00:00,397.89,447.66
267,2021-07-06 03:00:00,382.87,452.04
268,2021-07-06 04:00:00,407.26,453.49
269,2021-07-06 05:00:00,438.74,457.64
270,2021-07-06 06:00:00,449.6,462.41
271,2021-07-06 07:00:00,450.7,466.61
272,2021-07-06 08:00:00,450.55,471.88
273,2021-07-06 09:00:00,445.65,474.49
274,2021-07-06 10:00:00,446.67,477.27
275,2021-07-06 11:00:00,456.46,481.07
276,2021-07-06 12:00:00,463.89,482.16
277,2021-07-06 13:00:00,459.09,480.06
278,2021-07-06 14:00:00,440.09,477.9
279,2021-07-06 15:00:00,452.89,472.3
280,2021-07-06 16:00:00,457.13,467.09
281,2021-07-06 17:00:00,450.61,460.87
282,2021-07-06 18:00:00,442.04,453.47
283,2021-07-06 19:00:00,435.52,446.87
284,2021-07-06 20:00:00,435.03,441.08
285,2021-07-06 21:00:00,439.38,435.5
286,2021-07-06 22:00:00,443.48,432.23
287,2021-07-06 23:00:00,439.99,430.59
288,2021-07-04 00:00:00,498.5,495.98
289,2021-07-04 01:00:00,500.42,499.83
290,2021-07-04 02:00:00,507.56,505.3
291,2021-07-04 03:00:00,505.6,510.64
292,2021-07-04 04:00:00,514.07,512.66
293,2021-07-04 05:00:00,534.37,519.57
294,2021-07-04 06:00:00,546.13,528.67
295,2021-07-04 07:00:00,561.34,532.52
296,2021-07-04 08:00:00,571.03,538.82
297,2021-07-04 09:00:00,567.72,544.77
298,2021-07-04 10:00:00,553.35,550.99
299,2021-07-04 11:00:00,541.77,555.28
300,2021-07-04 12:00:00,535.53,558.21
301,2021-07-04 13:00:00,533.57,559.0
302,2021-07-04 14:00:00,544.86,557.88
303,2021-07-04 15:00:00,545.84,551.47
304,2021-07-04 16:00:00,543.62,544.66
305,2021-07-04 17:00:00,537.65,536.76
306,2021-07-04 18:00:00,524.27,526.78
307,2021-07-04 19:00:00,517.05,516.39
308,2021-07-04 20:00:00,499.26,506.32
309,2021-07-04 21:00:00,485.68,497.61
310,2021-07-04 22:00:00,474.32,491.58
311,2021-07-04 23:00:00,452.43,486.63
312,2021-07-05 00:00:00,421.0,464.16
313,2021-07-05 01:00:00,397.26,463.17
314,2021-07-05 02:00:00,404.73,462.49
315,2021-07-05 03:00:00,454.15,463.31
316,2021-07-05 04:00:00,484.2,463.44
317,2021-07-05 05:00:00,493.26,467.26
318,2021-07-05 06:00:00,506.49,472.62
319,2021-07-05 07:00:00,502.67,478.45
320,2021-07-05 08:00:00,519.07,488.23
321,2021-07-05 09:00:00,525.76,494.84
322,2021-07-05 10:00:00,540.86,502.57
323,2021-07-05 11:00:00,541.54,511.29
324,2021-07-05 12:00:00,544.18,516.52
325,2021-07-05 13:00:00,543.78,517.8
326,2021-07-05 14:00:00,544.95,518.44
327,2021-07-05 15:00:00,540.55,516.21
328,2021-07-05 16:00:00,540.07,513.66
329,2021-07-05 17:00:00,541.34,509.55
330,2021-07-05 18:00:00,541.51,503.68
331,2021-07-05 19:00:00,537.42,498.8
332,2021-07-05 20:00:00,527.55,494.26
333,2021-07-05 21:00:00,523.17,488.85
334,2021-07-05 22:00:00,500.52,485.31
335,2021-07-05 23:00:00,470.42,482.49
336,2021-07-06 00:00:00,427.76,460.55
337,2021-07-06 01:00:00,412.79,461.74
338,2021-07-06 02:00:00,397.89,462.93
339,2021-07-06 03:00:00,382.87,465.3
340,2021-07-06 04:00:00,407.26,464.61
341,2021-07-06 05:00:00,438.74,466.12
342,2021-07-06 06:00:00,449.6,467.86
343,2021-07-06 07:00:00,450.7,469.92
344,2021-07-06 08:00:00,450.55,473.19
345,2021-07-06 09:00:00,445.65,473.73
346,2021-07-06 10:00:00,446.67,474.32
347,2021-07-06 11:00:00,456.46,475.78
348,2021-07-06 12:00:00,463.89,475.74
349,2021-07-06 13:00:00,459.09,473.42
350,2021-07-06 14:00:00,440.09,470.99
351,2021-07-06 15:00:00,452.89,465.48
352,2021-07-06 16:00:00,457.13,460.29
353,2021-07-06 17:00:00,450.61,454.23
354,2021-07-06 18:00:00,442.04,446.85
355,2021-07-06 19:00:00,435.52,440.65
356,2021-07-06 20:00:00,435.03,435.91
357,2021-07-06 21:00:00,439.38,431.3
358,2021-07-06 22:00:00,443.48,428.43
359,2021-07-06 23:00:00,439.99,427.47
360,2021-07-07 00:00:00,441.27,422.14
361,2021-07-07 01:00:00,453.68,425.29
362,2021-07-07 02:00:00,454.51,429.96
363,2021-07-07 03:00:00,467.87,435.99
364,2021-07-07 04:00:00,491.14,440.46
365,2021-07-07 05:00:00,510.43,447.88
366,2021-07-07 06:00:00,521.54,455.65
367,2021-07-07 07:00:00,523.98,462.7
368,2021-07-07 08:00:00,525.12,471.83
369,2021-07-07 09:00:00,536.93,477.0
370,2021-07-07 10:00:00,539.46,483.06
371,2021-07-07 11:00:00,536.6,491.97
372,2021-07-07 12:00:00,539.22,498.36
373,2021-07-07 13:00:00,546.26,501.02
374,2021-07-07 14:00:00,549.47,503.31
375,2021-07-07 15:00:00,550.19,502.32
376,2021-07-07 16:00:00,538.25,501.43
377,2021-07-07 17:00:00,533.53,497.95
378,2021-07-07 18:00:00,534.52,492.21
379,2021-07-07 19:00:00,540.15,487.52
380,2021-07-07 20:00:00,543.27,482.98
381,2021-07-07 21:00:00,539.59,477.71
382,2021-07-07 22:00:00,539.91,475.46
383,2021-07-07 23:00:00,536.53,474.81
384,2021-07-05 00:00:00,421.0,457.15
385,2021-07-05 01:00:00,397.26,458.34
386,2021-07-05 02:00:00,404.73,460.97
387,2021-07-05 03:00:00,454.15,465.46
388,2021-07-05 04:00:00,484.2,467.03
389,2021-07-05 05:00:00,493.26,473.31
390,2021-07-05 06:00:00,506.49,481.6
391,2021-07-05 07:00:00,502.67,487.92
392,2021-07-05 08:00:00,519.07,497.66
393,2021-07-05 09:00:00,525.76,505.08
394,2021-07-05 10:00:00,540.86,513.9
395,2021-07-05 11:00:00,541.54,523.06
396,2021-07-05 12:00:00,544.18,526.09
397,2021-07-05 13:00:00,543.78,524.71
398,2021-07-05 14:00:00,544.95,522.76
399,2021-07-05 15:00:00,540.55,516.95
400,2021-07-05 16:00:00,540.07,511.17
401,2021-07-05 17:00:00,541.34,504.77
402,2021-07-05 18:00:00,541.51,496.88
403,2021-07-05 19:00:00,537.42,489.14
404,2021-07-05 20:00:00,527.55,481.33
405,2021-07-05 21:00:00,523.17,473.93
406,2021-07-05 22:00:00,500.52,468.81
407,2021-07-05 23:00:00,470.42,463.76
408,2021-07-06 00:00:00,427.76,435.07
409,2021-07-06 01:00:00,412.79,436.88
410,2021-07-06 02:00:00,397.89,439.13
411,2021-07-06 03:00:00,382.87,442.96
412,2021-07-06 04:00:00,407.26,443.21
413,2021-07-06 05:00:00,438.74,445.91
414,2021-07-06 06:00:00,449.6,448.79
415,2021-07-06 07:00:00,450.7,452.51
416,2021-07-06 08:00:00,450.55,457.6
417,2021-07-06 09:00:00,445.65,459.34
418,2021-07-06 10:00:00,446.67,460.73
419,2021-07-06 11:00:00,456.46,463.48
420,2021-07-06 12:00:00,463.89,464.41
421,2021-07-06 13:00:00,459.09,462.36
422,2021-07-06 14:00:00,440.09,460.06
423,2021-07-06 15:00:00,452.89,454.37
424,2021-07-06 16:00:00,457.13,449.19
425,2021-07-06 17:00:00,450.61,442.97
426,2021-07-06 18:00:00,442.04,435.54
427,2021-07-06 19:00:00,435.52,429.52
428,2021-07-06 20:00:00,435.03,424.72
429,2021-07-06 21:00:00,439.38,419.98
430,2021-07-06 22:00:00,443.48,417.05
431,2021-07-06 23:00:00,439.99,415.71
432,2021-07-07 00:00:00,441.27,404.7
433,2021-07-07 01:00:00,453.68,408.03
434,2021-07-07 02:00:00,454.51,413.09
435,2021-07-07 03:00:00,467.87,419.71
436,2021-07-07 04:00:00,491.14,424.52
437,2021-07-07 05:00:00,510.43,432.31
438,2021-07-07 06:00:00,521.54,440.35
439,2021-07-07 07:00:00,523.98,448.29
440,2021-07-07 08:00:00,525.12,458.4
441,2021-07-07 09:00:00,536.93,464.17
442,2021-07-07 10:00:00,539.46,470.48
443,2021-07-07 11:00:00,536.6,480.08
444,2021-07-07 12:00:00,539.22,487.34
445,2021-07-07 13:00:00,546.26,490.4
446,2021-07-07 14:00:00,549.47,493.0
447,2021-07-07 15:00:00,550.19,492.06
448,2021-07-07 16:00:00,538.25,491.2
449,2021-07-07 17:00:00,533.53,487.34
450,2021-07-07 18:00:00,534.52,481.43
451,2021-07-07 19:00:00,540.15,477.03
452,2021-07-07 20:00:00,543.27,472.66
453,2021-07-07 21:00:00,539.59,467.48
454,2021-07-07 22:00:00,539.91,465.33
455,2021-07-07 23:00:00,536.53,464.63
456,2021-07-08 00:00:00,538.2,454.22
457,2021-07-08 01:00:00,539.17,461.03
458,2021-07-08 02:00:00,538.38,470.34
459,2021-07-08 03:00:00,534.82,480.23
460,2021-07-08 04:00:00,536.0,486.44
461,2021-07-08 05:00:00,544.51,496.42
462,2021-07-08 06:00:00,550.43,507.27
463,2021-07-08 07:00:00,552.68,512.64
464,2021-07-08 08:00:00,546.97,518.28
465,2021-07-08 09:00:00,541.14,522.72
466,2021-07-08 10:00:00,545.59,529.64
467,2021-07-08 11:00:00,543.42,536.22
468,2021-07-08 12:00:00,541.26,536.14
469,2021-07-08 13:00:00,539.36,533.92
470,2021-07-08 14:00:00,537.61,531.71
471,2021-07-08 15:00:00,543.73,525.39
472,2021-07-08 16:00:00,543.05,519.0
473,2021-07-08 17:00:00,543.79,511.03
474,2021-07-08 18:00:00,545.19,500.95
475,2021-07-08 19:00:00,543.41,490.23
476,2021-07-08 20:00:00,542.44,479.64
477,2021-07-08 21:00:00,538.29,470.78
478,2021-07-08 22:00:00,538.4,465.74
479,2021-07-08 23:00:00,543.66,463.52
480,2021-07-06 00:00:00,427.76,438.92
481,2021-07-06 01:00:00,412.79,444.06
482,2021-07-06 02:00:00,397.89,449.99
483,2021-07-06 03:00:00,382.87,456.43
484,2021-07-06 04:00:00,407.26,457.41
485,2021-07-06 05:00:00,438.74,459.79
486,2021-07-06 06:00:00,449.6,461.1
487,2021-07-06 07:00:00,450.7,462.69
488,2021-07-06 08:00:00,450.55,465.42
489,2021-07-06 09:00:00,445.65,464.81
490,2021-07-06 10:00:00,446.67,463.86
491,2021-07-06 11:00:00,456.46,465.29
492,2021-07-06 12:00:00,463.89,465.94
493,2021-07-06 13:00:00,459.09,464.11
494,2021-07-06 14:00:00,440.09,462.13
495,2021-07-06 15:00:00,452.89,456.83
496,2021-07-06 16:00:00,457.13,451.67
497,2021-07-06 17:00:00,450.61,445.57
498,2021-07-06 18:00:00,442.04,438.28
499,2021-07-06 19:00:00,435.52,432.77
500,2021-07-06 20:00:00,435.03,428.27
501,2021-07-06 21:00:00,439.38,424.67
502,2021-07-06 22:00:00,443.48,423.54
503,2021-07-06 23:00:00,439.99,424.65
504,2021-07-07 00:00:00,441.27,415.88
505,2021-07-07 01:00:00,453.68,420.92
506,2021-07-07 02:00:00,454.51,427.46
507,2021-07-07 03:00:00,467.87,434.41
508,2021-07-07 04:00:00,491.14,437.97
509,2021-07-07 05:00:00,510.43,443.51
510,2021-07-07 06:00:00,521.54,448.54
511,2021-07-07 07:00:00,523.98,453.81
512,2021-07-07 08:00:00,525.12,461.0
513,2021-07-07 09:00:00,536.93,464.35
514,2021-07-07 10:00:00,539.46,467.95
515,2021-07-07 11:00:00,536.6,474.78
516,2021-07-07 12:00:00,539.22,479.76
517,2021-07-07 13:00:00,546.26,481.5
518,2021-07-07 14:00:00,549.47,482.73
519,2021-07-07 15:00:00,550.19,480.5
520,2021-07-07 16:00:00,538.25,478.19
521,2021-07-07 17:00:00,533.53,473.22
522,2021-07-07 18:00:00,534.52,466.36
523,2021-07-07 19:00:00,540.15,461.53
524,2021-07-07 20:00:00,543.27,457.17
525,2021-07-07 21:00:00,539.59,453.12
526,2021-07-07 22:00:00,539.91,451.68
527,2021-07-07 23:00:00,536.53,452.0
528,2021-07-08 00:00:00,538.2,449.8
529,2021-07-08 01:00:00,539.17,456.68
530,2021-07-08 02:00:00,538.38,466.08
531,2021-07-08 03:00:00,534.82,475.18
532,2021-07-08 04:00:00,536.0,480.72
533,2021-07-08 05:00:00,544.51,489.75
534,2021-07-08 06:00:00,550.43,499.78
535,2021-07-08 07:00:00,552.68,505.78
536,2021-07-08 08:00:00,546.97,512.95
537,2021-07-08 09:00:00,541.14,518.64
538,2021-07-08 10:00:00,545.59,526.86
539,2021-07-08 11:00:00,543.42,535.77
540,2021-07-08 12:00:00,541.26,537.58
541,2021-07-08 13:00:00,539.36,537.08
542,2021-07-08 14:00:00,537.61,536.03
543,2021-07-08 15:00:00,543.73,530.88
544,2021-07-08 16:00:00,543.05,525.76
545,2021-07-08 17:00:00,543.79,518.17
546,2021-07-08 18:00:00,545.19,508.28
547,2021-07-08 19:00:00,543.41,498.44
548,2021-07-08 20:00:00,542.44,488.59
549,2021-07-08 21:00:00,538.29,480.62
550,2021-07-08 22:00:00,538.4,475.83
551,2021-07-08 23:00:00,543.66,472.79
552,2021-07-09 00:00:00,545.52,460.78
553,2021-07-09 01:00:00,547.84,466.09
554,2021-07-09 02:00:00,548.92,473.36
555,2021-07-09 03:00:00,552.69,481.19
556,2021-07-09 04:00:00,554.15,486.07
557,2021-07-09 05:00:00,558.32,494.61
558,2021-07-09 06:00:00,561.66,504.22
559,2021-07-09 07:00:00,559.72,509.23
560,2021-07-09 08:00:00,561.75,515.09
561,2021-07-09 09:00:00,562.51,519.32
562,2021-07-09 10:00:00,563.59,526.01
563,2021-07-09 11:00:00,561.9,532.82
564,2021-07-09 12:00:00,563.37,533.67
565,2021-07-09 13:00:00,568.11,532.38
566,2021-07-09 14:00:00,567.62,530.91
567,2021-07-09 15:00:00,569.39,525.57
568,2021-07-09 16:00:00,565.14,520.41
569,2021-07-09 17:00:00,560.14,513.56
570,2021-07-09 18:00:00,558.39,504.51
571,2021-07-09 19:00:00,557.6,495.02
572,2021-07-09 20:00:00,557.62,485.9
573,2021-07-09 21:00:00,556.73,478.04
574,2021-07-09 22:00:00,561.48,473.39
575,2021-07-09 23:00:00,562.17,470.87
576,2021-07-07 00:00:00,441.27,449.0
577,2021-07-07 01:00:00,453.68,455.63
578,2021-07-07 02:00:00,454.51,463.86
579,2021-07-07 03:00:00,467.87,471.45
580,2021-07-07 04:00:00,491.14,473.81
581,2021-07-07 05:00:00,510.43,478.89
582,2021-07-07 06:00:00,521.54,483.55
583,2021-07-07 07:00:00,523.98,487.37
584,2021-07-07 08:00:00,525.12,494.31
585,2021-07-07 09:00:00,536.93,497.45
586,2021-07-07 10:00:00,539.46,501.88
587,2021-07-07 11:00:00,536.6,509.69
588,2021-07-07 12:00:00,539.22,514.59
589,2021-07-07 13:00:00,546.26,515.32
590,2021-07-07 14:00:00,549.47,515.71
591,2021-07-07 15:00:00,550.19,512.08
592,2021-07-07 16:00:00,538.25,508.19
593,2021-07-07 17:00:00,533.53,502.42
594,2021-07-07 18:00:00,534.52,494.47
595,2021-07-07 19:00:00,540.15,488.03
596,2021-07-07 20:00:00,543.27,482.24
597,2021-07-07 21:00:00,539.59,477.55
598,2021-07-07 22:00:00,539.91,476.51
599,2021-07-07 23:00:00,536.53,477.28
600,2021-07-08 00:00:00,538.2,472.15
601,2021-07-08 01:00:00,539.17,480.93
602,2021-07-08 02:00:00,538.38,492.06
603,2021-07-08 03:00:00,534.82,501.74
604,2021-07-08 04:00:00,536.0,506.18
