UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-09-12 00:00:00,2024-07-17 00:00:00,3.1,3.11622064498711,289.907538664837,0.0,3.29921851126995,61387.50702,33679.22622,129.48224,1786.4923,7168.86594,0.0,8718.00033,19006.11092,62.33669,1248.06117
2023-09-12 01:00:00,2024-07-17 00:00:00,3.1,2.95747410509033,289.444205867237,0.0,1.14519331051121,62136.48281,33716.86812,205.90204,1773.20458,7219.57486,0.0,8706.99997,19083.32259,63.23018,1252.48173
2023-09-12 02:00:00,2024-07-17 00:00:00,3.1,2.95747410509033,289.444205867237,0.0,1.14519331051121,62212.37573,33523.80052,225.06415,1758.00538,7218.69822,0.0,8748.00042,19300.51718,63.40525,1256.73034
2023-09-12 03:00:00,2024-07-17 00:00:00,3.1,2.95747410509033,289.444205867237,0.0,1.14519331051121,63187.41648,33652.90771,106.31121,1721.22971,7238.03482,0.0,8866.00046,19503.01298,63.99508,1249.82776
2023-09-12 04:00:00,2024-07-17 00:00:00,3.1,3.42799605301972,289.448922320964,4.83500184106713,2.45908137832493,63745.28881,34068.04894,0.0,1712.44138,7265.45232,107.0,8872.00047,19706.89065,64.44497,1251.26889
2023-09-12 05:00:00,2024-07-17 00:00:00,3.1,3.42799605301972,289.448922320964,4.83500184106713,2.45908137832493,64261.58634,33757.35992,106.5485,1695.93699,7336.99142,7810.00025,9034.00001,19913.17549,63.99022,1262.30852
2023-09-12 06:00:00,2024-07-17 00:00:00,3.1,3.42799605301972,289.448922320964,4.83500184106713,2.45908137832493,64412.4475,33308.32143,374.78824,1686.29063,7291.09583,31971.99904,9384.00043,19980.80365,62.63269,1264.15185
2023-09-12 07:00:00,2024-07-17 00:00:00,3.1,4.40949071320315,291.191147670926,166.467873894,1.25445571960332,64196.11086,32379.75379,0.0,1664.9032,7387.38799,61644.99976,8410.00003,20036.03789,61.5869,1257.34319
2023-09-12 08:00:00,2024-07-17 00:00:00,3.1,4.40949071320315,291.191147670926,166.467873894,1.25445571960332,64485.95667,32058.50357,50.90093,1672.59786,7388.62875,88694.99882,7025.99998,19883.31418,60.00294,1264.0737
2023-09-12 09:00:00,2024-07-17 00:00:00,3.1,4.40949071320315,291.191147670926,166.467873894,1.25445571960332,65134.99824,32507.87345,435.41268,1676.52618,7304.19154,108363.00462,6155.00004,19637.57183,58.289,1276.27848
2023-09-12 10:00:00,2024-07-17 00:00:00,3.1,4.74523202923799,292.061745502464,243.509562474034,2.38551228334762,65760.43446,33508.49721,512.26498,1680.83123,7263.65762,118595.99616,6049.00004,19345.65452,57.98971,1280.72822
2023-09-12 11:00:00,2024-07-17 00:00:00,3.1,4.74523202923799,292.061745502464,243.509562474034,2.38551228334762,67133.89367,34626.5071,419.49348,1673.77305,7285.24321,118825.99654,6901.99992,19201.14438,56.75117,1266.74095
2023-09-12 12:00:00,2024-07-17 00:00:00,3.1,4.74523202923799,292.061745502464,243.509562474034,2.38551228334762,68261.66602,35034.47388,368.23949,1673.51738,7314.52056,109026.99791,7960.99978,19164.0765,56.49209,1257.07022
2023-09-12 13:00:00,2024-07-17 00:00:00,3.1,4.52116845851288,291.137531052417,258.274313901751,0.857620475339435,68996.66634,34949.00996,480.76364,1678.90147,7321.87883,91632.99775,8652.00012,19224.7531,55.92702,1238.12286
2023-09-12 14:00:00,2024-07-17 00:00:00,3.1,4.52116845851288,291.137531052417,258.274313901751,0.857620475339435,69312.76142,34416.4859,431.39864,1689.95595,7306.20368,67086.99988,10239.00016,19340.74272,56.16369,1238.91454
2023-09-12 15:00:00,2024-07-17 00:00:00,3.1,4.52116845851288,291.137531052417,258.274313901751,0.857620475339435,69112.54138,33848.1293,187.28155,1683.63907,7325.55064,38564.00108,12575.99959,19371.97023,55.65162,1231.51777
2023-09-12 16:00:00,2024-07-17 00:00:00,3.1,3.48595370008961,288.570854518081,163.366224996875,1.96027208307508,68722.40273,33140.24018,198.88967,1664.10678,7276.249,13424.00032,15515.00022,19446.03954,55.30273,1232.69768
2023-09-12 17:00:00,2024-07-17 00:00:00,3.1,3.48595370008961,288.570854518081,163.366224996875,1.96027208307508,67711.56369,32674.58609,193.35147,1671.49797,7306.46037,1400.99999,19484.9995,19525.76143,55.87131,1235.07176
2023-09-12 18:00:00,2024-07-17 00:00:00,3.1,3.48595370008961,288.570854518081,163.366224996875,1.96027208307508,66350.95487,30451.24173,421.94252,1660.01014,7389.31471,0.0,23516.00057,19580.84669,56.3641,1226.47084
2023-09-12 19:00:00,2024-07-17 00:00:00,3.1,2.89822112883099,287.097128240833,0.0,0.796976785030167,65061.61915,29409.73182,337.10744,1666.83892,7389.71938,0.0,28283.00069,19638.18865,57.85524,1211.05541
2023-09-12 20:00:00,2024-07-17 00:00:00,3.1,2.89822112883099,287.097128240833,0.0,0.796976785030167,63920.75733,27988.69451,302.33823,1678.03031,7364.74629,0.0,32763.99929,19460.64312,59.56351,1210.92912
2023-09-12 21:00:00,2024-07-17 00:00:00,3.1,2.89822112883099,287.097128240833,0.0,0.796976785030167,63980.85358,27211.70024,376.16544,1689.29279,7329.04556,0.0,36227.99959,19271.07106,61.9461,1200.22492
2023-09-12 22:00:00,2024-07-17 00:00:00,3.1,2.43637686301784,286.096743539316,0.0,1.31534637286534,63864.57422,26254.54577,472.26513,1730.7653,7359.04984,0.0,30740.99921,19085.34891,63.30425,1196.03872
2023-09-12 23:00:00,2024-07-17 00:00:00,3.1,2.43637686301784,286.096743539316,0.0,1.31534637286534,63757.66808,26265.23953,533.39022,1792.29282,7400.89873,0.0,33553.00073,18990.68666,64.67196,1198.89536
