UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-07-03 00:00:00,25013.0,17324.0,0.0,1536.0,6413.0,0.0,87587.0,18408.0,72.0,896.0
2023-07-03 01:00:00,25649.0,17600.0,0.0,1536.0,6284.0,0.0,92482.0,18399.0,75.0,896.0
2023-07-03 02:00:00,26338.0,17836.0,0.0,1536.0,6355.0,9.0,95033.0,18411.0,76.0,896.0
2023-07-03 03:00:00,26842.0,18247.0,0.0,1536.0,6569.0,1366.0,96547.0,18636.0,76.0,896.0
2023-07-03 04:00:00,27958.0,18970.0,0.0,1536.0,6608.0,9274.0,98342.0,19471.0,76.0,896.0
2023-07-03 05:00:00,30643.0,18494.0,0.0,1528.0,6844.0,25532.0,94311.0,19817.0,76.0,896.0
2023-07-03 06:00:00,30448.0,19239.0,0.0,1528.0,7064.0,49059.0,98864.0,19813.0,74.0,896.0
2023-07-03 07:00:00,29858.0,18376.0,0.0,1528.0,7149.0,74858.0,106706.0,19270.0,72.0,896.0
2023-07-03 08:00:00,28562.0,16189.0,0.0,1528.0,7135.0,90249.0,118928.0,18691.0,71.0,896.0
2023-07-03 09:00:00,26518.0,13692.0,0.0,1528.0,7170.0,95532.0,121257.0,18532.0,68.0,924.0
2023-07-03 10:00:00,25486.0,13125.0,0.0,1528.0,6903.0,101351.0,122028.0,18439.0,68.0,908.0
2023-07-03 11:00:00,24882.0,11911.0,0.0,1528.0,6995.0,104892.0,120537.0,18263.0,68.0,892.0
2023-07-03 12:00:00,24341.0,11343.0,0.0,1536.0,7039.0,98752.0,123213.0,18255.0,68.0,892.0
2023-07-03 13:00:00,24510.0,11314.0,0.0,1545.0,7085.0,89042.0,125537.0,18285.0,66.0,892.0
2023-07-03 14:00:00,24610.0,10919.0,0.0,1544.0,7105.0,75438.0,119824.0,18531.0,64.0,880.0
2023-07-03 15:00:00,26719.0,11866.0,0.0,1541.0,7118.0,57555.0,116706.0,18854.0,64.0,876.0
2023-07-03 16:00:00,32948.0,14818.0,0.0,1533.0,7277.0,37196.0,104531.0,19376.0,64.0,876.0
2023-07-03 17:00:00,36146.0,18234.0,0.0,1576.0,7401.0,19043.0,87425.0,19754.0,68.0,876.0
2023-07-03 18:00:00,38018.0,19776.0,0.0,2086.0,7789.0,6252.0,72894.0,20138.0,68.0,876.0
2023-07-03 19:00:00,37950.0,18768.0,0.0,1812.0,6949.0,452.0,70518.0,19965.0,72.0,876.0
2023-07-03 20:00:00,33775.0,18627.0,0.0,1534.0,7054.0,0.0,76743.0,19684.0,72.0,876.0
2023-07-03 21:00:00,31635.0,17078.0,0.0,1535.0,6930.0,0.0,91605.0,19193.0,74.0,876.0
2023-07-03 22:00:00,27536.0,15591.0,0.0,1533.0,7091.0,0.0,104151.0,18697.0,76.0,892.0
2023-07-03 23:00:00,24417.0,14165.0,0.0,1536.0,7631.0,0.0,118054.0,18523.0,76.0,884.0
