UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-01-22 00:00:00,2024-07-17 00:00:00,3.1,2.45703458978679,271.902155678062,0.0,0.179909955251266,97563.17933,21561.54932,10425.35413,1605.4442,4886.05754,0.0,84648.00108,21984.36557,116.17161,1566.32241
2023-01-22 01:00:00,2024-07-17 00:00:00,3.1,2.72683873368307,271.739493646494,0.0,0.0322132079985634,96954.28514,21073.72067,10364.6266,1601.9339,4824.274,0.0,81310.00307,22033.60298,116.28989,1584.69562
2023-01-22 02:00:00,2024-07-17 00:00:00,3.1,2.72683873368307,271.739493646494,0.0,0.0322132079985634,96816.38688,20678.16257,10256.30539,1596.31369,4780.52149,0.0,77949.00276,22060.83272,116.83699,1607.49789
2023-01-22 03:00:00,2024-07-17 00:00:00,3.1,2.72683873368307,271.739493646494,0.0,0.0322132079985634,95446.61578,20484.90608,10150.83943,1555.81965,4784.4625,0.0,74571.99984,22047.30746,118.0087,1600.91856
2023-01-22 04:00:00,2024-07-17 00:00:00,3.1,2.82440776472734,271.952905566584,0.0,0.0633402149897615,93681.94558,20328.8375,10150.0527,1618.90892,4848.29441,0.0,71379.00004,22010.87991,119.03014,1588.72438
2023-01-22 05:00:00,2024-07-17 00:00:00,3.1,2.82440776472734,271.952905566584,0.0,0.0633402149897615,91939.03139,20243.78616,10141.53533,1598.50719,4863.93452,0.0,68330.99844,22043.21747,117.16748,1583.00022
2023-01-22 06:00:00,2024-07-17 00:00:00,3.1,2.82440776472734,271.952905566584,0.0,0.0633402149897615,91136.5832,20610.8966,10189.32161,1574.85891,4884.3954,8.0,62636.00063,22003.38322,115.83478,1591.46166
2023-01-22 07:00:00,2024-07-17 00:00:00,3.1,3.0210814326653,273.055448347177,22.5742661052372,0.0300160689191898,90883.18961,21335.89342,10354.70265,1541.84157,4888.11142,628.99997,57946.99883,21991.0804,114.71277,1588.14578
2023-01-22 08:00:00,2024-07-17 00:00:00,3.1,3.0210814326653,273.055448347177,22.5742661052372,0.0300160689191898,90112.95354,21812.36389,10412.89416,1551.05898,4883.86583,3079.00013,53740.99947,22077.39354,114.02097,1565.05723
2023-01-22 09:00:00,2024-07-17 00:00:00,3.1,3.0210814326653,273.055448347177,22.5742661052372,0.0300160689191898,89360.89436,22075.2458,10449.71756,1533.35903,4970.19719,6623.00007,49145.9986,22038.03498,113.2717,1558.03136
