UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-09-20 00:00:00,2024-07-17 00:00:00,3.1,3.6990587513993,288.531550319161,0.0,0.0043246956194546,33042.7732,12494.2931,136.81118,1591.28089,6679.12794,0.0,118644.00089,18945.19984,85.65642,1083.93283
2023-09-20 01:00:00,2024-07-17 00:00:00,3.1,4.0380346197687,288.484006911633,0.0,0.0027505197396115,34142.39421,12818.42057,197.43666,1581.92839,6723.99697,0.0,116080.99725,19023.03355,86.28985,1092.52175
2023-09-20 02:00:00,2024-07-17 00:00:00,3.1,4.0380346197687,288.484006911633,0.0,0.0027505197396115,35064.62355,13036.50434,204.81577,1570.21942,6728.34135,0.0,113026.00362,19237.46663,86.19742,1099.3159
2023-09-20 03:00:00,2024-07-17 00:00:00,3.1,4.0380346197687,288.484006911633,0.0,0.0027505197396115,36778.81684,13457.56989,138.92935,1541.64313,6754.71353,0.0,109532.00131,19432.81821,86.34775,1095.03362
2023-09-20 04:00:00,2024-07-17 00:00:00,3.1,4.07626124523684,288.947422263828,4.85063285885103,0.051095377159027,38012.66909,13967.99147,75.06723,1530.90676,6778.29421,30.0,106795.0029,19633.62858,86.835,1098.84364
2023-09-20 05:00:00,2024-07-17 00:00:00,3.1,4.07626124523684,288.947422263828,4.85063285885103,0.051095377159027,38974.2688,14105.79417,139.96383,1516.56045,6850.26473,5902.00028,103844.99712,19836.66354,86.32645,1109.4204
2023-09-20 06:00:00,2024-07-17 00:00:00,3.1,4.07626124523684,288.947422263828,4.85063285885103,0.051095377159027,39730.4169,14514.97546,295.7329,1507.2089,6815.00749,30551.00052,98689.00318,19906.70148,84.79122,1110.79658
2023-09-20 07:00:00,2024-07-17 00:00:00,3.1,4.53636966434944,293.680871996971,246.876987373902,0.109578192807834,40015.20342,14466.86928,0.0,1489.13389,6900.8164,64132.99983,93019.99712,19972.74876,83.3198,1104.07967
2023-09-20 08:00:00,2024-07-17 00:00:00,3.1,4.53636966434944,293.680871996971,246.876987373902,0.109578192807834,40536.43191,14671.32572,110.2792,1499.1425,6904.47094,94542.99714,91322.00155,19838.18505,81.3823,1109.68738
2023-09-20 09:00:00,2024-07-17 00:00:00,3.1,4.53636966434944,293.680871996971,246.876987373902,0.109578192807834,41243.85927,15288.39162,345.67494,1506.97124,6834.06087,115057.99875,94159.99676,19619.72471,80.02941,1119.611
2023-09-20 10:00:00,2024-07-17 00:00:00,3.1,4.56115150872333,295.951044945358,349.15731970838,0.357418199127821,41923.43238,16022.21154,410.14884,1513.48489,6791.10303,125574.99808,94550.99763,19348.37645,80.41325,1123.85747
2023-09-20 11:00:00,2024-07-17 00:00:00,3.1,4.56115150872333,295.951044945358,349.15731970838,0.357418199127821,43465.80132,16923.40686,396.22566,1508.57856,6809.79207,126488.99557,94250.00279,19226.03603,79.82477,1111.38686
2023-09-20 12:00:00,2024-07-17 00:00:00,3.1,4.56115150872333,295.951044945358,349.15731970838,0.357418199127821,45020.13466,17489.5697,374.09904,1510.72093,6835.39719,118790.00128,93266.99756,19197.92586,79.55093,1104.11304
2023-09-20 13:00:00,2024-07-17 00:00:00,3.1,3.9261916488516095,295.044996238785,327.641862289407,0.520111291000107,46385.28946,17719.53773,387.62718,1511.29376,6842.60101,102365.00185,90138.99827,19253.71233,79.0095,1089.62625
2023-09-20 14:00:00,2024-07-17 00:00:00,3.1,3.9261916488516095,295.044996238785,327.641862289407,0.520111291000107,47327.75245,17562.30516,321.29302,1522.62775,6829.4764,76410.00147,84616.00354,19352.95892,79.6181,1091.5617
2023-09-20 15:00:00,2024-07-17 00:00:00,3.1,3.9261916488516095,295.044996238785,327.641862289407,0.520111291000107,47728.24174,17248.3719,177.8333,1525.81937,6848.27373,43013.0012,75690.0026,19368.60534,79.35405,1085.45005
2023-09-20 16:00:00,2024-07-17 00:00:00,3.1,3.52711450256775,290.488736630385,190.663949525051,1.87772865658731,47641.54817,16871.48811,170.91485,1510.72242,6806.55126,12513.99948,65811.99622,19424.57028,78.64865,1087.45825
2023-09-20 17:00:00,2024-07-17 00:00:00,3.1,3.52711450256775,290.488736630385,190.663949525051,1.87772865658731,46789.9415,16631.08645,229.49353,1514.27128,6831.44281,563.00001,65291.00199,19480.02519,79.26343,1090.95402
2023-09-20 18:00:00,2024-07-17 00:00:00,3.1,3.52711450256775,290.488736630385,190.663949525051,1.87772865658731,45437.8164,15525.17953,343.04527,1508.33426,6905.59846,0.0,70963.00133,19516.06218,80.3452,1082.45773
2023-09-20 19:00:00,2024-07-17 00:00:00,3.1,3.9178853868462,288.745053139849,0.0,1.49611454549558,43891.41656,14939.83867,314.43115,1520.02928,6905.58681,0.0,78592.00056,19569.53183,81.96167,1067.23359
2023-09-20 20:00:00,2024-07-17 00:00:00,3.1,3.9178853868462,288.745053139849,0.0,1.49611454549558,42382.82956,14226.55959,325.40556,1529.5933,6884.95401,0.0,85126.9971,19387.14694,83.7457,1066.84242
2023-09-20 21:00:00,2024-07-17 00:00:00,3.1,3.9178853868462,288.745053139849,0.0,1.49611454549558,41987.83729,13769.45106,385.06035,1534.09039,6857.7919,0.0,89808.00142,19200.44505,86.19793,1056.58124
2023-09-20 22:00:00,2024-07-17 00:00:00,3.1,4.36126654908615,287.538311578043,0.0,2.59545907132288,41639.11698,13285.05307,423.34738,1564.84061,6886.78365,0.0,87264.00136,19024.60622,87.32738,1052.32892
2023-09-20 23:00:00,2024-07-17 00:00:00,3.1,4.36126654908615,287.538311578043,0.0,2.59545907132288,41240.37331,13346.36655,433.34008,1625.41828,6928.05465,0.0,88298.99779,18942.00745,88.72865,1055.85985
2023-09-21 00:00:00,2024-07-17 00:00:00,3.1,4.36126654908615,287.538311578043,0.0,2.59545907132288,35706.15,13314.52801,138.31207,1619.88048,6737.63777,5895.74304,81293.08713,19118.81407,87.23331,1057.0549
2023-09-21 01:00:00,2024-07-17 00:00:00,3.1,4.140115185169,286.560617423683,0.0,0.667052229547711,36732.27591,13646.2276,195.70303,1609.95135,6783.2044,647.23872,80813.96063,19186.90634,87.62809,1066.32641
2023-09-21 02:00:00,2024-07-17 00:00:00,3.1,4.140115185169,286.560617423683,0.0,0.667052229547711,37447.47679,13889.63325,200.66912,1597.73103,6786.92496,0.0,79649.83812,19385.55896,87.35452,1073.53742
2023-09-21 03:00:00,2024-07-17 00:00:00,3.1,4.140115185169,286.560617423683,0.0,0.667052229547711,38936.52978,14482.35651,145.6092,1567.95341,6812.45651,0.0,79010.52438,19559.56748,87.36067,1069.68427
2023-09-21 04:00:00,2024-07-17 00:00:00,3.1,4.30217667370672,286.12967053567,1.71014193954605,1.32777125437425,39969.42016,15194.40285,95.39322,1557.50264,6836.49579,2485.72423,78374.32673,19743.15241,87.70243,1073.88222
2023-09-21 05:00:00,2024-07-17 00:00:00,3.1,4.30217667370672,286.12967053567,1.71014193954605,1.32777125437425,40828.91988,15496.48914,146.80695,1542.84012,6908.41475,13508.94403,77993.66423,19939.95531,87.09642,1084.38316
2023-09-21 06:00:00,2024-07-17 00:00:00,3.1,4.30217667370672,286.12967053567,1.71014193954605,1.32777125437425,41513.26751,16109.51298,279.54319,1533.44538,6871.88656,31570.95104,77356.92933,20012.67001,85.50291,1085.68287
2023-09-21 07:00:00,2024-07-17 00:00:00,3.1,4.99321911576829,287.07450938135,110.162207967889,0.579906352314201,41831.01151,16207.92904,0.0,1514.88488,6958.94787,53096.61673,77198.14662,20094.80728,84.02805,1078.98098
2023-09-21 08:00:00,2024-07-17 00:00:00,3.1,4.99321911576829,287.07450938135,110.162207967889,0.579906352314201,42508.31691,16662.08494,122.43925,1524.55453,6962.31423,75686.44631,76302.67604,19981.52838,82.13072,1084.40482
2023-09-21 09:00:00,2024-07-17 00:00:00,3.1,4.99321911576829,287.07450938135,110.162207967889,0.579906352314201,43440.33785,17533.47144,327.29761,1531.81192,6890.2281,95385.13945,76565.61,19790.47962,80.91777,1093.95486
2023-09-21 10:00:00,2024-07-17 00:00:00,3.1,5.05680105202147,288.718148726992,201.694328010412,1.10390249854223,44349.25622,18459.19912,389.23653,1538.00205,6847.55974,108803.15626,74245.26268,19539.88484,81.38774,1098.16804
2023-09-21 11:00:00,2024-07-17 00:00:00,3.1,5.05680105202147,288.718148726992,201.694328010412,1.10390249854223,46034.27156,19703.35031,391.46065,1532.78045,6866.59521,112776.49047,73301.34679,19437.03328,81.00489,1085.94581
