datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,501.91214
2023-06-27T01:00:00.000000000,506.15598
2023-06-27T02:00:00.000000000,502.85706
2023-06-27T03:00:00.000000000,505.15926
2023-06-27T04:00:00.000000000,499.42049
2023-06-27T05:00:00.000000000,492.74899
2023-06-27T06:00:00.000000000,475.37813
2023-06-27T07:00:00.000000000,471.425
2023-06-27T08:00:00.000000000,483.21093
2023-06-27T09:00:00.000000000,475.23981
2023-06-27T10:00:00.000000000,481.39143
2023-06-27T11:00:00.000000000,482.96343
2023-06-27T12:00:00.000000000,484.48832
2023-06-27T13:00:00.000000000,484.04935
2023-06-27T14:00:00.000000000,489.92135
2023-06-27T15:00:00.000000000,496.07005
2023-06-27T16:00:00.000000000,500.60181
2023-06-27T17:00:00.000000000,495.98925
2023-06-27T18:00:00.000000000,488.38475
2023-06-27T19:00:00.000000000,500.10379
2023-06-27T20:00:00.000000000,497.07786
2023-06-27T21:00:00.000000000,490.85451
2023-06-27T22:00:00.000000000,489.42299
2023-06-27T23:00:00.000000000,490.04532
2023-06-28T00:00:00.000000000,459.06256
2023-06-28T01:00:00.000000000,463.12136
2023-06-28T02:00:00.000000000,459.9996
2023-06-28T03:00:00.000000000,462.38885
2023-06-28T04:00:00.000000000,456.86133
2023-06-28T05:00:00.000000000,450.29729
2023-06-28T06:00:00.000000000,433.92199
2023-06-28T07:00:00.000000000,430.37874
2023-06-28T08:00:00.000000000,441.82195
2023-06-28T09:00:00.000000000,434.6135
2023-06-28T10:00:00.000000000,440.51973
2023-06-28T11:00:00.000000000,442.11372
2023-06-28T12:00:00.000000000,443.70444
2023-06-28T13:00:00.000000000,443.59982
2023-06-28T14:00:00.000000000,449.35751
2023-06-28T15:00:00.000000000,455.32117
2023-06-28T16:00:00.000000000,459.51968
2023-06-28T17:00:00.000000000,455.31656
2023-06-28T18:00:00.000000000,447.88845
2023-06-28T19:00:00.000000000,459.01124
2023-06-28T20:00:00.000000000,456.2487
2023-06-28T21:00:00.000000000,450.55064
2023-06-28T22:00:00.000000000,449.19494
2023-06-28T23:00:00.000000000,449.93931
2023-06-29T00:00:00.000000000,422.76027
2023-06-29T01:00:00.000000000,426.66231
2023-06-29T02:00:00.000000000,423.69059
2023-06-29T03:00:00.000000000,426.15367
2023-06-29T04:00:00.000000000,420.80504
2023-06-29T05:00:00.000000000,414.33203
2023-06-29T06:00:00.000000000,398.80018
2023-06-29T07:00:00.000000000,395.60417
2023-06-29T08:00:00.000000000,406.75706
2023-06-29T09:00:00.000000000,400.19472
2023-06-29T10:00:00.000000000,405.89304
2023-06-29T11:00:00.000000000,407.5057
2023-06-29T12:00:00.000000000,409.15216
2023-06-29T13:00:00.000000000,409.33077
2023-06-29T14:00:00.000000000,414.99166
2023-06-29T15:00:00.000000000,420.79856
2023-06-29T16:00:00.000000000,424.71477
2023-06-29T17:00:00.000000000,420.85848
2023-06-29T18:00:00.000000000,413.57983
2023-06-29T19:00:00.000000000,424.19744
2023-06-29T20:00:00.000000000,421.65806
2023-06-29T21:00:00.000000000,416.40503
2023-06-29T22:00:00.000000000,415.11356
2023-06-29T23:00:00.000000000,415.9614
2023-06-30T00:00:00.000000000,392.05439
2023-06-30T01:00:00.000000000,395.82387
2023-06-30T02:00:00.000000000,392.97902
2023-06-30T03:00:00.000000000,395.50455
2023-06-30T04:00:00.000000000,390.30732
2023-06-30T05:00:00.000000000,383.91127
2023-06-30T06:00:00.000000000,369.09284
2023-06-30T07:00:00.000000000,366.19055
2023-06-30T08:00:00.000000000,377.09783
2023-06-30T09:00:00.000000000,371.08201
2023-06-30T10:00:00.000000000,376.60449
2023-06-30T11:00:00.000000000,378.23292
2023-06-30T12:00:00.000000000,379.92655
2023-06-30T13:00:00.000000000,380.34476
2023-06-30T14:00:00.000000000,385.92375
2023-06-30T15:00:00.000000000,391.59806
2023-06-30T16:00:00.000000000,395.27546
2023-06-30T17:00:00.000000000,391.71257
2023-06-30T18:00:00.000000000,384.56029
2023-06-30T19:00:00.000000000,394.75067
2023-06-30T20:00:00.000000000,392.40005
2023-06-30T21:00:00.000000000,387.52344
2023-06-30T22:00:00.000000000,386.28623
2023-06-30T23:00:00.000000000,387.22155
