datetime,avg_nuclear_production_forecast
2023-06-27T00:00:00.000000000,1107.96796
2023-06-27T01:00:00.000000000,1107.77076
2023-06-27T02:00:00.000000000,1112.13827
2023-06-27T03:00:00.000000000,1113.45982
2023-06-27T04:00:00.000000000,1114.26862
2023-06-27T05:00:00.000000000,1115.09178
2023-06-27T06:00:00.000000000,1115.01598
2023-06-27T07:00:00.000000000,1115.80406
2023-06-27T08:00:00.000000000,1116.37191
2023-06-27T09:00:00.000000000,1117.15647
2023-06-27T10:00:00.000000000,1117.31203
2023-06-27T11:00:00.000000000,1117.64964
2023-06-27T12:00:00.000000000,1117.45406
2023-06-27T13:00:00.000000000,1118.2747
2023-06-27T14:00:00.000000000,1121.08012
2023-06-27T15:00:00.000000000,1130.06164
2023-06-27T16:00:00.000000000,1132.28724
2023-06-27T17:00:00.000000000,1131.18402
2023-06-27T18:00:00.000000000,1121.47776
2023-06-27T19:00:00.000000000,1120.4085
2023-06-27T20:00:00.000000000,1117.3202
2023-06-27T21:00:00.000000000,1117.31182
2023-06-27T22:00:00.000000000,1118.53791
2023-06-27T23:00:00.000000000,1117.88284
2023-06-28T00:00:00.000000000,1099.17004
2023-06-28T01:00:00.000000000,1099.03667
2023-06-28T02:00:00.000000000,1103.44736
2023-06-28T03:00:00.000000000,1104.81471
2023-06-28T04:00:00.000000000,1105.72101
2023-06-28T05:00:00.000000000,1106.63013
2023-06-28T06:00:00.000000000,1106.60167
2023-06-28T07:00:00.000000000,1107.4023
2023-06-28T08:00:00.000000000,1107.98353
2023-06-28T09:00:00.000000000,1108.826
2023-06-28T10:00:00.000000000,1109.01045
2023-06-28T11:00:00.000000000,1109.36243
2023-06-28T12:00:00.000000000,1109.17136
2023-06-28T13:00:00.000000000,1110.0461
2023-06-28T14:00:00.000000000,1112.90747
2023-06-28T15:00:00.000000000,1121.86327
2023-06-28T16:00:00.000000000,1124.10726
2023-06-28T17:00:00.000000000,1123.05928
2023-06-28T18:00:00.000000000,1113.50251
2023-06-28T19:00:00.000000000,1112.50695
2023-06-28T20:00:00.000000000,1109.47713
2023-06-28T21:00:00.000000000,1109.49192
2023-06-28T22:00:00.000000000,1110.7817
2023-06-28T23:00:00.000000000,1110.18976
2023-06-29T00:00:00.000000000,1092.34472
2023-06-29T01:00:00.000000000,1092.26089
2023-06-29T02:00:00.000000000,1096.70504
2023-06-29T03:00:00.000000000,1098.1079
2023-06-29T04:00:00.000000000,1099.08987
2023-06-29T05:00:00.000000000,1100.06571
2023-06-29T06:00:00.000000000,1100.07395
2023-06-29T07:00:00.000000000,1100.8843
2023-06-29T08:00:00.000000000,1101.4761
2023-06-29T09:00:00.000000000,1102.36331
2023-06-29T10:00:00.000000000,1102.57009
2023-06-29T11:00:00.000000000,1102.93334
2023-06-29T12:00:00.000000000,1102.7458
2023-06-29T13:00:00.000000000,1103.66246
2023-06-29T14:00:00.000000000,1106.56722
2023-06-29T15:00:00.000000000,1115.50302
2023-06-29T16:00:00.000000000,1117.76138
2023-06-29T17:00:00.000000000,1116.75623
2023-06-29T18:00:00.000000000,1107.3155
2023-06-29T19:00:00.000000000,1106.377
2023-06-29T20:00:00.000000000,1103.39255
2023-06-29T21:00:00.000000000,1103.42531
2023-06-29T22:00:00.000000000,1104.76448
2023-06-29T23:00:00.000000000,1104.2215
2023-06-30T00:00:00.000000000,1087.06725
2023-06-30T01:00:00.000000000,1087.02174
2023-06-30T02:00:00.000000000,1091.49182
2023-06-30T03:00:00.000000000,1092.92215
2023-06-30T04:00:00.000000000,1093.9626
2023-06-30T05:00:00.000000000,1094.98994
2023-06-30T06:00:00.000000000,1095.02665
2023-06-30T07:00:00.000000000,1095.84439
2023-06-30T08:00:00.000000000,1096.44423
2023-06-30T09:00:00.000000000,1097.36617
2023-06-30T10:00:00.000000000,1097.59035
2023-06-30T11:00:00.000000000,1097.9622
2023-06-30T12:00:00.000000000,1097.77747
2023-06-30T13:00:00.000000000,1098.72647
2023-06-30T14:00:00.000000000,1101.66477
2023-06-30T15:00:00.000000000,1110.58514
2023-06-30T16:00:00.000000000,1112.85456
2023-06-30T17:00:00.000000000,1111.88252
2023-06-30T18:00:00.000000000,1102.53148
2023-06-30T19:00:00.000000000,1101.63722
2023-06-30T20:00:00.000000000,1098.688
2023-06-30T21:00:00.000000000,1098.73457
2023-06-30T22:00:00.000000000,1100.11185
2023-06-30T23:00:00.000000000,1099.60678
