datetime,avg_wind_production_forecast
2023-06-27T00:00:00.000000000,4055.4999
2023-06-27T01:00:00.000000000,4104.37002
2023-06-27T02:00:00.000000000,4250.1
2023-06-27T03:00:00.000000000,4194.19006
2023-06-27T04:00:00.000000000,4226.61
2023-06-27T05:00:00.000000000,4272.15006
2023-06-27T06:00:00.000000000,4312.40011
2023-06-27T07:00:00.000000000,4406.76009
2023-06-27T08:00:00.000000000,4367.3901
2023-06-27T09:00:00.000000000,4311.54997
2023-06-27T10:00:00.000000000,4189.35987
2023-06-27T11:00:00.000000000,3994.89009
2023-06-27T12:00:00.000000000,3730.68009
2023-06-27T13:00:00.000000000,3335.16984
2023-06-27T14:00:00.000000000,2753.96997
2023-06-27T15:00:00.000000000,2145.64997
2023-06-27T16:00:00.000000000,1692.72001
2023-06-27T17:00:00.000000000,1415.59003
2023-06-27T18:00:00.000000000,1301.36004
2023-06-27T19:00:00.000000000,1378.37996
2023-06-27T20:00:00.000000000,1670.58002
2023-06-27T21:00:00.000000000,2076.46996
2023-06-27T22:00:00.000000000,2514.58003
2023-06-27T23:00:00.000000000,2920.31986
2023-06-28T00:00:00.000000000,1684.88291
2023-06-28T01:00:00.000000000,1658.87558
2023-06-28T02:00:00.000000000,1568.26791
2023-06-28T03:00:00.000000000,1465.24796
2023-06-28T04:00:00.000000000,1386.93105
2023-06-28T05:00:00.000000000,1273.74859
2023-06-28T06:00:00.000000000,1176.66448
2023-06-28T07:00:00.000000000,1087.21374
2023-06-28T08:00:00.000000000,1028.26523
2023-06-28T09:00:00.000000000,975.32611
2023-06-28T10:00:00.000000000,898.20445
2023-06-28T11:00:00.000000000,845.02911
2023-06-28T12:00:00.000000000,791.20627
2023-06-28T13:00:00.000000000,728.59588
2023-06-28T14:00:00.000000000,680.81848
2023-06-28T15:00:00.000000000,674.37017
2023-06-28T16:00:00.000000000,655.03103
2023-06-28T17:00:00.000000000,627.42067
2023-06-28T18:00:00.000000000,644.72091
2023-06-28T19:00:00.000000000,638.17407
2023-06-28T20:00:00.000000000,606.57264
2023-06-28T21:00:00.000000000,561.58137
2023-06-28T22:00:00.000000000,548.91674
2023-06-28T23:00:00.000000000,528.86332
2023-06-29T00:00:00.000000000,245.40696
2023-06-29T01:00:00.000000000,243.38489
2023-06-29T02:00:00.000000000,219.83024
2023-06-29T03:00:00.000000000,191.64574
2023-06-29T04:00:00.000000000,205.49138
2023-06-29T05:00:00.000000000,223.70012
2023-06-29T06:00:00.000000000,250.4089
2023-06-29T07:00:00.000000000,277.17718
2023-06-29T08:00:00.000000000,305.30355
2023-06-29T09:00:00.000000000,324.40993
2023-06-29T10:00:00.000000000,342.64997
2023-06-29T11:00:00.000000000,373.78598
2023-06-29T12:00:00.000000000,399.19615
2023-06-29T13:00:00.000000000,420.33502
2023-06-29T14:00:00.000000000,445.24523
2023-06-29T15:00:00.000000000,488.80332
2023-06-29T16:00:00.000000000,533.39873
2023-06-29T17:00:00.000000000,556.39144
2023-06-29T18:00:00.000000000,587.84712
2023-06-29T19:00:00.000000000,602.68276
2023-06-29T20:00:00.000000000,600.76085
2023-06-29T21:00:00.000000000,594.7143
2023-06-29T22:00:00.000000000,583.9319
2023-06-29T23:00:00.000000000,593.81088
2023-06-30T00:00:00.000000000,237.3219
2023-06-30T01:00:00.000000000,235.42264
2023-06-30T02:00:00.000000000,212.23078
2023-06-30T03:00:00.000000000,184.40639
2023-06-30T04:00:00.000000000,198.5699
2023-06-30T05:00:00.000000000,217.27384
2023-06-30T06:00:00.000000000,244.37641
2023-06-30T07:00:00.000000000,271.51439
2023-06-30T08:00:00.000000000,299.86866
2023-06-30T09:00:00.000000000,319.35704
2023-06-30T10:00:00.000000000,337.95067
2023-06-30T11:00:00.000000000,369.2578
2023-06-30T12:00:00.000000000,394.85789
2023-06-30T13:00:00.000000000,416.26066
2023-06-30T14:00:00.000000000,441.39991
2023-06-30T15:00:00.000000000,485.09365
2023-06-30T16:00:00.000000000,529.8622
2023-06-30T17:00:00.000000000,552.93158
2023-06-30T18:00:00.000000000,584.31079
2023-06-30T19:00:00.000000000,599.23513
2023-06-30T20:00:00.000000000,597.54645
2023-06-30T21:00:00.000000000,591.79667
2023-06-30T22:00:00.000000000,581.20361
2023-06-30T23:00:00.000000000,591.29463
