datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,2228.4712
2023-06-27T01:00:00.000000000,1994.37763
2023-06-27T02:00:00.000000000,1633.28253
2023-06-27T03:00:00.000000000,1387.23658
2023-06-27T04:00:00.000000000,1043.11785
2023-06-27T05:00:00.000000000,728.76852
2023-06-27T06:00:00.000000000,545.79425
2023-06-27T07:00:00.000000000,481.22365
2023-06-27T08:00:00.000000000,486.43292
2023-06-27T09:00:00.000000000,580.34776
2023-06-27T10:00:00.000000000,638.81085
2023-06-27T11:00:00.000000000,635.42688
2023-06-27T12:00:00.000000000,663.23828
2023-06-27T13:00:00.000000000,679.93245
2023-06-27T14:00:00.000000000,758.54944
2023-06-27T15:00:00.000000000,716.86768
2023-06-27T16:00:00.000000000,645.76645
2023-06-27T17:00:00.000000000,651.1204
2023-06-27T18:00:00.000000000,788.03974
2023-06-27T19:00:00.000000000,1024.75818
2023-06-27T20:00:00.000000000,1367.33121
2023-06-27T21:00:00.000000000,1749.7743
2023-06-27T22:00:00.000000000,2013.12877
2023-06-27T23:00:00.000000000,2124.63801
2023-06-28T00:00:00.000000000,2263.48702
2023-06-28T01:00:00.000000000,2106.8061
2023-06-28T02:00:00.000000000,1810.0397
2023-06-28T03:00:00.000000000,1598.13592
2023-06-28T04:00:00.000000000,1254.23984
2023-06-28T05:00:00.000000000,919.36497
2023-06-28T06:00:00.000000000,705.25505
2023-06-28T07:00:00.000000000,600.87543
2023-06-28T08:00:00.000000000,574.0108
2023-06-28T09:00:00.000000000,648.48139
2023-06-28T10:00:00.000000000,692.38837
2023-06-28T11:00:00.000000000,689.73842
2023-06-28T12:00:00.000000000,717.48649
2023-06-28T13:00:00.000000000,736.87968
2023-06-28T14:00:00.000000000,816.00765
2023-06-28T15:00:00.000000000,776.34711
2023-06-28T16:00:00.000000000,707.17309
2023-06-28T17:00:00.000000000,705.7004
2023-06-28T18:00:00.000000000,819.46589
2023-06-28T19:00:00.000000000,1021.73973
2023-06-28T20:00:00.000000000,1334.64082
2023-06-28T21:00:00.000000000,1689.28351
2023-06-28T22:00:00.000000000,1956.65112
2023-06-28T23:00:00.000000000,2111.55361
2023-06-29T00:00:00.000000000,2304.68633
2023-06-29T01:00:00.000000000,2208.73671
2023-06-29T02:00:00.000000000,1985.10595
2023-06-29T03:00:00.000000000,1833.41511
2023-06-29T04:00:00.000000000,1520.21797
2023-06-29T05:00:00.000000000,1198.74429
2023-06-29T06:00:00.000000000,973.7742
2023-06-29T07:00:00.000000000,839.68255
2023-06-29T08:00:00.000000000,786.6774
2023-06-29T09:00:00.000000000,848.28195
2023-06-29T10:00:00.000000000,876.97403
2023-06-29T11:00:00.000000000,874.23773
2023-06-29T12:00:00.000000000,900.28914
2023-06-29T13:00:00.000000000,923.81109
2023-06-29T14:00:00.000000000,992.43188
2023-06-29T15:00:00.000000000,952.33166
2023-06-29T16:00:00.000000000,889.37835
2023-06-29T17:00:00.000000000,879.8776
2023-06-29T18:00:00.000000000,970.70055
2023-06-29T19:00:00.000000000,1148.45723
2023-06-29T20:00:00.000000000,1434.50278
2023-06-29T21:00:00.000000000,1747.68916
2023-06-29T22:00:00.000000000,1991.42894
2023-06-29T23:00:00.000000000,2146.42489
2023-06-30T00:00:00.000000000,2442.92626
2023-06-30T01:00:00.000000000,2319.64376
2023-06-30T02:00:00.000000000,2087.41405
2023-06-30T03:00:00.000000000,1950.71295
2023-06-30T04:00:00.000000000,1652.52729
2023-06-30T05:00:00.000000000,1357.35401
2023-06-30T06:00:00.000000000,1152.13285
2023-06-30T07:00:00.000000000,1029.28281
2023-06-30T08:00:00.000000000,977.8319
2023-06-30T09:00:00.000000000,1048.0005
2023-06-30T10:00:00.000000000,1078.16905
2023-06-30T11:00:00.000000000,1073.6577
2023-06-30T12:00:00.000000000,1097.81925
2023-06-30T13:00:00.000000000,1123.41975
2023-06-30T14:00:00.000000000,1183.26127
2023-06-30T15:00:00.000000000,1141.98661
2023-06-30T16:00:00.000000000,1085.01499
2023-06-30T17:00:00.000000000,1073.11196
2023-06-30T18:00:00.000000000,1160.53365
2023-06-30T19:00:00.000000000,1349.95008
2023-06-30T20:00:00.000000000,1644.22865
2023-06-30T21:00:00.000000000,1954.4952
2023-06-30T22:00:00.000000000,2189.09362
2023-06-30T23:00:00.000000000,2314.24022
