datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,7751.00239
2023-06-27T01:00:00.000000000,7429.8096
2023-06-27T02:00:00.000000000,7234.06501
2023-06-27T03:00:00.000000000,6680.82268
2023-06-27T04:00:00.000000000,6157.71487
2023-06-27T05:00:00.000000000,5670.84185
2023-06-27T06:00:00.000000000,5286.64196
2023-06-27T07:00:00.000000000,4952.14184
2023-06-27T08:00:00.000000000,4670.85832
2023-06-27T09:00:00.000000000,4539.30199
2023-06-27T10:00:00.000000000,4424.14085
2023-06-27T11:00:00.000000000,4487.75711
2023-06-27T12:00:00.000000000,4806.21636
2023-06-27T13:00:00.000000000,5100.87329
2023-06-27T14:00:00.000000000,5394.79869
2023-06-27T15:00:00.000000000,5914.29056
2023-06-27T16:00:00.000000000,6345.58353
2023-06-27T17:00:00.000000000,6790.79675
2023-06-27T18:00:00.000000000,7222.54012
2023-06-27T19:00:00.000000000,7611.78106
2023-06-27T20:00:00.000000000,7891.40074
2023-06-27T21:00:00.000000000,8081.26465
2023-06-27T22:00:00.000000000,8054.52011
2023-06-27T23:00:00.000000000,8025.41623
2023-06-28T00:00:00.000000000,7902.86634
2023-06-28T01:00:00.000000000,7580.5273
2023-06-28T02:00:00.000000000,7383.98926
2023-06-28T03:00:00.000000000,6824.63129
2023-06-28T04:00:00.000000000,6290.75488
2023-06-28T05:00:00.000000000,5791.3841
2023-06-28T06:00:00.000000000,5395.21005
2023-06-28T07:00:00.000000000,5050.38271
2023-06-28T08:00:00.000000000,4760.43243
2023-06-28T09:00:00.000000000,4617.87292
2023-06-28T10:00:00.000000000,4491.35165
2023-06-28T11:00:00.000000000,4550.22486
2023-06-28T12:00:00.000000000,4872.78197
2023-06-28T13:00:00.000000000,5170.61531
2023-06-28T14:00:00.000000000,5468.85964
2023-06-28T15:00:00.000000000,5996.81822
2023-06-28T16:00:00.000000000,6434.00988
2023-06-28T17:00:00.000000000,6886.23578
2023-06-28T18:00:00.000000000,7322.83292
2023-06-28T19:00:00.000000000,7717.33224
2023-06-28T20:00:00.000000000,8004.99751
2023-06-28T21:00:00.000000000,8206.26245
2023-06-28T22:00:00.000000000,8187.86601
2023-06-28T23:00:00.000000000,8167.48406
2023-06-29T00:00:00.000000000,8036.26403
2023-06-29T01:00:00.000000000,7714.68691
2023-06-29T02:00:00.000000000,7519.01814
2023-06-29T03:00:00.000000000,6956.5363
2023-06-29T04:00:00.000000000,6414.90443
2023-06-29T05:00:00.000000000,5905.74729
2023-06-29T06:00:00.000000000,5499.72457
2023-06-29T07:00:00.000000000,5146.15202
2023-06-29T08:00:00.000000000,4848.54538
2023-06-29T09:00:00.000000000,4695.43008
2023-06-29T10:00:00.000000000,4557.92702
2023-06-29T11:00:00.000000000,4611.15525
2023-06-29T12:00:00.000000000,4935.70049
2023-06-29T13:00:00.000000000,5234.5431
2023-06-29T14:00:00.000000000,5534.85737
2023-06-29T15:00:00.000000000,6068.42001
2023-06-29T16:00:00.000000000,6509.40476
2023-06-29T17:00:00.000000000,6966.57376
2023-06-29T18:00:00.000000000,7406.39273
2023-06-29T19:00:00.000000000,7804.99142
2023-06-29T20:00:00.000000000,8099.77445
2023-06-29T21:00:00.000000000,8311.65975
2023-06-29T22:00:00.000000000,8301.73076
2023-06-29T23:00:00.000000000,8290.44307
2023-06-30T00:00:00.000000000,8152.365
2023-06-30T01:00:00.000000000,7832.67279
2023-06-30T02:00:00.000000000,7638.84764
2023-06-30T03:00:00.000000000,7075.20115
2023-06-30T04:00:00.000000000,6527.99938
2023-06-30T05:00:00.000000000,6011.14908
2023-06-30T06:00:00.000000000,5597.01848
2023-06-30T07:00:00.000000000,5236.05981
2023-06-30T08:00:00.000000000,4931.75952
2023-06-30T09:00:00.000000000,4768.84133
2023-06-30T10:00:00.000000000,4621.08612
2023-06-30T11:00:00.000000000,4668.37813
2023-06-30T12:00:00.000000000,4993.53854
2023-06-30T13:00:00.000000000,5292.02721
2023-06-30T14:00:00.000000000,5592.94989
2023-06-30T15:00:00.000000000,6130.12171
2023-06-30T16:00:00.000000000,6573.44739
2023-06-30T17:00:00.000000000,7034.07694
2023-06-30T18:00:00.000000000,7475.979
2023-06-30T19:00:00.000000000,7877.78601
2023-06-30T20:00:00.000000000,8178.79802
2023-06-30T21:00:00.000000000,8400.34508
2023-06-30T22:00:00.000000000,8398.57127
2023-06-30T23:00:00.000000000,8396.19092
