UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-04-15 00:00:00,2024-07-17 00:00:00,3.1,5.128361687051719,280.8834066703729,278.4665684234293,6.42155467659763,0.3474111339334257,0.0,11739.00264,7335.25383,0.0,355.25147,0.0,3165.52199,2018.61135,0.0,61.81533
2023-04-15 01:00:00,2024-07-17 00:00:00,3.1,5.302698080429519,281.1608066820149,279.1038125638238,0.0,0.2077234725392839,19.88781,11848.15671,7330.7593,0.0,351.28179,0.0,3155.79408,2016.31668,0.0,84.33556
2023-04-15 02:00:00,2024-07-17 00:00:00,3.1,5.302698080429519,281.1608066820149,279.1038125638238,0.0,0.2077234725392839,90.51041,11911.04693,7321.81061,0.0,356.64147,0.0,3483.03198,2152.01348,0.0,77.75955
2023-04-15 03:00:00,2024-07-17 00:00:00,3.1,5.302698080429519,281.1608066820149,279.1038125638238,0.0,0.2077234725392839,73.87892,12085.0076,7307.10666,0.0,356.91095,0.0,3562.59549,2346.30131,0.0,91.61095
2023-04-15 04:00:00,2024-07-17 00:00:00,3.1,5.092554154769797,281.30856506522247,279.4190198632646,2.2382167098779684,0.3692635729614854,32.55156,12455.0958,7316.82826,0.0,354.10323,0.0,3760.45855,2465.83542,0.0,94.68095
2023-04-15 05:00:00,2024-07-17 00:00:00,3.1,5.092554154769797,281.30856506522247,279.4190198632646,2.2382167098779684,0.3692635729614854,0.0,12582.4158,7325.40382,0.0,341.00797,0.0,3950.49357,2488.27769,0.0,80.70473
2023-04-15 06:00:00,2024-07-17 00:00:00,3.1,5.092554154769797,281.30856506522247,279.4190198632646,2.2382167098779684,0.3692635729614854,0.0,12762.01562,7344.402,0.0,353.66476,730.69279,4221.44872,2491.05463,0.0,79.16519
2023-04-15 07:00:00,2024-07-17 00:00:00,3.1,5.013742255135988,282.0739743747208,279.89246965967845,131.2479348530252,0.0983299812843904,0.0,13407.73258,7334.67152,0.0,349.83067,1810.68772,4166.4274,2516.69246,0.0,80.12532
2023-04-15 08:00:00,2024-07-17 00:00:00,3.1,5.013742255135988,282.0739743747208,279.89246965967845,131.2479348530252,0.0983299812843904,47.07168,14014.61749,7271.38785,0.0,361.2192,2835.51329,4472.87088,2565.75951,0.0,81.2746
2023-04-15 09:00:00,2024-07-17 00:00:00,3.1,5.013742255135988,282.0739743747208,279.89246965967845,131.2479348530252,0.0983299812843904,64.33306,14147.65427,7434.6884,0.0,350.72826,4102.91126,4659.11284,2639.75315,0.0,83.23104
2023-04-15 10:00:00,2024-07-17 00:00:00,3.1,4.815549175338416,282.8023375094329,280.26189662777915,235.1728957255944,0.1524269600832101,106.20647,13984.07032,7471.13652,0.0,344.11006,5152.38894,5223.75143,2669.34965,0.0,60.87361
2023-04-15 11:00:00,2024-07-17 00:00:00,3.1,4.815549175338416,282.8023375094329,280.26189662777915,235.1728957255944,0.1524269600832101,132.72539,13690.66296,7411.75458,0.0,345.97987,5963.24209,5584.29216,2724.13478,0.0,53.62707
2023-04-15 12:00:00,2024-07-17 00:00:00,3.1,4.815549175338416,282.8023375094329,280.26189662777915,235.1728957255944,0.1524269600832101,134.48259,13294.72797,7473.28566,0.0,342.23192,6363.81477,5872.97449,2785.44441,0.0,59.5262
2023-04-15 13:00:00,2024-07-17 00:00:00,3.1,4.625331194372468,283.13706196557433,280.5705253858125,356.7516782982773,0.0343360137328534,154.74728,12828.213,7460.68158,0.0,332.59632,6532.96299,5867.60298,2771.07551,0.0,58.40397
2023-04-15 14:00:00,2024-07-17 00:00:00,3.1,4.625331194372468,283.13706196557433,280.5705253858125,356.7516782982773,0.0343360137328534,124.66201,12417.99981,7358.96138,0.0,342.40324,6310.99144,5828.732,2786.22767,0.0,69.73605
2023-04-15 15:00:00,2024-07-17 00:00:00,3.1,4.625331194372468,283.13706196557433,280.5705253858125,356.7516782982773,0.0343360137328534,53.48635,12136.72786,7360.93203,0.0,343.4159,5727.49502,5881.4285,2767.91757,0.0,78.00155
2023-04-15 16:00:00,2024-07-17 00:00:00,3.1,4.323480730966825,282.8265753704534,280.778212318,263.53345162602847,0.0630936861414899,29.43272,12235.31358,7256.36488,0.0,344.37474,4864.5603,5994.62204,2733.53733,0.0,81.56267
2023-04-15 17:00:00,2024-07-17 00:00:00,3.1,4.323480730966825,282.8265753704534,280.778212318,263.53345162602847,0.0630936861414899,46.64655,12496.98838,7269.0998,0.0,349.49934,3815.56926,6258.54313,2706.96954,0.0,93.71369
2023-04-15 18:00:00,2024-07-17 00:00:00,3.1,4.323480730966825,282.8265753704534,280.778212318,263.53345162602847,0.0630936861414899,31.25097,12945.31396,7260.19069,0.0,337.12674,2780.8472,6362.2969,2675.69555,0.0,77.71437
2023-04-15 19:00:00,2024-07-17 00:00:00,3.1,4.285236231994737,282.30008034443694,280.47518650937536,10.282035834042748,0.0195890680303671,56.3657,13342.69877,7250.80911,0.0,320.47782,1815.08938,6120.33093,2672.42968,0.0,74.82935
2023-04-15 20:00:00,2024-07-17 00:00:00,3.1,4.285236231994737,282.30008034443694,280.47518650937536,10.282035834042748,0.0195890680303671,130.87959,13712.93656,7283.83766,0.0,327.24915,1119.43246,6108.30361,2699.70205,0.0,69.97827
2023-04-15 21:00:00,2024-07-17 00:00:00,3.1,4.285236231994737,282.30008034443694,280.47518650937536,10.282035834042748,0.0195890680303671,152.23147,14018.5036,7300.52599,0.0,332.10137,737.03347,6262.0485,2718.47561,0.0,65.60318
2023-04-15 22:00:00,2024-07-17 00:00:00,3.1,4.227821555518351,282.1776825830457,280.3715015523833,5.140955949120103,0.0445961179273907,159.77389,14160.04197,7489.44417,0.0,356.65168,579.08847,6245.26756,2716.98605,0.0,68.52196
