UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-03-05 00:00:00,106.0,188.0,2109.0,47.0,455.0,0.0,1.0,112.0,150.0
2023-03-05 01:00:00,106.0,190.0,2109.0,47.0,450.0,0.0,1.0,111.0,149.0
2023-03-05 02:00:00,105.0,190.0,2108.0,47.0,395.0,0.0,1.0,112.0,148.0
2023-03-05 03:00:00,106.0,191.0,2105.0,47.0,396.0,0.0,1.0,112.0,149.0
2023-03-05 04:00:00,106.0,192.0,2105.0,47.0,436.0,0.0,1.0,114.0,151.0
2023-03-05 05:00:00,106.0,187.0,2107.0,47.0,446.0,1.0,1.0,112.0,152.0
2023-03-05 06:00:00,108.0,207.0,2106.0,47.0,514.0,5.0,0.0,111.0,157.0
2023-03-05 07:00:00,108.0,212.0,2106.0,47.0,554.0,17.0,0.0,113.0,159.0
2023-03-05 08:00:00,108.0,202.0,2107.0,46.0,571.0,36.0,0.0,113.0,157.0
2023-03-05 09:00:00,107.0,190.0,2105.0,46.0,560.0,63.0,1.0,113.0,153.0
2023-03-05 10:00:00,107.0,199.0,2105.0,45.0,560.0,81.0,1.0,113.0,155.0
2023-03-05 11:00:00,108.0,213.0,2104.0,44.0,483.0,74.0,1.0,113.0,157.0
2023-03-05 12:00:00,106.0,190.0,2103.0,43.0,403.0,58.0,1.0,112.0,152.0
2023-03-05 13:00:00,107.0,194.0,2103.0,44.0,454.0,37.0,1.0,113.0,153.0
2023-03-05 14:00:00,106.0,195.0,2104.0,44.0,528.0,27.0,1.0,113.0,154.0
2023-03-05 15:00:00,107.0,197.0,2105.0,44.0,609.0,11.0,1.0,114.0,160.0
2023-03-05 16:00:00,106.0,193.0,2105.0,44.0,611.0,1.0,1.0,112.0,168.0
2023-03-05 17:00:00,106.0,194.0,2106.0,44.0,652.0,0.0,1.0,112.0,171.0
2023-03-05 18:00:00,105.0,196.0,2106.0,43.0,646.0,0.0,1.0,113.0,171.0
2023-03-05 19:00:00,106.0,203.0,2106.0,43.0,622.0,0.0,1.0,113.0,172.0
2023-03-05 20:00:00,106.0,200.0,2107.0,44.0,616.0,0.0,1.0,115.0,167.0
2023-03-05 21:00:00,106.0,196.0,2108.0,44.0,618.0,0.0,1.0,116.0,158.0
2023-03-05 22:00:00,106.0,188.0,2109.0,43.0,518.0,0.0,0.0,114.0,151.0
2023-03-05 23:00:00,106.0,187.0,2109.0,43.0,361.0,0.0,0.0,113.0,152.0
