Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41928,2023-10-14 00:00:00,76.95,129.0,63.0,2382.0,61.0,136.0,0.0,1.0,104.0,151.0
41929,2023-10-14 01:00:00,77.46,130.0,67.0,2384.0,61.0,138.0,0.0,1.0,104.0,151.0
41930,2023-10-14 02:00:00,78.91,129.0,75.0,2385.0,62.0,122.0,0.0,0.0,102.0,153.0
41931,2023-10-14 03:00:00,78.22,129.0,78.0,2389.0,61.0,119.0,0.0,1.0,102.0,148.0
41932,2023-10-14 04:00:00,78.5,129.0,80.0,2391.0,62.0,124.0,0.0,1.0,102.0,149.0
41933,2023-10-14 05:00:00,77.16,129.0,81.0,2393.0,62.0,187.0,9.0,1.0,104.0,152.0
41934,2023-10-14 06:00:00,76.57,131.0,81.0,2394.0,63.0,190.0,64.0,1.0,104.0,154.0
41935,2023-10-14 07:00:00,74.27,131.0,79.0,2396.0,63.0,203.0,134.0,0.0,104.0,153.0
41936,2023-10-14 08:00:00,73.58,130.0,74.0,2395.0,62.0,127.0,202.0,0.0,103.0,152.0
41937,2023-10-14 09:00:00,71.18,130.0,58.0,2391.0,62.0,119.0,247.0,0.0,105.0,151.0
41938,2023-10-14 10:00:00,71.75,131.0,59.0,2385.0,62.0,120.0,255.0,0.0,104.0,153.0
41939,2023-10-14 11:00:00,72.52,135.0,58.0,2381.0,62.0,119.0,237.0,0.0,105.0,150.0
41940,2023-10-14 12:00:00,74.31,136.0,59.0,2378.0,62.0,120.0,202.0,0.0,104.0,154.0
41941,2023-10-14 13:00:00,76.89,135.0,70.0,2374.0,62.0,128.0,136.0,0.0,104.0,156.0
41942,2023-10-14 14:00:00,80.5,137.0,79.0,2368.0,62.0,136.0,66.0,0.0,104.0,160.0
41943,2023-10-14 15:00:00,76.68,136.0,79.0,2369.0,63.0,309.0,10.0,0.0,104.0,155.0
41944,2023-10-14 16:00:00,74.25,137.0,81.0,2370.0,63.0,435.0,0.0,0.0,103.0,154.0
41945,2023-10-14 17:00:00,72.79,136.0,82.0,2370.0,64.0,521.0,0.0,1.0,103.0,157.0
41946,2023-10-14 18:00:00,72.49,137.0,83.0,2370.0,64.0,541.0,0.0,1.0,104.0,156.0
41947,2023-10-14 19:00:00,73.99,139.0,84.0,2374.0,64.0,497.0,0.0,1.0,103.0,157.0
41948,2023-10-14 20:00:00,78.27,136.0,78.0,2375.0,63.0,267.0,0.0,1.0,105.0,159.0
41949,2023-10-14 21:00:00,77.35,135.0,64.0,2388.0,61.0,207.0,0.0,1.0,107.0,157.0
41950,2023-10-14 22:00:00,78.06,134.0,56.0,2397.0,61.0,120.0,0.0,1.0,105.0,155.0
41951,2023-10-14 23:00:00,79.2,136.0,62.0,2400.0,62.0,121.0,0.0,1.0,107.0,156.0
