UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-03-18 00:00:00,183.0,185.0,2090.0,47.0,499.0,0.0,1.0,91.0,178.0
2023-03-18 01:00:00,183.0,187.0,2104.0,47.0,508.0,0.0,1.0,90.0,178.0
2023-03-18 02:00:00,182.0,186.0,2127.0,47.0,508.0,0.0,2.0,90.0,177.0
2023-03-18 03:00:00,184.0,137.0,2103.0,47.0,512.0,0.0,2.0,90.0,186.0
2023-03-18 04:00:00,185.0,134.0,2118.0,46.0,539.0,0.0,2.0,90.0,196.0
2023-03-18 05:00:00,185.0,131.0,2115.0,46.0,625.0,24.0,1.0,92.0,185.0
2023-03-18 06:00:00,186.0,130.0,2109.0,46.0,686.0,108.0,1.0,93.0,184.0
2023-03-18 07:00:00,186.0,128.0,2132.0,45.0,689.0,198.0,1.0,94.0,183.0
2023-03-18 08:00:00,186.0,123.0,2128.0,46.0,583.0,268.0,2.0,94.0,183.0
2023-03-18 09:00:00,186.0,119.0,2162.0,46.0,530.0,310.0,2.0,94.0,178.0
2023-03-18 10:00:00,186.0,126.0,2179.0,46.0,491.0,327.0,1.0,95.0,178.0
2023-03-18 11:00:00,187.0,121.0,2174.0,46.0,484.0,320.0,1.0,95.0,178.0
2023-03-18 12:00:00,187.0,118.0,2173.0,47.0,483.0,293.0,1.0,95.0,179.0
2023-03-18 13:00:00,187.0,124.0,2174.0,46.0,487.0,242.0,1.0,97.0,177.0
2023-03-18 14:00:00,187.0,124.0,2163.0,46.0,632.0,169.0,1.0,97.0,180.0
2023-03-18 15:00:00,187.0,124.0,2160.0,46.0,670.0,77.0,1.0,97.0,180.0
2023-03-18 16:00:00,186.0,127.0,2166.0,47.0,684.0,11.0,0.0,96.0,180.0
2023-03-18 17:00:00,186.0,137.0,2165.0,47.0,779.0,1.0,0.0,95.0,179.0
2023-03-18 18:00:00,185.0,129.0,2170.0,47.0,750.0,1.0,1.0,95.0,180.0
2023-03-18 19:00:00,185.0,129.0,2173.0,47.0,774.0,0.0,1.0,93.0,181.0
2023-03-18 20:00:00,185.0,127.0,2173.0,47.0,722.0,0.0,1.0,95.0,181.0
2023-03-18 21:00:00,182.0,128.0,2175.0,47.0,673.0,0.0,1.0,93.0,178.0
2023-03-18 22:00:00,182.0,128.0,2176.0,46.0,664.0,0.0,1.0,94.0,178.0
2023-03-18 23:00:00,182.0,125.0,2178.0,46.0,541.0,0.0,2.0,95.0,178.0
