UTC time,coal,nat_gas,oil,hydro,solar,other
2023-09-13 00:00:00,6821.0,1.0,26.0,18.0,64.0,1428.0
2023-09-13 01:00:00,6195.0,0.0,25.0,0.0,63.0,1420.0
2023-09-13 02:00:00,5323.0,0.0,25.0,0.0,64.0,1427.0
2023-09-13 03:00:00,4712.0,0.0,24.0,0.0,64.0,1211.0
2023-09-13 04:00:00,4504.0,0.0,25.0,0.0,63.0,686.0
2023-09-13 05:00:00,4397.0,0.0,25.0,0.0,62.0,309.0
2023-09-13 06:00:00,4143.0,0.0,25.0,0.0,62.0,259.0
2023-09-13 07:00:00,3893.0,0.0,25.0,0.0,62.0,258.0
2023-09-13 08:00:00,3823.0,0.0,25.0,0.0,64.0,259.0
2023-09-13 09:00:00,3649.0,0.0,25.0,0.0,63.0,256.0
2023-09-13 10:00:00,3791.0,0.0,26.0,0.0,77.0,260.0
2023-09-13 11:00:00,4073.0,0.0,25.0,0.0,86.0,259.0
2023-09-13 12:00:00,4212.0,0.0,25.0,35.0,85.0,256.0
2023-09-13 13:00:00,4130.0,0.0,25.0,445.0,87.0,259.0
2023-09-13 14:00:00,4178.0,0.0,25.0,797.0,84.0,259.0
2023-09-13 15:00:00,4492.0,0.0,25.0,894.0,89.0,444.0
2023-09-13 16:00:00,5004.0,2.0,24.0,872.0,85.0,699.0
2023-09-13 17:00:00,5305.0,0.0,25.0,902.0,92.0,1145.0
2023-09-13 18:00:00,5589.0,0.0,24.0,907.0,90.0,1364.0
2023-09-13 19:00:00,5708.0,0.0,25.0,860.0,91.0,1419.0
2023-09-13 20:00:00,6330.0,0.0,24.0,822.0,92.0,1419.0
2023-09-13 21:00:00,6610.0,0.0,25.0,756.0,93.0,1423.0
2023-09-13 22:00:00,6578.0,0.0,37.0,606.0,94.0,1424.0
2023-09-13 23:00:00,6586.0,0.0,24.0,253.0,95.0,1422.0
