UTC time,coal,nat_gas,oil,hydro,solar,other
2023-12-22 00:00:00,3839.0,0.0,26.0,0.0,97.0,691.0
2023-12-22 01:00:00,3805.0,0.0,27.0,0.0,99.0,644.0
2023-12-22 02:00:00,3924.0,0.0,27.0,0.0,99.0,483.0
2023-12-22 03:00:00,3712.0,0.0,26.0,0.0,97.0,386.0
2023-12-22 04:00:00,3533.0,0.0,27.0,0.0,98.0,233.0
2023-12-22 05:00:00,3168.0,0.0,26.0,0.0,97.0,197.0
2023-12-22 06:00:00,3070.0,0.0,26.0,0.0,98.0,201.0
2023-12-22 07:00:00,2986.0,0.0,26.0,0.0,98.0,200.0
2023-12-22 08:00:00,2907.0,0.0,24.0,0.0,95.0,199.0
2023-12-22 09:00:00,2915.0,0.0,25.0,0.0,96.0,200.0
2023-12-22 10:00:00,2982.0,0.0,24.0,0.0,97.0,201.0
2023-12-22 11:00:00,3092.0,0.0,24.0,0.0,94.0,201.0
2023-12-22 12:00:00,3442.0,0.0,24.0,0.0,94.0,262.0
2023-12-22 13:00:00,3692.0,0.0,25.0,11.0,94.0,330.0
2023-12-22 14:00:00,3842.0,0.0,24.0,93.0,93.0,296.0
2023-12-22 15:00:00,3752.0,29.0,25.0,222.0,91.0,278.0
2023-12-22 16:00:00,3644.0,0.0,22.0,286.0,93.0,276.0
2023-12-22 17:00:00,3337.0,0.0,21.0,506.0,92.0,216.0
2023-12-22 18:00:00,3219.0,0.0,21.0,524.0,93.0,201.0
2023-12-22 19:00:00,3233.0,0.0,21.0,527.0,92.0,200.0
2023-12-22 20:00:00,3254.0,0.0,20.0,403.0,93.0,203.0
2023-12-22 21:00:00,3313.0,0.0,21.0,289.0,97.0,221.0
2023-12-22 22:00:00,3575.0,0.0,21.0,150.0,98.0,201.0
2023-12-22 23:00:00,3867.0,0.0,39.0,17.0,98.0,281.0
