UTC time,coal,nat_gas,oil,hydro,solar,other
2023-08-26 00:00:00,7774.0,0.0,19.0,87.0,86.0,692.0
2023-08-26 01:00:00,7459.0,0.0,19.0,0.0,85.0,696.0
2023-08-26 02:00:00,6732.0,0.0,19.0,0.0,86.0,691.0
2023-08-26 03:00:00,5745.0,0.0,19.0,0.0,85.0,697.0
2023-08-26 04:00:00,5108.0,0.0,19.0,0.0,88.0,611.0
2023-08-26 05:00:00,4773.0,0.0,19.0,0.0,88.0,455.0
2023-08-26 06:00:00,4640.0,0.0,20.0,0.0,88.0,192.0
2023-08-26 07:00:00,4372.0,0.0,19.0,0.0,87.0,120.0
2023-08-26 08:00:00,4159.0,0.0,19.0,0.0,87.0,122.0
2023-08-26 09:00:00,3996.0,0.0,20.0,0.0,85.0,122.0
2023-08-26 10:00:00,3944.0,0.0,19.0,0.0,87.0,120.0
2023-08-26 11:00:00,4002.0,0.0,19.0,0.0,87.0,122.0
2023-08-26 12:00:00,3659.0,0.0,19.0,54.0,87.0,120.0
2023-08-26 13:00:00,3807.0,0.0,19.0,384.0,85.0,121.0
2023-08-26 14:00:00,4004.0,0.0,20.0,707.0,87.0,122.0
2023-08-26 15:00:00,4551.0,0.0,19.0,916.0,87.0,121.0
2023-08-26 16:00:00,5186.0,0.0,19.0,929.0,86.0,186.0
2023-08-26 17:00:00,5704.0,0.0,18.0,911.0,88.0,478.0
2023-08-26 18:00:00,6121.0,0.0,19.0,942.0,87.0,692.0
2023-08-26 19:00:00,6516.0,0.0,19.0,943.0,84.0,689.0
2023-08-26 20:00:00,6872.0,0.0,19.0,895.0,84.0,690.0
2023-08-26 21:00:00,7051.0,0.0,19.0,803.0,88.0,692.0
2023-08-26 22:00:00,6877.0,0.0,37.0,657.0,86.0,689.0
2023-08-26 23:00:00,6837.0,0.0,19.0,415.0,87.0,693.0
