UTC time,coal,nat_gas,oil,hydro,solar,other
2023-04-15 00:00:00,6071.0,0.0,25.0,92.0,53.0,708.0
2023-04-15 01:00:00,5862.0,0.0,26.0,0.0,51.0,713.0
2023-04-15 02:00:00,5542.0,0.0,26.0,0.0,55.0,708.0
2023-04-15 03:00:00,4857.0,0.0,28.0,0.0,52.0,685.0
2023-04-15 04:00:00,4433.0,0.0,27.0,0.0,51.0,445.0
2023-04-15 05:00:00,4052.0,0.0,28.0,0.0,54.0,188.0
2023-04-15 06:00:00,3686.0,0.0,28.0,0.0,50.0,118.0
2023-04-15 07:00:00,3424.0,0.0,29.0,0.0,54.0,120.0
2023-04-15 08:00:00,3219.0,0.0,29.0,0.0,52.0,118.0
2023-04-15 09:00:00,3119.0,0.0,29.0,0.0,53.0,117.0
2023-04-15 10:00:00,3166.0,0.0,29.0,0.0,53.0,118.0
2023-04-15 11:00:00,3332.0,0.0,29.0,0.0,53.0,118.0
2023-04-15 12:00:00,3367.0,0.0,29.0,70.0,53.0,118.0
2023-04-15 13:00:00,3409.0,0.0,30.0,432.0,51.0,118.0
2023-04-15 14:00:00,3595.0,0.0,30.0,755.0,51.0,118.0
2023-04-15 15:00:00,3973.0,0.0,30.0,839.0,51.0,213.0
2023-04-15 16:00:00,4499.0,0.0,30.0,925.0,51.0,367.0
2023-04-15 17:00:00,4874.0,0.0,30.0,926.0,52.0,477.0
2023-04-15 18:00:00,5193.0,0.0,27.0,892.0,53.0,682.0
2023-04-15 19:00:00,5577.0,0.0,24.0,859.0,52.0,705.0
2023-04-15 20:00:00,6002.0,0.0,24.0,771.0,50.0,707.0
2023-04-15 21:00:00,6331.0,15.0,25.0,630.0,53.0,707.0
2023-04-15 22:00:00,6449.0,123.0,29.0,462.0,52.0,708.0
2023-04-15 23:00:00,6546.0,48.0,25.0,178.0,52.0,706.0
