Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
35184,2023-01-06 00:00:00,2024-07-17 00:00:00,3.1,741.68,4444.0,0.0,37.0,1.0,92.0,0.0
35185,2023-01-06 01:00:00,2024-07-17 00:00:00,3.1,741.19,4305.0,0.0,36.0,0.0,93.0,0.0
35186,2023-01-06 02:00:00,2024-07-17 00:00:00,3.1,740.76,4168.0,0.0,36.0,0.0,92.0,0.0
35187,2023-01-06 03:00:00,2024-07-17 00:00:00,3.1,740.74,4164.0,0.0,36.0,0.0,92.0,0.0
35188,2023-01-06 04:00:00,2024-07-17 00:00:00,3.1,738.89,3839.0,0.0,37.0,0.0,93.0,0.0
35189,2023-01-06 05:00:00,2024-07-17 00:00:00,3.1,737.04,3441.0,0.0,36.0,0.0,91.0,0.0
35190,2023-01-06 06:00:00,2024-07-17 00:00:00,3.1,735.36,3107.0,0.0,36.0,0.0,88.0,0.0
35191,2023-01-06 07:00:00,2024-07-17 00:00:00,3.1,733.64,2897.0,0.0,36.0,0.0,88.0,0.0
35192,2023-01-06 08:00:00,2024-07-17 00:00:00,3.1,733.35,2848.0,0.0,37.0,0.0,87.0,0.0
35193,2023-01-06 09:00:00,2024-07-17 00:00:00,3.1,732.24,2797.0,0.0,36.0,0.0,90.0,0.0
35194,2023-01-06 10:00:00,2024-07-17 00:00:00,3.1,732.69,2911.0,0.0,37.0,0.0,92.0,0.0
35195,2023-01-06 11:00:00,2024-07-17 00:00:00,3.1,734.26,3182.0,0.0,37.0,0.0,95.0,0.0
35196,2023-01-06 12:00:00,2024-07-17 00:00:00,3.1,737.94,3765.0,0.0,39.0,0.0,95.0,0.0
35197,2023-01-06 13:00:00,2024-07-17 00:00:00,3.1,737.6,4218.0,0.0,38.0,14.0,97.0,0.0
35198,2023-01-06 14:00:00,2024-07-17 00:00:00,3.1,689.31,4086.0,0.0,39.0,312.0,91.0,0.0
35199,2023-01-06 15:00:00,2024-07-17 00:00:00,3.1,637.44,3631.0,0.0,39.0,594.0,90.0,0.0
35200,2023-01-06 16:00:00,2024-07-17 00:00:00,3.1,622.62,3379.0,0.0,39.0,643.0,89.0,0.0
35201,2023-01-06 17:00:00,2024-07-17 00:00:00,3.1,619.53,3283.0,0.0,36.0,643.0,89.0,0.0
35202,2023-01-06 18:00:00,2024-07-17 00:00:00,3.1,621.71,3338.0,0.0,36.0,641.0,89.0,0.0
35203,2023-01-06 19:00:00,2024-07-17 00:00:00,3.1,618.68,3250.0,0.0,36.0,640.0,90.0,0.0
35204,2023-01-06 20:00:00,2024-07-17 00:00:00,3.1,617.0,3177.0,0.0,36.0,636.0,88.0,0.0
35205,2023-01-06 21:00:00,2024-07-17 00:00:00,3.1,629.41,3376.0,0.0,35.0,600.0,88.0,0.0
35206,2023-01-06 22:00:00,2024-07-17 00:00:00,3.1,671.83,3783.0,0.0,34.0,395.0,88.0,0.0
35207,2023-01-06 23:00:00,2024-07-17 00:00:00,3.1,733.71,4303.0,0.0,34.0,50.0,89.0,0.0
